,CE appliance,dish washer,electric furnace,fridge,microwave,washer dryer,waste disposal unit,main
122,80.0,1.0,5.0,0.0,2.0,0.0,0.0,140.429992676
123,84.0,1.0,5.0,0.0,2.0,0.0,0.0,141.180007935
124,88.0,1.0,5.0,0.0,2.0,0.0,0.0,140.160003662
125,85.0,1.0,5.0,1.0,2.0,0.0,0.0,139.630004883
126,81.0,1.0,5.0,0.0,2.0,0.0,0.0,140.759994507
127,80.0,1.0,5.0,1.0,2.0,0.0,0.0,136.169998169
128,83.0,1.0,5.0,0.0,2.0,0.0,0.0,136.649993896
129,82.0,1.0,5.0,0.0,2.0,0.0,0.0,136.419998169
130,82.0,1.0,5.0,0.0,2.0,0.0,0.0,136.489990234
131,83.0,1.0,5.0,1.0,2.0,0.0,0.0,136.429992676
132,80.0,1.0,5.0,0.0,2.0,0.0,0.0,136.800003052
133,83.0,1.0,5.0,0.0,2.0,0.0,0.0,137.0
134,81.0,1.0,5.0,0.0,2.0,0.0,0.0,136.429992676
135,80.0,1.0,5.0,0.0,2.0,0.0,0.0,136.350006104
136,81.0,1.0,5.0,0.0,2.0,0.0,0.0,136.169998169
137,81.0,1.0,5.0,0.0,2.0,0.0,0.0,136.490005493
138,81.0,1.0,5.0,0.0,2.0,0.0,0.0,136.490005493
139,82.0,1.0,5.0,0.0,2.0,0.0,0.0,136.240005493
140,81.0,1.0,5.0,0.0,2.0,0.0,0.0,136.169998169
141,79.0,1.0,5.0,0.0,2.0,0.0,0.0,136.11000061
142,81.0,1.0,5.0,1.0,2.0,0.0,0.0,136.479995728
143,81.0,1.0,5.0,0.0,2.0,0.0,0.0,136.739990234
144,80.0,1.0,5.0,0.0,2.0,0.0,0.0,136.940002441
145,82.0,1.0,5.0,0.0,2.0,0.0,0.0,137.190002441
146,82.0,1.0,5.0,0.0,2.0,0.0,0.0,136.789993286
147,81.0,1.0,5.0,0.0,2.0,0.0,0.0,136.660003662
148,81.0,1.0,5.0,0.0,2.0,0.0,0.0,137.050003052
149,88.0,1.0,5.0,0.0,2.0,0.0,0.0,136.739990234
150,79.0,1.0,5.0,1.0,2.0,0.0,0.0,137.0
151,79.0,1.0,5.0,0.0,2.0,0.0,0.0,136.369995117
152,80.0,1.0,5.0,0.0,2.0,0.0,0.0,136.449996948
153,81.0,0.0,5.0,0.0,2.0,0.0,0.0,136.080001831
154,81.0,1.0,5.0,1.0,2.0,0.0,0.0,137.029998779
155,81.0,1.0,5.0,1.0,2.0,0.0,0.0,137.029998779
156,81.0,1.0,5.0,1.0,2.0,0.0,0.0,137.029998779
157,81.0,1.0,5.0,0.0,2.0,0.0,0.0,137.220001221
158,80.0,1.0,5.0,0.0,2.0,0.0,0.0,136.679992676
159,81.0,1.0,5.0,0.0,2.0,0.0,0.0,136.88999939
160,81.0,1.0,5.0,0.0,2.0,0.0,0.0,136.380004883
161,81.0,1.0,5.0,1.0,2.0,0.0,0.0,138.660003662
162,81.0,1.0,5.0,0.0,2.0,0.0,0.0,136.869995117
163,82.0,1.0,5.0,0.0,2.0,0.0,0.0,136.899993896
164,83.0,1.0,5.0,0.0,2.0,0.0,0.0,136.309997559
165,81.0,1.0,5.0,0.0,2.0,0.0,0.0,136.910003662
166,81.0,1.0,5.0,1.0,2.0,0.0,0.0,136.730010986
167,81.0,1.0,5.0,0.0,2.0,0.0,0.0,137.410003662
168,80.0,1.0,5.0,0.0,2.0,0.0,0.0,136.989990234
169,82.0,1.0,5.0,0.0,2.0,0.0,0.0,136.460006714
170,81.0,1.0,5.0,0.0,2.0,0.0,0.0,136.429992676
171,81.0,1.0,5.0,1.0,2.0,0.0,0.0,136.339996338
172,81.0,1.0,5.0,0.0,2.0,0.0,0.0,135.789993286
173,81.0,1.0,5.0,0.0,2.0,0.0,0.0,135.789993286
174,81.0,1.0,5.0,0.0,2.0,0.0,0.0,135.789993286
175,81.0,1.0,5.0,0.0,2.0,0.0,0.0,136.210006714
176,80.0,1.0,5.0,0.0,2.0,0.0,0.0,135.88999939
177,82.0,1.0,5.0,0.0,2.0,0.0,0.0,136.029998779
178,81.0,1.0,5.0,0.0,2.0,0.0,0.0,136.490005493
179,81.0,1.0,5.0,0.0,2.0,0.0,0.0,136.149993896
180,81.0,1.0,5.0,0.0,2.0,0.0,0.0,136.88999939
181,82.0,1.0,5.0,0.0,2.0,0.0,0.0,137.0
182,81.0,1.0,5.0,1.0,2.0,0.0,0.0,137.160003662
183,80.0,1.0,5.0,0.0,2.0,0.0,0.0,136.369995117
184,81.0,1.0,5.0,0.0,2.0,0.0,0.0,136.550003052
185,81.0,1.0,5.0,0.0,2.0,0.0,0.0,136.399993896
186,81.0,1.0,5.0,0.0,2.0,0.0,0.0,136.63999939
187,81.0,1.0,5.0,1.0,2.0,0.0,0.0,136.300003052
188,81.0,1.0,5.0,0.0,2.0,0.0,0.0,136.199996948
189,81.0,1.0,5.0,0.0,2.0,0.0,0.0,136.710006714
190,81.0,1.0,5.0,0.0,2.0,0.0,0.0,136.559997559
191,81.0,1.0,5.0,0.0,2.0,0.0,0.0,136.559997559
192,81.0,1.0,5.0,0.0,2.0,0.0,0.0,136.559997559
193,81.0,1.0,5.0,0.0,2.0,0.0,0.0,136.309997559
194,80.0,1.0,5.0,0.0,2.0,0.0,0.0,136.75
195,82.0,1.0,5.0,0.0,2.0,0.0,0.0,136.709991455
196,81.0,1.0,5.0,0.0,2.0,0.0,0.0,136.800003052
197,82.0,1.0,5.0,0.0,2.0,0.0,0.0,137.380004883
198,80.0,1.0,5.0,0.0,2.0,0.0,0.0,136.630004883
199,81.0,1.0,5.0,0.0,2.0,0.0,0.0,136.690002441
200,80.0,1.0,5.0,0.0,2.0,0.0,0.0,136.809997559
201,82.0,1.0,5.0,0.0,2.0,0.0,0.0,137.069992065
202,81.0,1.0,5.0,0.0,2.0,0.0,0.0,136.63999939
203,79.0,1.0,5.0,1.0,2.0,0.0,0.0,136.63999939
204,82.0,1.0,5.0,0.0,2.0,0.0,0.0,137.040008545
205,83.0,1.0,5.0,0.0,2.0,0.0,0.0,136.929992676
206,84.0,1.0,5.0,1.0,2.0,0.0,0.0,136.429992676
207,81.0,1.0,5.0,0.0,2.0,0.0,0.0,136.619995117
208,80.0,1.0,5.0,1.0,2.0,0.0,0.0,136.330001831
209,80.0,1.0,5.0,1.0,2.0,0.0,0.0,136.330001831
210,80.0,1.0,5.0,1.0,2.0,0.0,0.0,136.330001831
211,82.0,1.0,5.0,1.0,2.0,0.0,0.0,136.330001831
212,81.0,0.0,5.0,1.0,2.0,0.0,0.0,136.619995117
213,81.0,1.0,5.0,0.0,2.0,0.0,0.0,137.089996338
214,81.0,1.0,5.0,0.0,2.0,0.0,0.0,136.260009766
215,79.0,1.0,5.0,1.0,2.0,0.0,0.0,136.429992676
216,81.0,1.0,5.0,0.0,2.0,0.0,0.0,136.470001221
217,80.0,1.0,5.0,0.0,2.0,0.0,0.0,137.940002441
218,82.0,1.0,5.0,0.0,2.0,0.0,0.0,137.600006104
219,80.0,1.0,5.0,0.0,2.0,0.0,0.0,137.779998779
220,82.0,1.0,5.0,0.0,2.0,0.0,0.0,137.510009766
221,80.0,1.0,5.0,0.0,2.0,0.0,0.0,138.050003052
222,80.0,1.0,5.0,0.0,2.0,0.0,0.0,137.680007935
223,81.0,1.0,5.0,1.0,2.0,0.0,0.0,137.699996948
224,82.0,1.0,5.0,0.0,2.0,0.0,0.0,137.510009766
225,81.0,1.0,5.0,0.0,2.0,0.0,0.0,137.489990234
226,83.0,1.0,5.0,1.0,2.0,0.0,0.0,136.210006714
227,83.0,1.0,5.0,1.0,2.0,0.0,0.0,136.210006714
228,83.0,1.0,5.0,0.0,2.0,0.0,0.0,136.519989014
229,81.0,1.0,5.0,0.0,2.0,0.0,0.0,136.099990845
230,81.0,1.0,5.0,0.0,2.0,0.0,0.0,136.009994507
231,80.0,1.0,5.0,0.0,2.0,0.0,0.0,136.580001831
232,80.0,1.0,5.0,0.0,2.0,0.0,0.0,135.979995728
233,80.0,1.0,5.0,0.0,2.0,0.0,0.0,136.309997559
234,81.0,1.0,5.0,1.0,2.0,0.0,0.0,136.940002441
235,82.0,1.0,5.0,0.0,2.0,0.0,0.0,136.290008545
236,80.0,1.0,5.0,0.0,2.0,0.0,0.0,136.369995117
237,82.0,1.0,5.0,0.0,2.0,0.0,0.0,136.279998779
238,72.0,1.0,5.0,1.0,2.0,0.0,0.0,137.720001221
239,79.0,1.0,5.0,0.0,2.0,0.0,0.0,136.550003052
240,82.0,1.0,5.0,0.0,2.0,0.0,0.0,135.63999939
241,82.0,1.0,5.0,0.0,2.0,0.0,0.0,135.800003052
242,80.0,1.0,5.0,0.0,2.0,0.0,0.0,135.600006104
243,81.0,1.0,5.0,0.0,2.0,0.0,0.0,135.990005493
244,81.0,1.0,5.0,0.0,2.0,0.0,0.0,135.990005493
245,81.0,1.0,5.0,0.0,2.0,0.0,0.0,135.990005493
246,80.0,1.0,5.0,0.0,2.0,0.0,0.0,135.88999939
247,80.0,1.0,5.0,0.0,2.0,0.0,0.0,135.470001221
248,80.0,1.0,5.0,0.0,2.0,0.0,0.0,135.460006714
249,81.0,1.0,5.0,0.0,2.0,0.0,0.0,135.210006714
250,79.0,1.0,5.0,1.0,2.0,0.0,0.0,136.039993286
251,80.0,1.0,5.0,0.0,2.0,0.0,0.0,136.010009766
252,82.0,1.0,5.0,0.0,2.0,0.0,0.0,138.009994507
253,83.0,1.0,5.0,0.0,2.0,0.0,0.0,137.630004883
254,81.0,1.0,5.0,0.0,2.0,0.0,0.0,137.720001221
255,81.0,1.0,5.0,0.0,2.0,0.0,0.0,137.580001831
256,81.0,1.0,5.0,0.0,2.0,0.0,0.0,137.760009766
257,82.0,1.0,5.0,0.0,2.0,0.0,0.0,137.86000061
258,80.0,1.0,5.0,1.0,2.0,0.0,0.0,137.649993896
259,81.0,1.0,5.0,1.0,2.0,0.0,0.0,137.509994507
260,80.0,1.0,5.0,0.0,2.0,0.0,0.0,136.459991455
261,80.0,1.0,5.0,0.0,2.0,0.0,0.0,136.459991455
262,80.0,1.0,5.0,0.0,2.0,0.0,0.0,136.459991455
263,80.0,1.0,5.0,0.0,2.0,0.0,0.0,135.760009766
264,80.0,1.0,5.0,0.0,2.0,0.0,0.0,136.179992676
265,78.0,1.0,5.0,0.0,2.0,0.0,0.0,137.919998169
266,80.0,1.0,5.0,0.0,2.0,0.0,0.0,137.63999939
267,81.0,1.0,5.0,0.0,2.0,0.0,0.0,136.089996338
268,79.0,1.0,5.0,0.0,2.0,0.0,0.0,136.479995728
269,82.0,1.0,5.0,0.0,2.0,0.0,0.0,136.619995117
270,80.0,1.0,5.0,0.0,2.0,0.0,0.0,136.240005493
271,79.0,1.0,5.0,0.0,2.0,0.0,0.0,136.410003662
272,80.0,1.0,5.0,0.0,2.0,0.0,0.0,136.75
273,79.0,1.0,5.0,0.0,2.0,0.0,0.0,136.050003052
274,81.0,1.0,5.0,0.0,2.0,0.0,0.0,136.899993896
275,80.0,1.0,5.0,1.0,2.0,0.0,0.0,136.130004883
276,80.0,1.0,5.0,0.0,2.0,0.0,0.0,136.290008545
277,79.0,1.0,5.0,0.0,2.0,0.0,0.0,135.779998779
278,81.0,1.0,5.0,0.0,2.0,0.0,0.0,137.790008545
279,81.0,1.0,5.0,0.0,2.0,0.0,0.0,137.790008545
280,81.0,1.0,5.0,0.0,2.0,0.0,0.0,137.790008545
281,81.0,1.0,5.0,0.0,2.0,0.0,0.0,137.979995728
282,80.0,1.0,5.0,0.0,2.0,0.0,0.0,137.949996948
283,79.0,1.0,5.0,0.0,2.0,0.0,0.0,138.380004883
284,83.0,1.0,5.0,0.0,2.0,0.0,0.0,136.119995117
285,81.0,1.0,5.0,0.0,2.0,0.0,0.0,135.899993896
286,75.0,1.0,5.0,0.0,2.0,0.0,0.0,130.240005493
287,74.0,1.0,5.0,0.0,2.0,0.0,0.0,128.199996948
288,75.0,1.0,5.0,0.0,2.0,0.0,0.0,128.080001831
289,75.0,1.0,5.0,1.0,2.0,0.0,0.0,127.950004578
290,74.0,1.0,5.0,0.0,2.0,0.0,0.0,128.089996338
291,75.0,1.0,5.0,0.0,2.0,0.0,0.0,127.86000061
292,74.0,1.0,5.0,0.0,2.0,0.0,0.0,127.870002747
293,75.0,1.0,5.0,0.0,2.0,0.0,0.0,127.080001831
294,75.0,1.0,5.0,1.0,2.0,0.0,0.0,127.989997864
295,74.0,1.0,5.0,0.0,2.0,0.0,0.0,128.13999939
296,75.0,1.0,5.0,0.0,2.0,0.0,0.0,127.939994812
297,75.0,1.0,5.0,0.0,2.0,0.0,0.0,127.939994812
298,75.0,1.0,5.0,0.0,2.0,0.0,0.0,127.939994812
299,74.0,1.0,5.0,0.0,2.0,0.0,0.0,127.840003967
300,75.0,1.0,5.0,0.0,2.0,0.0,0.0,127.910003662
301,74.0,1.0,5.0,0.0,2.0,0.0,0.0,128.880004883
302,74.0,1.0,5.0,0.0,2.0,0.0,0.0,127.309997559
303,75.0,1.0,6.0,0.0,2.0,0.0,0.0,127.680000305
304,74.0,1.0,5.0,0.0,2.0,0.0,0.0,127.439994812
305,74.0,1.0,5.0,0.0,2.0,0.0,0.0,128.020004272
306,76.0,1.0,5.0,0.0,2.0,0.0,0.0,128.330001831
307,74.0,1.0,5.0,0.0,2.0,0.0,0.0,127.690002441
308,73.0,1.0,5.0,0.0,2.0,0.0,0.0,127.940002441
309,74.0,1.0,5.0,0.0,2.0,0.0,0.0,127.710006714
310,74.0,1.0,5.0,0.0,2.0,0.0,0.0,127.979995728
311,75.0,1.0,5.0,0.0,2.0,0.0,0.0,127.599998474
312,75.0,1.0,5.0,0.0,2.0,0.0,0.0,127.330001831
313,75.0,1.0,5.0,0.0,2.0,0.0,0.0,127.86000061
314,74.0,1.0,5.0,0.0,2.0,0.0,0.0,127.970001221
315,74.0,1.0,5.0,0.0,2.0,0.0,0.0,127.970001221
316,75.0,1.0,5.0,0.0,2.0,0.0,0.0,128.119995117
317,74.0,1.0,5.0,0.0,2.0,0.0,0.0,127.970001221
318,75.0,1.0,5.0,0.0,2.0,0.0,0.0,128.839996338
319,76.0,1.0,5.0,0.0,2.0,0.0,0.0,128.070007324
320,76.0,1.0,5.0,0.0,2.0,0.0,0.0,128.009994507
321,75.0,1.0,5.0,0.0,2.0,0.0,0.0,128.36000061
322,75.0,1.0,5.0,0.0,2.0,0.0,0.0,127.790000916
323,74.0,1.0,5.0,0.0,2.0,0.0,0.0,127.940002441
324,74.0,1.0,5.0,0.0,2.0,0.0,0.0,127.680000305
325,75.0,1.0,5.0,0.0,2.0,0.0,0.0,127.410003662
326,75.0,1.0,5.0,0.0,2.0,0.0,0.0,127.430000305
327,77.0,1.0,5.0,0.0,2.0,0.0,0.0,128.470001221
328,76.0,1.0,5.0,0.0,2.0,0.0,0.0,128.180007935
329,75.0,1.0,5.0,0.0,2.0,0.0,0.0,128.660003662
330,75.0,1.0,5.0,0.0,2.0,0.0,0.0,128.25
331,75.0,1.0,5.0,0.0,2.0,0.0,0.0,128.080001831
332,75.0,1.0,5.0,0.0,2.0,0.0,0.0,128.080001831
333,75.0,1.0,5.0,0.0,2.0,0.0,0.0,128.080001831
334,74.0,1.0,5.0,0.0,2.0,0.0,0.0,128.190002441
335,75.0,1.0,5.0,0.0,2.0,0.0,0.0,127.86000061
336,75.0,1.0,5.0,0.0,2.0,0.0,0.0,128.759994507
337,74.0,1.0,5.0,0.0,2.0,0.0,0.0,127.779998779
338,76.0,1.0,5.0,1.0,2.0,0.0,0.0,128.410003662
339,74.0,1.0,5.0,0.0,2.0,0.0,0.0,128.270004272
340,74.0,1.0,5.0,0.0,2.0,0.0,0.0,128.690002441
341,75.0,1.0,5.0,0.0,2.0,0.0,0.0,128.009994507
342,74.0,1.0,5.0,0.0,2.0,0.0,0.0,127.86000061
343,75.0,1.0,5.0,0.0,2.0,0.0,0.0,127.739997864
344,74.0,1.0,5.0,0.0,2.0,0.0,0.0,128.800003052
345,74.0,1.0,5.0,0.0,2.0,0.0,0.0,127.849998474
346,76.0,1.0,5.0,0.0,2.0,0.0,0.0,127.740005493
347,75.0,1.0,5.0,0.0,2.0,0.0,0.0,127.279998779
348,75.0,1.0,5.0,0.0,2.0,0.0,0.0,127.600006104
349,75.0,1.0,5.0,0.0,2.0,0.0,0.0,127.510002136
350,75.0,1.0,5.0,0.0,2.0,0.0,0.0,127.510002136
351,75.0,1.0,5.0,0.0,2.0,0.0,0.0,127.510002136
352,75.0,1.0,5.0,0.0,2.0,0.0,0.0,127.179992676
353,74.0,1.0,5.0,0.0,2.0,0.0,0.0,127.089996338
354,76.0,1.0,5.0,0.0,2.0,0.0,0.0,127.830001831
355,75.0,1.0,5.0,0.0,2.0,0.0,0.0,126.919998169
356,74.0,1.0,5.0,0.0,2.0,0.0,0.0,127.230003357
357,74.0,1.0,5.0,0.0,2.0,0.0,0.0,127.049995422
358,74.0,1.0,5.0,1.0,2.0,0.0,0.0,127.279998779
359,76.0,1.0,5.0,0.0,2.0,0.0,0.0,127.699996948
360,74.0,1.0,5.0,0.0,2.0,0.0,0.0,127.75
361,74.0,1.0,5.0,0.0,2.0,0.0,0.0,127.330001831
362,75.0,1.0,5.0,0.0,2.0,0.0,0.0,127.290000916
363,74.0,1.0,5.0,0.0,2.0,0.0,0.0,127.470001221
364,75.0,1.0,5.0,0.0,2.0,0.0,0.0,127.38999939
365,74.0,1.0,5.0,0.0,2.0,0.0,0.0,127.839996338
366,74.0,1.0,5.0,0.0,2.0,0.0,0.0,127.519996643
367,75.0,1.0,5.0,0.0,2.0,0.0,0.0,127.049995422
368,75.0,1.0,5.0,0.0,2.0,0.0,0.0,127.049995422
369,75.0,1.0,5.0,0.0,2.0,0.0,0.0,127.049995422
370,75.0,1.0,5.0,0.0,2.0,0.0,0.0,127.409996033
371,75.0,1.0,5.0,0.0,2.0,0.0,0.0,127.600006104
372,76.0,1.0,5.0,0.0,2.0,0.0,0.0,127.970001221
373,75.0,1.0,5.0,0.0,2.0,0.0,0.0,127.309997559
374,75.0,1.0,5.0,0.0,2.0,0.0,0.0,126.989997864
375,74.0,1.0,5.0,0.0,2.0,0.0,0.0,127.409996033
376,75.0,1.0,5.0,0.0,2.0,0.0,0.0,127.160003662
377,77.0,1.0,5.0,0.0,2.0,0.0,0.0,127.519996643
378,74.0,1.0,5.0,0.0,2.0,0.0,0.0,127.549995422
379,74.0,1.0,5.0,0.0,2.0,0.0,0.0,128.020004272
380,75.0,1.0,5.0,0.0,2.0,0.0,0.0,127.520004272
381,74.0,1.0,5.0,0.0,2.0,0.0,0.0,128.649993896
382,76.0,1.0,5.0,0.0,2.0,0.0,0.0,127.619995117
383,76.0,1.0,5.0,0.0,2.0,0.0,0.0,127.690002441
384,75.0,1.0,5.0,0.0,2.0,0.0,0.0,127.580001831
385,76.0,1.0,5.0,0.0,2.0,0.0,0.0,127.539993286
386,76.0,1.0,5.0,0.0,2.0,0.0,0.0,127.539993286
