,CE appliance,dish washer,electric furnace,fridge,microwave,washer dryer,waste disposal unit,main
110,69.0,1.0,5.0,0.0,2.0,0.0,0.0,138.649993896
111,70.0,1.0,5.0,0.0,2.0,0.0,0.0,138.869995117
112,70.0,1.0,5.0,0.0,2.0,0.0,0.0,138.880004883
113,68.0,0.0,5.0,0.0,2.0,0.0,0.0,138.339996338
114,68.0,1.0,5.0,0.0,2.0,0.0,0.0,138.009994507
115,68.0,1.0,5.0,0.0,2.0,0.0,0.0,138.009994507
116,68.0,1.0,5.0,0.0,2.0,0.0,0.0,137.839996338
117,69.0,1.0,5.0,0.0,2.0,0.0,0.0,138.0
118,67.0,0.0,5.0,0.0,2.0,0.0,0.0,138.130004883
119,69.0,1.0,5.0,0.0,2.0,0.0,0.0,138.239990234
120,68.0,1.0,5.0,0.0,2.0,0.0,0.0,137.989990234
121,68.0,1.0,5.0,0.0,2.0,0.0,0.0,138.0
122,68.0,1.0,5.0,0.0,2.0,0.0,0.0,138.289993286
123,69.0,1.0,5.0,0.0,2.0,0.0,0.0,138.910003662
124,70.0,1.0,5.0,0.0,2.0,0.0,0.0,137.529998779
125,69.0,1.0,5.0,0.0,2.0,0.0,0.0,138.559997559
126,67.0,1.0,5.0,0.0,2.0,0.0,0.0,138.830001831
127,68.0,1.0,5.0,0.0,2.0,0.0,0.0,138.830001831
128,68.0,1.0,5.0,0.0,2.0,0.0,0.0,138.729995728
129,68.0,1.0,5.0,0.0,2.0,0.0,0.0,138.820007324
130,67.0,1.0,5.0,121.0,2.0,0.0,0.0,256.380004883
131,69.0,1.0,5.0,133.0,2.0,0.0,0.0,265.369995117
132,69.0,1.0,5.0,133.0,2.0,0.0,0.0,265.369995117
133,69.0,1.0,5.0,133.0,2.0,0.0,0.0,265.369995117
134,70.0,1.0,5.0,132.0,2.0,0.0,0.0,264.899993896
135,73.0,1.0,5.0,135.0,2.0,0.0,0.0,266.220001221
136,69.0,1.0,5.0,135.0,2.0,0.0,0.0,266.380004883
137,67.0,1.0,5.0,134.0,2.0,0.0,0.0,266.83001709
138,68.0,1.0,5.0,134.0,2.0,0.0,0.0,267.020019531
139,68.0,1.0,5.0,134.0,2.0,0.0,0.0,266.230010986
140,68.0,1.0,5.0,134.0,2.0,0.0,0.0,266.059997559
141,68.0,1.0,5.0,132.0,2.0,0.0,0.0,266.640014648
142,68.0,1.0,5.0,133.0,2.0,0.0,0.0,265.950012207
143,68.0,1.0,5.0,133.0,2.0,0.0,0.0,264.720001221
144,68.0,1.0,5.0,132.0,2.0,0.0,0.0,264.070007324
145,69.0,1.0,5.0,131.0,2.0,0.0,0.0,265.08001709
146,69.0,1.0,5.0,131.0,2.0,0.0,0.0,263.510009766
147,69.0,1.0,5.0,129.0,2.0,0.0,0.0,261.949981689
148,69.0,1.0,5.0,129.0,2.0,0.0,0.0,261.429992676
149,70.0,1.0,5.0,125.0,2.0,0.0,0.0,258.019989014
150,70.0,1.0,5.0,125.0,2.0,0.0,0.0,258.019989014
151,69.0,1.0,5.0,126.0,2.0,0.0,0.0,258.349975586
152,66.0,1.0,5.0,124.0,2.0,0.0,0.0,259.149993896
153,68.0,1.0,5.0,122.0,2.0,0.0,0.0,256.25
154,68.0,1.0,5.0,124.0,2.0,0.0,0.0,257.239990234
155,68.0,1.0,5.0,123.0,2.0,0.0,0.0,256.099975586
156,69.0,1.0,5.0,121.0,2.0,0.0,0.0,254.799987793
157,69.0,1.0,5.0,122.0,2.0,0.0,0.0,254.269989014
158,68.0,1.0,5.0,122.0,2.0,0.0,0.0,253.100006104
159,69.0,1.0,5.0,122.0,2.0,0.0,0.0,253.0
160,69.0,1.0,5.0,122.0,2.0,0.0,0.0,253.13999939
161,68.0,1.0,5.0,120.0,2.0,0.0,0.0,252.779998779
162,69.0,1.0,5.0,120.0,2.0,0.0,0.0,251.600006104
163,68.0,1.0,5.0,121.0,2.0,0.0,0.0,251.929992676
164,68.0,1.0,5.0,121.0,2.0,0.0,0.0,251.309997559
165,67.0,1.0,5.0,119.0,2.0,0.0,0.0,250.820007324
166,67.0,1.0,5.0,119.0,2.0,0.0,0.0,250.820007324
167,67.0,1.0,5.0,119.0,2.0,0.0,0.0,250.820007324
168,68.0,1.0,5.0,119.0,2.0,0.0,0.0,251.320007324
169,68.0,1.0,5.0,120.0,2.0,0.0,0.0,250.419998169
170,65.0,1.0,5.0,121.0,2.0,0.0,0.0,251.160003662
171,69.0,1.0,5.0,119.0,2.0,0.0,0.0,250.349990845
172,67.0,1.0,5.0,118.0,2.0,0.0,0.0,250.290008545
173,68.0,1.0,5.0,120.0,2.0,0.0,0.0,250.410003662
174,67.0,1.0,5.0,119.0,2.0,0.0,0.0,250.190002441
175,68.0,1.0,5.0,118.0,2.0,0.0,0.0,249.88999939
176,68.0,1.0,5.0,118.0,2.0,0.0,0.0,249.230010986
177,69.0,1.0,5.0,118.0,2.0,0.0,0.0,249.25
178,68.0,1.0,5.0,120.0,2.0,0.0,0.0,249.059997559
179,68.0,1.0,5.0,118.0,2.0,0.0,0.0,251.11000061
180,67.0,1.0,5.0,119.0,2.0,0.0,0.0,249.850006104
181,69.0,1.0,5.0,120.0,2.0,0.0,0.0,251.0
182,69.0,1.0,5.0,119.0,2.0,0.0,0.0,252.640014648
183,68.0,1.0,5.0,120.0,2.0,0.0,0.0,250.929992676
184,68.0,1.0,5.0,120.0,2.0,0.0,0.0,250.929992676
185,68.0,1.0,5.0,120.0,2.0,0.0,0.0,250.929992676
186,68.0,1.0,5.0,118.0,2.0,0.0,0.0,250.199996948
187,67.0,1.0,5.0,117.0,2.0,0.0,0.0,250.210006714
188,68.0,1.0,5.0,119.0,2.0,0.0,0.0,250.089996338
189,68.0,1.0,5.0,118.0,2.0,0.0,0.0,250.100006104
190,68.0,1.0,5.0,116.0,2.0,0.0,0.0,249.510009766
191,67.0,1.0,5.0,120.0,2.0,0.0,0.0,250.88999939
192,68.0,1.0,5.0,119.0,2.0,0.0,0.0,250.229995728
193,68.0,1.0,5.0,117.0,2.0,0.0,0.0,251.059997559
194,68.0,1.0,5.0,118.0,2.0,0.0,0.0,248.960006714
195,68.0,1.0,5.0,119.0,2.0,0.0,0.0,249.419998169
196,67.0,1.0,5.0,116.0,2.0,0.0,0.0,248.869995117
197,68.0,1.0,5.0,116.0,2.0,0.0,0.0,248.940002441
198,66.0,1.0,5.0,118.0,2.0,0.0,0.0,248.619995117
199,68.0,1.0,5.0,118.0,2.0,0.0,0.0,249.649993896
200,67.0,1.0,5.0,117.0,2.0,0.0,0.0,248.289993286
201,69.0,1.0,5.0,117.0,2.0,0.0,0.0,249.540008545
202,69.0,1.0,5.0,117.0,2.0,0.0,0.0,249.540008545
203,69.0,1.0,5.0,117.0,2.0,0.0,0.0,249.540008545
204,68.0,1.0,5.0,119.0,2.0,0.0,0.0,248.929992676
205,67.0,1.0,5.0,116.0,2.0,0.0,0.0,249.660003662
206,70.0,1.0,5.0,117.0,2.0,0.0,0.0,250.089996338
207,69.0,1.0,5.0,117.0,2.0,0.0,0.0,249.809997559
208,69.0,1.0,5.0,119.0,2.0,0.0,0.0,249.320007324
209,68.0,1.0,5.0,117.0,2.0,0.0,0.0,249.459991455
210,69.0,1.0,5.0,117.0,2.0,0.0,0.0,248.799987793
211,73.0,1.0,5.0,118.0,2.0,0.0,0.0,250.710006714
212,69.0,1.0,5.0,117.0,2.0,0.0,0.0,250.470001221
213,68.0,1.0,5.0,117.0,2.0,0.0,0.0,248.410003662
214,68.0,1.0,5.0,118.0,2.0,0.0,0.0,248.549987793
215,68.0,1.0,5.0,116.0,2.0,0.0,0.0,247.970001221
216,68.0,1.0,5.0,116.0,2.0,0.0,0.0,247.899993896
217,67.0,1.0,5.0,118.0,2.0,0.0,0.0,248.820007324
218,67.0,1.0,5.0,116.0,2.0,0.0,0.0,249.0
219,68.0,1.0,5.0,118.0,2.0,0.0,0.0,248.0
220,68.0,1.0,5.0,118.0,2.0,0.0,0.0,248.0
221,68.0,1.0,5.0,118.0,2.0,0.0,0.0,248.0
222,68.0,1.0,5.0,116.0,2.0,0.0,0.0,248.470001221
223,68.0,1.0,5.0,116.0,2.0,0.0,0.0,247.330001831
224,68.0,1.0,5.0,117.0,2.0,0.0,0.0,248.320007324
225,67.0,1.0,5.0,116.0,2.0,0.0,0.0,247.260009766
226,68.0,1.0,5.0,116.0,2.0,0.0,0.0,247.740005493
227,67.0,1.0,5.0,117.0,2.0,0.0,0.0,248.240005493
228,68.0,1.0,5.0,118.0,2.0,0.0,0.0,248.25
229,70.0,1.0,5.0,116.0,2.0,0.0,0.0,248.660003662
230,69.0,1.0,5.0,116.0,2.0,0.0,0.0,249.380004883
231,68.0,1.0,5.0,117.0,2.0,0.0,0.0,249.260009766
232,69.0,1.0,5.0,116.0,2.0,0.0,0.0,247.160003662
233,69.0,1.0,5.0,116.0,2.0,0.0,0.0,248.570007324
234,67.0,1.0,5.0,117.0,2.0,0.0,0.0,249.130004883
235,68.0,1.0,5.0,116.0,2.0,0.0,0.0,248.959991455
236,66.0,1.0,5.0,117.0,2.0,0.0,0.0,249.050003052
237,68.0,1.0,5.0,117.0,2.0,0.0,0.0,247.970001221
238,68.0,1.0,5.0,117.0,2.0,0.0,0.0,247.970001221
239,68.0,1.0,5.0,117.0,2.0,0.0,0.0,247.970001221
240,67.0,1.0,5.0,116.0,2.0,0.0,0.0,248.220001221
241,68.0,1.0,5.0,115.0,2.0,0.0,0.0,249.230010986
242,67.0,1.0,5.0,116.0,2.0,0.0,0.0,247.069992065
243,68.0,1.0,5.0,115.0,2.0,0.0,0.0,247.619995117
244,67.0,1.0,5.0,117.0,2.0,0.0,0.0,248.669998169
245,67.0,1.0,5.0,116.0,2.0,0.0,0.0,247.419998169
246,69.0,1.0,5.0,115.0,2.0,0.0,0.0,247.5
247,71.0,1.0,5.0,117.0,2.0,0.0,0.0,247.489990234
248,68.0,1.0,5.0,116.0,2.0,0.0,0.0,248.709991455
249,80.0,1.0,5.0,116.0,2.0,0.0,0.0,258.239990234
250,82.0,1.0,5.0,117.0,2.0,0.0,0.0,266.040008545
251,77.0,1.0,5.0,116.0,2.0,0.0,0.0,262.640014648
252,73.0,1.0,5.0,114.0,2.0,0.0,0.0,255.399993896
253,73.0,1.0,5.0,117.0,2.0,0.0,0.0,254.079986572
254,72.0,1.0,5.0,117.0,2.0,0.0,0.0,254.869995117
255,73.0,1.0,5.0,115.0,2.0,0.0,0.0,255.640014648
256,73.0,1.0,5.0,115.0,2.0,0.0,0.0,255.640014648
257,73.0,1.0,5.0,117.0,2.0,0.0,0.0,254.929992676
258,83.0,1.0,5.0,117.0,2.0,0.0,1.0,255.919998169
259,73.0,1.0,5.0,115.0,2.0,0.0,0.0,255.169998169
260,72.0,1.0,5.0,117.0,2.0,0.0,0.0,254.5
261,73.0,1.0,5.0,114.0,2.0,0.0,0.0,253.320007324
262,73.0,1.0,5.0,115.0,2.0,0.0,0.0,255.38999939
263,74.0,1.0,5.0,115.0,2.0,0.0,0.0,253.399993896
264,73.0,1.0,5.0,115.0,2.0,0.0,0.0,255.059997559
265,73.0,1.0,5.0,116.0,2.0,0.0,0.0,255.13999939
266,74.0,1.0,5.0,114.0,2.0,0.0,0.0,254.320007324
267,73.0,1.0,5.0,117.0,2.0,0.0,0.0,254.160003662
268,75.0,1.0,4.0,114.0,2.0,0.0,0.0,253.790008545
269,72.0,1.0,5.0,115.0,2.0,0.0,0.0,254.0
270,74.0,1.0,5.0,116.0,2.0,0.0,0.0,253.199996948
271,73.0,1.0,5.0,115.0,2.0,0.0,0.0,252.739990234
272,73.0,1.0,5.0,115.0,2.0,0.0,0.0,252.739990234
273,73.0,1.0,5.0,115.0,2.0,0.0,0.0,252.739990234
274,73.0,1.0,5.0,116.0,2.0,0.0,0.0,254.489990234
275,72.0,1.0,5.0,114.0,2.0,0.0,0.0,254.220001221
276,73.0,1.0,5.0,115.0,2.0,0.0,0.0,253.679992676
277,72.0,1.0,5.0,116.0,2.0,0.0,0.0,253.929992676
278,74.0,1.0,5.0,114.0,2.0,0.0,0.0,255.209991455
279,75.0,1.0,5.0,115.0,2.0,0.0,0.0,254.450012207
280,74.0,1.0,5.0,114.0,2.0,0.0,0.0,254.400009155
281,72.0,1.0,5.0,115.0,2.0,0.0,0.0,253.86000061
282,76.0,1.0,5.0,115.0,2.0,0.0,0.0,252.980010986
283,73.0,1.0,5.0,113.0,2.0,0.0,0.0,253.419998169
284,74.0,1.0,5.0,115.0,2.0,0.0,0.0,254.050003052
285,74.0,1.0,5.0,115.0,2.0,0.0,0.0,254.029998779
286,74.0,1.0,5.0,114.0,2.0,0.0,0.0,254.190002441
287,73.0,1.0,5.0,116.0,2.0,0.0,0.0,257.270019531
288,73.0,1.0,5.0,113.0,2.0,0.0,0.0,255.519989014
289,74.0,1.0,5.0,115.0,2.0,0.0,0.0,254.900009155
290,74.0,1.0,5.0,115.0,2.0,0.0,0.0,254.900009155
291,74.0,1.0,5.0,115.0,2.0,0.0,0.0,254.900009155
292,72.0,1.0,5.0,114.0,2.0,0.0,0.0,254.399993896
293,74.0,1.0,5.0,115.0,2.0,0.0,0.0,254.739990234
294,73.0,1.0,5.0,115.0,2.0,0.0,0.0,254.630004883
295,74.0,1.0,5.0,115.0,2.0,0.0,0.0,253.959991455
296,74.0,1.0,5.0,113.0,2.0,0.0,0.0,253.880004883
297,73.0,1.0,5.0,114.0,2.0,0.0,0.0,252.919998169
298,72.0,1.0,5.0,113.0,2.0,0.0,0.0,254.139984131
299,72.0,1.0,5.0,114.0,2.0,0.0,0.0,255.600006104
300,73.0,1.0,5.0,113.0,2.0,0.0,0.0,254.0
301,73.0,1.0,5.0,115.0,2.0,0.0,0.0,254.0
302,72.0,1.0,5.0,113.0,2.0,0.0,0.0,254.0
303,73.0,1.0,5.0,115.0,2.0,0.0,0.0,253.179992676
304,72.0,1.0,5.0,114.0,2.0,0.0,0.0,253.75
305,73.0,1.0,5.0,114.0,2.0,0.0,0.0,253.380004883
306,75.0,1.0,5.0,113.0,2.0,0.0,0.0,252.700012207
307,74.0,1.0,5.0,114.0,2.0,0.0,0.0,253.0
308,74.0,1.0,5.0,114.0,2.0,0.0,0.0,253.0
309,74.0,1.0,5.0,114.0,2.0,0.0,0.0,253.0
310,75.0,1.0,5.0,113.0,2.0,0.0,0.0,252.720001221
311,74.0,1.0,5.0,114.0,2.0,0.0,0.0,255.13999939
312,73.0,1.0,5.0,113.0,2.0,0.0,0.0,253.260009766
313,74.0,1.0,5.0,115.0,2.0,0.0,0.0,253.809997559
314,74.0,1.0,5.0,115.0,2.0,0.0,0.0,252.890014648
315,72.0,1.0,5.0,113.0,2.0,0.0,0.0,252.819992065
316,73.0,1.0,5.0,115.0,2.0,0.0,0.0,252.069992065
317,72.0,1.0,5.0,113.0,2.0,0.0,0.0,253.529998779
318,73.0,1.0,5.0,114.0,2.0,0.0,0.0,253.970001221
319,73.0,1.0,5.0,113.0,2.0,0.0,0.0,253.959991455
320,73.0,1.0,5.0,115.0,2.0,0.0,0.0,253.380004883
321,74.0,1.0,5.0,113.0,2.0,0.0,0.0,253.539993286
322,74.0,1.0,5.0,114.0,2.0,0.0,0.0,252.949996948
323,75.0,1.0,5.0,0.0,2.0,0.0,0.0,146.740005493
324,75.0,1.0,5.0,0.0,2.0,0.0,0.0,146.880004883
325,73.0,1.0,5.0,0.0,2.0,0.0,0.0,146.809997559
326,73.0,1.0,5.0,0.0,2.0,0.0,0.0,146.809997559
327,73.0,1.0,5.0,0.0,2.0,0.0,0.0,146.809997559
328,74.0,0.0,5.0,0.0,2.0,0.0,0.0,146.339996338
329,72.0,1.0,5.0,0.0,2.0,0.0,0.0,147.279998779
330,73.0,1.0,5.0,0.0,2.0,0.0,0.0,146.270004272
331,74.0,1.0,5.0,0.0,2.0,0.0,0.0,146.570007324
332,73.0,0.0,5.0,0.0,2.0,0.0,0.0,145.490005493
333,73.0,0.0,5.0,0.0,2.0,0.0,0.0,145.380004883
334,75.0,1.0,5.0,0.0,2.0,0.0,0.0,145.679992676
335,78.0,1.0,5.0,0.0,2.0,0.0,0.0,146.740005493
336,74.0,0.0,5.0,0.0,2.0,0.0,0.0,145.600006104
337,73.0,1.0,5.0,0.0,2.0,0.0,0.0,145.940002441
338,74.0,1.0,5.0,0.0,2.0,0.0,0.0,146.269989014
339,72.0,1.0,5.0,0.0,2.0,0.0,0.0,145.86000061
340,73.0,1.0,5.0,0.0,2.0,0.0,0.0,146.489990234
341,76.0,1.0,5.0,0.0,2.0,0.0,0.0,146.36000061
342,73.0,1.0,5.0,0.0,2.0,0.0,0.0,146.520004272
343,73.0,1.0,5.0,0.0,2.0,0.0,0.0,146.649993896
344,73.0,1.0,5.0,0.0,2.0,0.0,0.0,146.649993896
345,74.0,1.0,5.0,0.0,2.0,0.0,0.0,146.459991455
346,72.0,1.0,5.0,0.0,2.0,0.0,0.0,147.710006714
347,74.0,1.0,5.0,0.0,2.0,0.0,0.0,146.350006104
348,73.0,1.0,5.0,0.0,2.0,0.0,0.0,146.480010986
349,73.0,1.0,5.0,0.0,2.0,0.0,0.0,146.539993286
350,72.0,1.0,5.0,0.0,2.0,0.0,0.0,146.760009766
351,72.0,1.0,5.0,0.0,2.0,0.0,0.0,146.009994507
352,73.0,1.0,5.0,0.0,2.0,0.0,0.0,146.899993896
353,73.0,1.0,5.0,0.0,2.0,0.0,0.0,146.88999939
354,74.0,1.0,5.0,0.0,2.0,0.0,0.0,146.619995117
355,73.0,1.0,5.0,0.0,2.0,0.0,0.0,145.75
356,72.0,1.0,5.0,0.0,2.0,0.0,0.0,146.199996948
357,73.0,0.0,5.0,0.0,2.0,0.0,0.0,147.369995117
358,72.0,0.0,5.0,0.0,2.0,0.0,0.0,147.020004272
359,72.0,0.0,5.0,0.0,2.0,0.0,0.0,145.86000061
360,72.0,0.0,5.0,0.0,2.0,0.0,0.0,145.86000061
361,73.0,1.0,5.0,0.0,2.0,0.0,0.0,145.209991455
362,73.0,0.0,5.0,0.0,2.0,0.0,0.0,145.330001831
363,75.0,1.0,5.0,0.0,2.0,0.0,0.0,147.309997559
364,74.0,1.0,5.0,0.0,2.0,0.0,0.0,146.240005493
365,72.0,1.0,5.0,0.0,2.0,0.0,0.0,145.0
366,74.0,1.0,5.0,1.0,2.0,0.0,0.0,145.089996338
367,73.0,0.0,5.0,0.0,2.0,0.0,0.0,145.809997559
368,73.0,0.0,5.0,0.0,2.0,0.0,0.0,145.760009766
369,76.0,1.0,5.0,0.0,2.0,0.0,0.0,146.800003052
370,72.0,1.0,5.0,0.0,2.0,0.0,0.0,145.5
371,72.0,1.0,5.0,0.0,2.0,0.0,0.0,144.88999939
372,68.0,1.0,5.0,0.0,2.0,0.0,0.0,137.61000061
373,69.0,1.0,5.0,0.0,2.0,0.0,0.0,138.649993896
374,68.0,1.0,5.0,0.0,2.0,0.0,0.0,139.350006104
375,68.0,1.0,5.0,0.0,2.0,0.0,0.0,139.63999939
376,68.0,1.0,5.0,0.0,2.0,0.0,0.0,139.490005493
377,68.0,1.0,5.0,0.0,2.0,0.0,0.0,139.490005493
378,68.0,1.0,5.0,0.0,2.0,0.0,0.0,139.490005493
379,68.0,1.0,5.0,0.0,2.0,0.0,0.0,139.410003662
380,68.0,1.0,5.0,0.0,2.0,0.0,0.0,139.059997559
381,68.0,1.0,5.0,0.0,2.0,0.0,0.0,138.309997559
382,67.0,1.0,5.0,0.0,2.0,0.0,0.0,137.649993896
383,68.0,1.0,5.0,0.0,2.0,0.0,0.0,137.589996338
384,67.0,0.0,5.0,0.0,2.0,0.0,0.0,137.449996948
385,68.0,1.0,5.0,0.0,2.0,0.0,0.0,138.050003052
386,66.0,1.0,5.0,0.0,2.0,0.0,0.0,137.970001221
387,68.0,1.0,5.0,0.0,2.0,0.0,0.0,138.690002441
