,dish washer,electric furnace,electric stove,washer dryer,main
381,0.0,31.0,5.0,1.0,364.970001221
382,0.0,28.0,5.0,1.0,357.960021973
383,0.0,29.0,5.0,1.0,359.059997559
384,0.0,31.0,5.0,1.0,360.979980469
385,0.0,28.0,5.0,1.0,358.369995117
386,0.0,31.0,5.0,1.0,361.799987793
387,0.0,31.0,5.0,1.0,354.66998291
388,0.0,31.0,5.0,1.0,354.66998291
389,0.0,31.0,5.0,1.0,354.66998291
390,0.0,33.0,5.0,1.0,351.83001709
391,0.0,29.0,5.0,1.0,351.309997559
392,0.0,33.0,5.0,1.0,357.619995117
393,0.0,28.0,5.0,1.0,361.269989014
394,0.0,28.0,5.0,1.0,359.320007324
395,0.0,28.0,5.0,1.0,359.119995117
396,0.0,30.0,5.0,1.0,363.08001709
397,0.0,31.0,5.0,1.0,359.809997559
398,0.0,30.0,5.0,1.0,340.929992676
399,0.0,31.0,5.0,1.0,341.289978027
400,0.0,30.0,5.0,1.0,340.299987793
401,0.0,29.0,5.0,1.0,338.320007324
402,0.0,34.0,5.0,1.0,338.980010986
403,0.0,29.0,5.0,1.0,338.190002441
404,0.0,37.0,5.0,1.0,338.730010986
405,0.0,37.0,5.0,1.0,338.730010986
406,0.0,37.0,5.0,1.0,338.730010986
407,0.0,28.0,5.0,1.0,338.349975586
408,0.0,32.0,5.0,1.0,336.929992676
409,0.0,29.0,5.0,1.0,334.690002441
410,0.0,31.0,5.0,1.0,334.989990234
411,0.0,30.0,5.0,1.0,315.25
412,0.0,28.0,5.0,1.0,314.779998779
413,0.0,28.0,5.0,1.0,315.339996338
414,0.0,28.0,5.0,1.0,314.109985352
415,0.0,29.0,5.0,1.0,314.479980469
416,0.0,28.0,5.0,1.0,313.799987793
417,0.0,32.0,5.0,0.0,313.290008545
418,0.0,28.0,5.0,1.0,313.140014648
419,0.0,28.0,5.0,1.0,314.290008545
420,0.0,28.0,5.0,1.0,313.83001709
421,0.0,30.0,5.0,1.0,314.429992676
422,0.0,30.0,5.0,1.0,314.619995117
423,0.0,30.0,5.0,1.0,314.619995117
424,0.0,30.0,5.0,1.0,314.619995117
425,0.0,28.0,5.0,1.0,314.890014648
426,0.0,28.0,5.0,1.0,315.420013428
427,0.0,28.0,5.0,1.0,314.450012207
428,0.0,30.0,5.0,1.0,313.83001709
429,0.0,30.0,5.0,1.0,315.320007324
430,0.0,28.0,5.0,1.0,315.760009766
431,0.0,28.0,5.0,1.0,315.679992676
432,0.0,29.0,5.0,1.0,314.820007324
433,0.0,28.0,5.0,1.0,314.950012207
434,0.0,31.0,5.0,0.0,313.760009766
435,0.0,28.0,5.0,0.0,313.320007324
436,0.0,28.0,5.0,1.0,314.700012207
437,0.0,28.0,5.0,1.0,315.859985352
438,0.0,28.0,5.0,1.0,314.530029297
439,0.0,30.0,5.0,1.0,314.779998779
440,0.0,28.0,5.0,1.0,313.059997559
441,0.0,28.0,5.0,1.0,313.059997559
442,0.0,28.0,5.0,1.0,313.059997559
443,0.0,30.0,5.0,1.0,313.290008545
444,0.0,28.0,5.0,1.0,312.089996338
445,0.0,30.0,5.0,1.0,312.479980469
446,0.0,30.0,5.0,1.0,304.820007324
447,0.0,29.0,5.0,1.0,307.440002441
448,0.0,30.0,5.0,1.0,307.869995117
449,0.0,28.0,5.0,1.0,314.510009766
450,0.0,29.0,5.0,1.0,313.820007324
451,0.0,29.0,5.0,1.0,315.650024414
452,0.0,33.0,5.0,1.0,319.320007324
453,0.0,28.0,5.0,1.0,313.570007324
454,0.0,31.0,5.0,1.0,318.040008545
455,0.0,32.0,5.0,0.0,320.08001709
456,0.0,28.0,5.0,1.0,314.459991455
457,0.0,32.0,5.0,1.0,318.510009766
458,0.0,28.0,5.0,1.0,314.91998291
459,0.0,28.0,5.0,1.0,314.91998291
460,0.0,37.0,5.0,1.0,314.0
461,0.0,34.0,5.0,1.0,317.820007324
462,0.0,33.0,5.0,1.0,316.789978027
463,0.0,32.0,5.0,1.0,314.739990234
464,0.0,31.0,5.0,1.0,317.91998291
465,0.0,29.0,5.0,1.0,316.450012207
466,0.0,30.0,5.0,1.0,311.58001709
467,0.0,29.0,5.0,1.0,317.010009766
468,0.0,31.0,5.0,1.0,314.959991455
469,0.0,29.0,5.0,1.0,312.459991455
470,0.0,32.0,5.0,1.0,316.08001709
471,0.0,32.0,5.0,1.0,311.049987793
472,0.0,28.0,5.0,0.0,310.119995117
473,0.0,32.0,5.0,1.0,315.470001221
474,0.0,30.0,5.0,1.0,314.369995117
475,0.0,28.0,5.0,1.0,311.08001709
476,0.0,28.0,5.0,1.0,311.08001709
477,0.0,29.0,5.0,0.0,312.520019531
478,0.0,28.0,5.0,1.0,312.91998291
479,1.0,28.0,5.0,1.0,311.910003662
480,0.0,32.0,5.0,1.0,311.520019531
481,0.0,30.0,5.0,1.0,310.929992676
482,0.0,29.0,5.0,1.0,312.200012207
483,0.0,29.0,5.0,1.0,313.470001221
484,0.0,32.0,5.0,1.0,312.420013428
485,0.0,29.0,5.0,1.0,313.279998779
486,0.0,32.0,5.0,1.0,312.289978027
487,0.0,28.0,5.0,1.0,313.019989014
488,0.0,28.0,5.0,1.0,312.820007324
489,0.0,30.0,5.0,1.0,311.359985352
490,0.0,29.0,5.0,1.0,311.679992676
491,0.0,29.0,5.0,1.0,310.089996338
492,0.0,29.0,5.0,1.0,309.91998291
493,0.0,29.0,5.0,1.0,309.91998291
494,0.0,29.0,5.0,1.0,309.91998291
495,0.0,29.0,5.0,1.0,309.739990234
496,0.0,28.0,5.0,1.0,309.720001221
497,0.0,28.0,5.0,1.0,309.539978027
498,0.0,29.0,5.0,1.0,309.770019531
499,0.0,29.0,5.0,1.0,309.410003662
500,0.0,29.0,5.0,1.0,307.460021973
501,0.0,30.0,5.0,1.0,301.08001709
502,0.0,28.0,5.0,1.0,299.970001221
503,0.0,28.0,5.0,1.0,299.859985352
504,0.0,29.0,5.0,1.0,306.160003662
505,0.0,30.0,5.0,1.0,307.190002441
506,0.0,32.0,5.0,1.0,307.029998779
507,0.0,29.0,5.0,1.0,307.41998291
508,0.0,29.0,5.0,1.0,308.380004883
509,0.0,29.0,5.0,1.0,309.640014648
510,0.0,30.0,5.0,0.0,309.160003662
511,0.0,30.0,5.0,0.0,309.160003662
512,0.0,30.0,5.0,0.0,309.160003662
513,0.0,30.0,5.0,1.0,311.309997559
514,0.0,28.0,5.0,1.0,311.799987793
515,0.0,29.0,5.0,1.0,309.83001709
516,0.0,30.0,5.0,1.0,309.399993896
517,0.0,28.0,5.0,1.0,306.979980469
518,0.0,28.0,5.0,1.0,307.549987793
519,0.0,30.0,5.0,1.0,309.029998779
520,0.0,28.0,5.0,1.0,311.739990234
521,0.0,28.0,5.0,1.0,311.890014648
522,0.0,31.0,5.0,1.0,315.460021973
523,0.0,31.0,5.0,1.0,310.970001221
524,0.0,31.0,5.0,0.0,311.859985352
525,0.0,32.0,5.0,1.0,314.720001221
526,0.0,32.0,5.0,1.0,311.320007324
527,0.0,31.0,5.0,0.0,313.790008545
528,0.0,29.0,5.0,0.0,309.940002441
529,0.0,29.0,5.0,0.0,309.940002441
530,0.0,29.0,5.0,0.0,309.940002441
531,0.0,33.0,5.0,0.0,312.209991455
532,0.0,30.0,5.0,1.0,309.890014648
533,0.0,34.0,5.0,1.0,307.970001221
534,0.0,34.0,5.0,1.0,314.130004883
535,0.0,31.0,5.0,1.0,311.010009766
536,0.0,28.0,5.0,1.0,310.679992676
537,0.0,30.0,5.0,1.0,312.270019531
538,0.0,29.0,5.0,0.0,312.16998291
539,0.0,31.0,5.0,1.0,312.059997559
540,0.0,32.0,5.0,1.0,314.540008545
541,0.0,30.0,5.0,1.0,310.739990234
542,0.0,29.0,5.0,1.0,315.08001709
543,0.0,33.0,5.0,1.0,314.119995117
544,0.0,34.0,5.0,1.0,310.869995117
545,0.0,34.0,5.0,0.0,309.33001709
546,0.0,32.0,5.0,1.0,311.649993896
547,0.0,32.0,5.0,1.0,311.649993896
548,0.0,32.0,5.0,1.0,311.649993896
549,0.0,29.0,5.0,1.0,315.070007324
550,0.0,31.0,5.0,1.0,309.059997559
551,0.0,29.0,5.0,1.0,309.190002441
552,0.0,28.0,5.0,0.0,309.83001709
553,0.0,29.0,5.0,1.0,309.549987793
554,0.0,29.0,5.0,1.0,310.349975586
555,0.0,30.0,5.0,1.0,311.200012207
556,0.0,29.0,5.0,1.0,307.619995117
557,0.0,28.0,5.0,1.0,305.779998779
558,0.0,30.0,5.0,1.0,301.059997559
559,0.0,29.0,5.0,1.0,303.029998779
560,0.0,28.0,5.0,1.0,300.529998779
561,0.0,28.0,5.0,1.0,308.799987793
562,0.0,28.0,5.0,1.0,305.179992676
563,0.0,30.0,5.0,1.0,306.649993896
564,0.0,28.0,5.0,1.0,306.090026855
565,0.0,28.0,5.0,1.0,306.090026855
566,0.0,28.0,5.0,1.0,306.090026855
567,0.0,29.0,5.0,1.0,307.16998291
568,0.0,29.0,5.0,1.0,308.220001221
569,0.0,28.0,5.0,1.0,307.940002441
570,0.0,28.0,5.0,1.0,308.209991455
571,0.0,30.0,5.0,1.0,306.059997559
572,0.0,28.0,5.0,1.0,309.149993896
573,0.0,29.0,5.0,1.0,307.020019531
574,0.0,28.0,5.0,1.0,309.690002441
575,0.0,30.0,5.0,1.0,309.91998291
576,0.0,28.0,5.0,1.0,308.08001709
577,0.0,31.0,5.0,1.0,311.109985352
578,0.0,32.0,5.0,1.0,307.83001709
579,0.0,28.0,5.0,1.0,308.450012207
580,0.0,28.0,5.0,1.0,307.700012207
581,0.0,30.0,5.0,1.0,308.859985352
