,dish washer,electric furnace,electric stove,washer dryer,main
226,0.0,27.0,5.0,1.0,550.869995117
227,0.0,28.0,5.0,1.0,549.08001709
228,0.0,28.0,5.0,1.0,551.489990234
229,0.0,27.0,5.0,1.0,552.83001709
230,0.0,27.0,5.0,1.0,554.190002441
231,0.0,27.0,5.0,1.0,554.540039062
232,0.0,28.0,5.0,1.0,553.25
233,0.0,29.0,5.0,1.0,554.059997559
234,0.0,29.0,5.0,1.0,554.059997559
235,0.0,29.0,5.0,1.0,554.059997559
236,0.0,28.0,5.0,1.0,549.840026855
237,0.0,28.0,5.0,1.0,552.570007324
238,0.0,27.0,5.0,1.0,551.770019531
239,0.0,28.0,5.0,1.0,552.470031738
240,1.0,30.0,5.0,1.0,553.0
241,0.0,30.0,5.0,1.0,554.309997559
242,0.0,28.0,5.0,1.0,548.16998291
243,0.0,27.0,5.0,1.0,548.219970703
244,0.0,27.0,5.0,1.0,549.869995117
245,0.0,27.0,5.0,1.0,554.309997559
246,0.0,29.0,5.0,1.0,552.25
247,0.0,29.0,5.0,1.0,549.809997559
248,0.0,28.0,5.0,1.0,543.820007324
249,0.0,29.0,5.0,1.0,558.400024414
250,0.0,27.0,5.0,1.0,563.920043945
251,0.0,30.0,5.0,1.0,570.530029297
252,0.0,30.0,5.0,1.0,570.530029297
253,0.0,30.0,5.0,1.0,570.530029297
254,1.0,31.0,5.0,1.0,570.770019531
255,0.0,28.0,5.0,1.0,569.729980469
256,0.0,30.0,5.0,1.0,576.700012207
257,0.0,30.0,5.0,1.0,576.559997559
258,0.0,27.0,5.0,1.0,560.229980469
259,0.0,30.0,5.0,1.0,564.760009766
260,0.0,31.0,5.0,1.0,565.440002441
261,0.0,27.0,5.0,1.0,566.390014648
262,0.0,29.0,5.0,1.0,562.390014648
263,0.0,30.0,5.0,1.0,563.289978027
264,1.0,27.0,5.0,1.0,561.380004883
265,0.0,30.0,5.0,1.0,559.540039062
266,0.0,30.0,5.0,1.0,554.270019531
267,0.0,28.0,5.0,1.0,558.799987793
268,0.0,28.0,5.0,1.0,571.619995117
269,0.0,28.0,5.0,1.0,571.619995117
270,0.0,28.0,5.0,1.0,571.619995117
271,0.0,31.0,5.0,1.0,569.270019531
272,0.0,28.0,5.0,1.0,557.549987793
273,0.0,27.0,5.0,1.0,561.940002441
274,0.0,28.0,5.0,1.0,558.520019531
275,1.0,29.0,5.0,1.0,554.710021973
276,0.0,28.0,5.0,1.0,560.940002441
277,0.0,28.0,5.0,1.0,561.059997559
278,0.0,27.0,5.0,1.0,559.760009766
279,0.0,31.0,5.0,1.0,567.090026855
280,1.0,28.0,5.0,1.0,561.549987793
281,0.0,28.0,5.0,1.0,554.210021973
282,0.0,28.0,5.0,1.0,560.460021973
283,0.0,28.0,5.0,1.0,556.130004883
284,0.0,27.0,5.0,1.0,557.140014648
285,0.0,28.0,5.0,1.0,560.010009766
286,0.0,28.0,5.0,1.0,560.010009766
287,0.0,28.0,5.0,1.0,557.700012207
288,0.0,28.0,5.0,1.0,558.909973145
289,0.0,27.0,5.0,1.0,554.450012207
290,0.0,28.0,5.0,1.0,560.770019531
291,0.0,29.0,5.0,1.0,554.33996582
292,0.0,27.0,5.0,1.0,554.429992676
293,1.0,28.0,5.0,1.0,559.880004883
294,1.0,28.0,5.0,1.0,558.729980469
295,0.0,30.0,5.0,1.0,563.08001709
296,0.0,29.0,5.0,1.0,551.969970703
297,0.0,30.0,5.0,1.0,556.66003418
298,0.0,30.0,5.0,1.0,556.41998291
299,0.0,32.0,5.0,1.0,557.239990234
300,0.0,32.0,5.0,1.0,556.699951172
301,0.0,27.0,5.0,1.0,558.359985352
302,0.0,27.0,5.0,1.0,558.359985352
303,0.0,27.0,5.0,1.0,558.359985352
304,0.0,27.0,5.0,1.0,554.270019531
305,0.0,28.0,5.0,1.0,556.08001709
306,0.0,28.0,5.0,1.0,563.5
307,0.0,28.0,5.0,1.0,557.570007324
308,0.0,29.0,5.0,1.0,551.559997559
309,1.0,28.0,5.0,1.0,555.780029297
310,0.0,29.0,5.0,1.0,556.119995117
311,1.0,28.0,5.0,1.0,559.119995117
312,0.0,29.0,5.0,1.0,555.239990234
313,0.0,29.0,5.0,1.0,558.280029297
314,0.0,28.0,5.0,1.0,555.880004883
315,0.0,31.0,5.0,1.0,462.929992676
316,1.0,29.0,5.0,1.0,460.100006104
317,0.0,28.0,5.0,1.0,344.679992676
318,0.0,30.0,5.0,1.0,375.720001221
319,0.0,30.0,5.0,1.0,375.720001221
320,0.0,30.0,5.0,1.0,375.720001221
321,0.0,30.0,5.0,1.0,373.599975586
322,0.0,28.0,5.0,1.0,375.659973145
323,0.0,31.0,5.0,1.0,374.299987793
324,0.0,29.0,5.0,1.0,374.179992676
325,0.0,32.0,5.0,1.0,375.909973145
326,0.0,32.0,5.0,1.0,373.350006104
327,0.0,28.0,5.0,1.0,374.33001709
328,0.0,30.0,5.0,1.0,375.660003662
329,0.0,30.0,5.0,1.0,377.940002441
330,0.0,29.0,5.0,1.0,374.209991455
331,0.0,30.0,5.0,1.0,378.270019531
332,0.0,31.0,5.0,1.0,378.16998291
333,0.0,29.0,5.0,1.0,376.149993896
334,0.0,29.0,5.0,1.0,505.75
335,0.0,31.0,5.0,1.0,500.83001709
336,0.0,28.0,5.0,1.0,501.540008545
337,0.0,28.0,5.0,1.0,501.540008545
338,0.0,28.0,5.0,1.0,501.540008545
339,0.0,31.0,5.0,1.0,487.059997559
340,0.0,31.0,5.0,1.0,486.799987793
341,0.0,28.0,5.0,1.0,483.529998779
342,0.0,29.0,5.0,1.0,365.480010986
343,0.0,28.0,5.0,1.0,362.229980469
344,0.0,30.0,5.0,1.0,362.070007324
345,0.0,29.0,5.0,1.0,395.049987793
346,0.0,28.0,5.0,1.0,368.339996338
347,0.0,29.0,5.0,1.0,404.179992676
348,0.0,28.0,5.0,1.0,406.16998291
349,0.0,29.0,5.0,1.0,411.119995117
350,0.0,28.0,5.0,1.0,416.140014648
351,0.0,28.0,5.0,1.0,418.640014648
352,0.0,30.0,5.0,1.0,424.589996338
353,0.0,29.0,5.0,1.0,429.359985352
354,0.0,29.0,5.0,1.0,442.010009766
355,0.0,29.0,5.0,1.0,442.010009766
356,0.0,29.0,5.0,1.0,442.010009766
357,0.0,28.0,5.0,1.0,441.539978027
358,0.0,30.0,5.0,1.0,447.489990234
359,0.0,29.0,5.0,1.0,448.260009766
360,0.0,28.0,5.0,1.0,449.450012207
361,0.0,29.0,5.0,1.0,447.690002441
362,0.0,28.0,5.0,1.0,449.820007324
363,0.0,28.0,5.0,1.0,449.66998291
364,0.0,29.0,5.0,1.0,454.119995117
365,0.0,29.0,5.0,1.0,452.650024414
366,0.0,28.0,5.0,1.0,447.829986572
367,0.0,29.0,5.0,1.0,450.420013428
368,0.0,31.0,5.0,1.0,450.130004883
369,0.0,30.0,5.0,1.0,447.609985352
370,0.0,29.0,5.0,1.0,447.030029297
371,0.0,28.0,5.0,1.0,449.570007324
372,0.0,28.0,5.0,1.0,451.790008545
373,0.0,28.0,5.0,1.0,451.790008545
374,0.0,29.0,5.0,1.0,450.440002441
375,0.0,29.0,5.0,1.0,449.380004883
376,0.0,28.0,5.0,1.0,448.339996338
377,0.0,29.0,5.0,1.0,449.450012207
378,0.0,28.0,5.0,1.0,449.809997559
379,0.0,29.0,5.0,1.0,450.410003662
380,0.0,29.0,5.0,1.0,449.929992676
381,0.0,30.0,5.0,1.0,449.83001709
382,0.0,28.0,5.0,1.0,447.290008545
383,0.0,29.0,5.0,1.0,446.790008545
384,0.0,29.0,5.0,1.0,449.260009766
385,0.0,29.0,5.0,1.0,453.200012207
386,0.0,28.0,5.0,1.0,445.980010986
387,0.0,31.0,5.0,1.0,450.559997559
388,0.0,31.0,5.0,1.0,449.190002441
389,0.0,28.0,5.0,1.0,445.900024414
390,0.0,28.0,5.0,1.0,445.900024414
391,0.0,28.0,5.0,1.0,445.900024414
392,0.0,31.0,5.0,1.0,448.670013428
393,0.0,28.0,5.0,1.0,449.049987793
394,0.0,28.0,5.0,1.0,446.570007324
395,0.0,30.0,5.0,1.0,451.030029297
396,0.0,30.0,5.0,1.0,453.869995117
397,0.0,30.0,5.0,1.0,449.070007324
398,0.0,33.0,5.0,1.0,451.230010986
399,0.0,32.0,5.0,1.0,449.770019531
400,0.0,28.0,5.0,1.0,447.58001709
401,0.0,31.0,5.0,1.0,448.209991455
402,0.0,28.0,5.0,1.0,446.809997559
403,0.0,28.0,5.0,1.0,448.779998779
404,0.0,32.0,5.0,1.0,450.339996338
405,0.0,32.0,5.0,1.0,446.119995117
406,0.0,29.0,5.0,1.0,448.510009766
407,0.0,29.0,5.0,1.0,448.510009766
408,0.0,29.0,5.0,1.0,448.510009766
409,0.0,31.0,5.0,1.0,447.58996582
410,0.0,32.0,5.0,1.0,451.459991455
411,0.0,31.0,5.0,1.0,449.369995117
412,0.0,28.0,5.0,1.0,447.190002441
413,0.0,28.0,5.0,1.0,445.75
414,0.0,28.0,5.0,1.0,446.719970703
415,0.0,29.0,5.0,1.0,445.760009766
416,0.0,28.0,5.0,1.0,444.440002441
417,0.0,28.0,5.0,1.0,445.349975586
418,0.0,28.0,5.0,1.0,446.540008545
419,0.0,28.0,5.0,1.0,447.25
420,0.0,28.0,5.0,1.0,447.809997559
421,0.0,28.0,5.0,1.0,444.450012207
422,0.0,31.0,5.0,1.0,447.910003662
423,0.0,31.0,5.0,1.0,446.520019531
424,0.0,29.0,5.0,1.0,446.340026855
425,0.0,29.0,5.0,1.0,446.340026855
426,0.0,29.0,5.0,1.0,446.340026855
427,0.0,28.0,5.0,1.0,446.279968262
428,0.0,31.0,5.0,1.0,446.989990234
429,0.0,28.0,5.0,1.0,443.349975586
430,0.0,28.0,5.0,1.0,445.380004883
431,0.0,28.0,5.0,1.0,446.670013428
432,0.0,28.0,5.0,1.0,448.630004883
433,0.0,29.0,5.0,1.0,443.540008545
434,0.0,30.0,5.0,1.0,445.089996338
435,0.0,28.0,5.0,1.0,446.75
436,0.0,31.0,5.0,0.0,448.059997559
437,0.0,28.0,5.0,1.0,444.350006104
438,0.0,28.0,5.0,1.0,446.869995117
439,0.0,28.0,5.0,1.0,443.539978027
440,0.0,28.0,5.0,1.0,445.260009766
441,0.0,30.0,5.0,1.0,446.91998291
442,0.0,28.0,5.0,0.0,451.66998291
443,0.0,28.0,5.0,0.0,451.66998291
444,0.0,28.0,5.0,1.0,446.989990234
445,0.0,29.0,5.0,1.0,444.270019531
446,0.0,29.0,5.0,1.0,444.649993896
447,0.0,28.0,5.0,1.0,447.179992676
448,0.0,30.0,5.0,1.0,447.619995117
449,0.0,28.0,5.0,1.0,446.599975586
450,0.0,29.0,5.0,1.0,447.260009766
451,0.0,28.0,5.0,1.0,446.83001709
452,0.0,28.0,5.0,1.0,443.589996338
453,0.0,29.0,5.0,1.0,443.790008545
454,0.0,29.0,5.0,1.0,445.559997559
455,0.0,32.0,5.0,1.0,448.980010986
456,0.0,29.0,5.0,1.0,444.010009766
457,0.0,32.0,5.0,1.0,448.260009766
458,0.0,28.0,5.0,1.0,444.450012207
459,0.0,29.0,5.0,1.0,446.049987793
460,0.0,29.0,5.0,1.0,446.049987793
461,0.0,29.0,5.0,1.0,442.989990234
462,0.0,31.0,5.0,1.0,445.950012207
463,0.0,28.0,5.0,1.0,448.690002441
464,0.0,28.0,5.0,1.0,448.280029297
465,0.0,29.0,5.0,1.0,450.200012207
466,0.0,31.0,5.0,1.0,444.900024414
467,0.0,32.0,5.0,1.0,444.889984131
468,0.0,30.0,5.0,1.0,445.739990234
469,0.0,28.0,5.0,1.0,443.649993896
470,0.0,31.0,5.0,1.0,447.239990234
471,0.0,29.0,5.0,1.0,446.149993896
472,0.0,32.0,5.0,1.0,447.140014648
473,0.0,31.0,5.0,1.0,444.160003662
474,0.0,28.0,5.0,1.0,446.690002441
475,0.0,32.0,5.0,1.0,448.019989014
476,0.0,29.0,5.0,1.0,449.429992676
477,0.0,29.0,5.0,1.0,449.429992676
478,0.0,29.0,5.0,1.0,449.429992676
479,0.0,33.0,5.0,1.0,444.470031738
480,0.0,32.0,5.0,1.0,450.450012207
481,0.0,31.0,5.0,1.0,443.940002441
482,0.0,28.0,5.0,1.0,443.940002441
483,0.0,29.0,5.0,1.0,446.940002441
484,0.0,28.0,5.0,1.0,442.339996338
485,0.0,29.0,5.0,1.0,441.469970703
486,0.0,31.0,5.0,1.0,442.230010986
487,0.0,27.0,5.0,1.0,440.929992676
488,0.0,28.0,5.0,1.0,443.809997559
489,0.0,29.0,5.0,1.0,444.229980469
490,0.0,28.0,5.0,1.0,443.299987793
491,0.0,28.0,5.0,1.0,443.450012207
492,0.0,28.0,5.0,1.0,445.309997559
493,0.0,28.0,5.0,1.0,441.700012207
494,0.0,28.0,5.0,1.0,442.980010986
495,0.0,28.0,5.0,1.0,442.980010986
496,0.0,28.0,5.0,1.0,442.0
497,0.0,28.0,5.0,1.0,443.049987793
498,0.0,28.0,5.0,1.0,443.089996338
499,0.0,33.0,5.0,1.0,442.799987793
500,0.0,29.0,5.0,1.0,443.679992676
501,0.0,28.0,5.0,1.0,442.540008545
502,0.0,28.0,5.0,1.0,441.280029297
503,0.0,29.0,5.0,1.0,445.070007324
504,0.0,28.0,5.0,1.0,443.190002441
505,0.0,29.0,5.0,1.0,440.609985352
506,0.0,28.0,5.0,1.0,441.399963379
507,0.0,29.0,5.0,1.0,440.540008545
508,0.0,30.0,5.0,1.0,439.320007324
509,0.0,28.0,5.0,1.0,443.010009766
510,0.0,28.0,5.0,1.0,441.979980469
511,0.0,28.0,5.0,1.0,441.979980469
512,0.0,28.0,5.0,1.0,441.979980469
513,0.0,28.0,5.0,1.0,440.130004883
514,0.0,28.0,5.0,1.0,440.400024414
515,0.0,29.0,5.0,1.0,441.440002441
516,0.0,28.0,5.0,1.0,441.91998291
517,0.0,30.0,5.0,1.0,442.190002441
518,0.0,28.0,5.0,1.0,440.570007324
519,0.0,28.0,5.0,0.0,441.279998779
520,0.0,29.0,5.0,1.0,437.200012207
521,0.0,31.0,5.0,1.0,440.869995117
522,0.0,28.0,5.0,1.0,438.619995117
523,0.0,30.0,5.0,1.0,441.440002441
524,0.0,28.0,5.0,1.0,441.059997559
525,0.0,28.0,5.0,1.0,441.760009766
526,0.0,31.0,5.0,1.0,442.260009766
527,0.0,29.0,5.0,1.0,440.299987793
528,0.0,28.0,5.0,1.0,446.25
529,0.0,28.0,5.0,1.0,446.25
530,0.0,32.0,5.0,1.0,444.519989014
531,0.0,28.0,5.0,1.0,439.390014648
532,0.0,31.0,5.0,1.0,443.150024414
533,0.0,32.0,5.0,1.0,436.190002441
534,0.0,31.0,5.0,1.0,438.699981689
535,0.0,28.0,5.0,1.0,440.269989014
536,0.0,34.0,5.0,1.0,444.260009766
537,0.0,28.0,5.0,1.0,436.960021973
538,0.0,31.0,5.0,1.0,438.880004883
539,0.0,31.0,5.0,1.0,440.549987793
540,0.0,30.0,5.0,0.0,436.829986572
541,0.0,28.0,5.0,1.0,443.390014648
542,0.0,29.0,5.0,1.0,442.909973145
543,0.0,28.0,5.0,1.0,441.209991455
544,0.0,31.0,5.0,1.0,441.700012207
545,0.0,40.0,5.0,1.0,435.610015869
546,0.0,40.0,5.0,1.0,435.610015869
547,0.0,40.0,5.0,1.0,435.610015869
548,0.0,31.0,5.0,1.0,440.540008545
549,0.0,33.0,5.0,1.0,438.779998779
550,0.0,31.0,5.0,1.0,440.790008545
551,0.0,28.0,5.0,1.0,435.16998291
552,0.0,28.0,5.0,1.0,438.089996338
553,0.0,28.0,5.0,1.0,438.91998291
554,0.0,30.0,5.0,1.0,438.770019531
555,0.0,29.0,5.0,1.0,440.349975586
556,0.0,28.0,5.0,1.0,440.679992676
557,0.0,28.0,5.0,1.0,440.880004883
558,0.0,28.0,5.0,1.0,438.700012207
559,0.0,28.0,5.0,1.0,439.700012207
560,0.0,28.0,5.0,1.0,438.710021973
561,0.0,28.0,5.0,1.0,439.290008545
562,0.0,28.0,5.0,1.0,437.130004883
563,0.0,28.0,5.0,1.0,437.119995117
564,0.0,28.0,5.0,1.0,437.119995117
565,0.0,28.0,5.0,1.0,437.119995117
566,0.0,28.0,5.0,1.0,437.440002441
567,0.0,28.0,5.0,1.0,438.75
568,0.0,31.0,5.0,1.0,437.289978027
569,0.0,28.0,5.0,1.0,441.640014648
570,0.0,28.0,5.0,1.0,438.899993896
571,0.0,28.0,5.0,1.0,439.299987793
572,0.0,28.0,5.0,1.0,438.690002441
573,0.0,31.0,5.0,1.0,438.059997559
574,0.0,28.0,5.0,1.0,441.290008545
575,0.0,30.0,5.0,1.0,440.450012207
576,0.0,28.0,5.0,1.0,436.850006104
577,0.0,28.0,5.0,1.0,437.58001709
578,0.0,28.0,5.0,1.0,439.33001709
579,0.0,28.0,5.0,1.0,439.519989014
580,0.0,28.0,5.0,1.0,441.760009766
