,CE appliance,dish washer,electric furnace,fridge,microwave,washer dryer,waste disposal unit,main
106,100.0,1.0,5.0,115.0,2.0,0.0,0.0,257.929992676
107,100.0,1.0,5.0,113.0,2.0,0.0,0.0,257.460021973
108,100.0,1.0,5.0,113.0,2.0,0.0,0.0,257.460021973
109,100.0,1.0,5.0,113.0,2.0,0.0,0.0,257.460021973
110,102.0,1.0,5.0,115.0,2.0,0.0,0.0,257.239990234
111,97.0,1.0,5.0,115.0,2.0,0.0,0.0,257.979980469
112,99.0,1.0,5.0,115.0,2.0,0.0,0.0,258.429992676
113,99.0,1.0,5.0,114.0,2.0,0.0,0.0,258.279998779
114,89.0,1.0,5.0,116.0,2.0,0.0,0.0,254.690002441
115,90.0,1.0,5.0,114.0,2.0,0.0,0.0,252.300003052
116,92.0,1.0,5.0,115.0,2.0,0.0,0.0,251.549987793
117,98.0,1.0,5.0,114.0,2.0,0.0,0.0,250.669998169
118,93.0,1.0,5.0,114.0,2.0,0.0,0.0,250.550003052
119,96.0,1.0,5.0,115.0,2.0,0.0,0.0,250.680007935
120,92.0,1.0,5.0,114.0,2.0,0.0,0.0,251.549987793
121,98.0,1.0,5.0,115.0,2.0,0.0,0.0,251.86000061
122,92.0,1.0,5.0,114.0,2.0,0.0,0.0,250.760009766
123,94.0,1.0,5.0,115.0,2.0,0.0,0.0,250.859985352
124,94.0,1.0,5.0,114.0,2.0,0.0,0.0,250.479995728
125,94.0,1.0,5.0,115.0,2.0,0.0,0.0,250.679992676
126,94.0,1.0,5.0,115.0,2.0,0.0,0.0,250.679992676
127,94.0,1.0,5.0,115.0,2.0,0.0,0.0,250.679992676
128,94.0,1.0,5.0,113.0,2.0,0.0,0.0,250.260009766
129,96.0,1.0,5.0,116.0,2.0,0.0,0.0,250.600006104
130,94.0,1.0,5.0,114.0,2.0,0.0,0.0,251.490005493
131,94.0,1.0,5.0,115.0,2.0,0.0,0.0,250.220001221
132,96.0,1.0,5.0,114.0,2.0,0.0,0.0,251.479995728
133,96.0,1.0,5.0,114.0,2.0,0.0,0.0,251.330001831
134,96.0,1.0,5.0,113.0,2.0,0.0,0.0,251.760009766
135,96.0,1.0,5.0,115.0,2.0,0.0,0.0,251.470001221
136,97.0,1.0,5.0,113.0,2.0,0.0,0.0,251.899993896
137,95.0,1.0,5.0,115.0,2.0,0.0,0.0,251.760009766
138,97.0,1.0,5.0,114.0,2.0,0.0,0.0,251.760009766
139,94.0,1.0,5.0,114.0,2.0,0.0,0.0,251.970001221
140,96.0,1.0,5.0,116.0,2.0,0.0,0.0,251.859985352
141,95.0,1.0,5.0,114.0,2.0,0.0,0.0,250.049987793
142,96.0,1.0,5.0,116.0,2.0,0.0,0.0,251.890014648
143,96.0,1.0,5.0,115.0,2.0,0.0,0.0,249.959991455
144,96.0,1.0,5.0,115.0,2.0,0.0,0.0,249.959991455
145,96.0,1.0,5.0,115.0,2.0,0.0,0.0,249.959991455
146,95.0,1.0,5.0,114.0,2.0,0.0,0.0,249.529998779
147,95.0,1.0,5.0,113.0,2.0,0.0,0.0,249.350006104
148,92.0,1.0,5.0,114.0,2.0,0.0,0.0,249.970001221
149,94.0,1.0,5.0,113.0,2.0,0.0,0.0,250.700012207
150,93.0,1.0,5.0,115.0,2.0,0.0,0.0,249.5
151,96.0,1.0,5.0,113.0,2.0,0.0,0.0,249.770004272
152,93.0,1.0,5.0,115.0,2.0,0.0,0.0,250.510009766
153,93.0,1.0,5.0,114.0,2.0,0.0,0.0,249.839996338
154,93.0,1.0,5.0,0.0,2.0,0.0,0.0,135.569992065
155,93.0,1.0,5.0,0.0,2.0,0.0,0.0,135.899993896
156,96.0,1.0,5.0,0.0,2.0,0.0,0.0,135.520004272
157,97.0,1.0,5.0,1.0,2.0,0.0,0.0,135.580001831
158,93.0,1.0,5.0,0.0,2.0,0.0,0.0,135.539993286
159,96.0,1.0,5.0,1.0,2.0,0.0,0.0,135.680007935
160,94.0,1.0,5.0,0.0,2.0,0.0,0.0,135.419998169
161,93.0,1.0,5.0,0.0,2.0,0.0,0.0,135.919998169
162,93.0,1.0,5.0,0.0,2.0,0.0,0.0,135.919998169
163,93.0,1.0,5.0,0.0,2.0,0.0,0.0,135.919998169
164,94.0,1.0,5.0,0.0,2.0,0.0,0.0,135.740005493
165,94.0,0.0,5.0,0.0,2.0,0.0,0.0,135.550003052
166,95.0,1.0,5.0,0.0,2.0,0.0,0.0,135.599990845
167,94.0,1.0,5.0,0.0,2.0,0.0,0.0,135.819992065
168,97.0,1.0,5.0,0.0,2.0,0.0,0.0,136.339996338
169,95.0,1.0,5.0,0.0,2.0,0.0,0.0,136.11000061
170,95.0,1.0,5.0,1.0,2.0,0.0,0.0,135.460006714
171,94.0,1.0,5.0,1.0,2.0,0.0,0.0,135.899993896
172,92.0,1.0,5.0,0.0,2.0,0.0,0.0,135.779998779
173,96.0,1.0,5.0,0.0,2.0,0.0,0.0,135.669998169
174,96.0,1.0,5.0,0.0,2.0,0.0,0.0,136.380004883
175,94.0,1.0,5.0,0.0,2.0,0.0,0.0,136.020004272
176,95.0,1.0,5.0,1.0,2.0,0.0,0.0,135.880004883
177,93.0,1.0,5.0,0.0,2.0,0.0,0.0,136.169998169
178,95.0,1.0,5.0,0.0,2.0,0.0,0.0,136.169998169
179,95.0,1.0,5.0,0.0,2.0,0.0,0.0,135.75
180,95.0,1.0,5.0,0.0,2.0,0.0,0.0,135.75
181,95.0,1.0,5.0,0.0,2.0,0.0,0.0,135.75
182,94.0,1.0,5.0,1.0,2.0,0.0,0.0,135.380004883
183,94.0,1.0,5.0,0.0,2.0,0.0,0.0,135.910003662
184,93.0,1.0,5.0,0.0,2.0,0.0,0.0,135.989990234
185,92.0,1.0,5.0,0.0,2.0,0.0,0.0,135.729995728
186,94.0,1.0,5.0,0.0,2.0,0.0,0.0,136.160003662
187,94.0,1.0,5.0,0.0,2.0,0.0,0.0,135.740005493
188,93.0,1.0,5.0,0.0,2.0,0.0,0.0,135.669998169
189,93.0,1.0,5.0,0.0,2.0,0.0,0.0,135.759994507
190,94.0,1.0,5.0,1.0,2.0,0.0,0.0,135.399993896
191,95.0,1.0,5.0,0.0,2.0,0.0,0.0,135.720001221
192,97.0,1.0,5.0,1.0,2.0,0.0,0.0,136.660003662
193,94.0,1.0,5.0,1.0,2.0,0.0,0.0,135.779998779
194,97.0,1.0,5.0,1.0,2.0,0.0,0.0,135.63999939
195,93.0,1.0,5.0,1.0,2.0,0.0,0.0,136.0
196,95.0,1.0,5.0,0.0,2.0,0.0,0.0,135.979995728
197,96.0,1.0,5.0,1.0,2.0,0.0,0.0,135.949996948
198,96.0,1.0,5.0,1.0,2.0,0.0,0.0,135.949996948
199,96.0,1.0,5.0,1.0,2.0,0.0,0.0,135.949996948
200,93.0,1.0,5.0,0.0,2.0,0.0,0.0,135.449996948
201,94.0,1.0,5.0,1.0,2.0,0.0,0.0,135.929992676
202,95.0,1.0,5.0,1.0,2.0,0.0,0.0,136.38999939
203,96.0,1.0,5.0,1.0,2.0,0.0,0.0,135.830001831
204,112.0,1.0,5.0,1.0,2.0,0.0,0.0,136.650009155
205,88.0,1.0,5.0,1.0,2.0,0.0,0.0,137.059997559
206,92.0,1.0,5.0,0.0,2.0,0.0,0.0,136.149993896
207,95.0,1.0,5.0,0.0,2.0,0.0,0.0,136.919998169
208,94.0,1.0,5.0,0.0,2.0,0.0,0.0,136.330001831
209,95.0,1.0,5.0,0.0,2.0,0.0,0.0,135.980010986
210,98.0,1.0,5.0,0.0,2.0,0.0,0.0,137.61000061
211,95.0,1.0,5.0,0.0,2.0,0.0,0.0,136.339996338
212,95.0,1.0,5.0,0.0,2.0,0.0,0.0,136.839996338
213,96.0,1.0,5.0,1.0,2.0,0.0,0.0,136.589996338
214,95.0,1.0,5.0,1.0,2.0,0.0,0.0,136.13999939
215,95.0,1.0,5.0,0.0,2.0,0.0,0.0,136.169998169
216,95.0,1.0,5.0,0.0,2.0,0.0,0.0,136.169998169
217,95.0,1.0,5.0,0.0,2.0,0.0,0.0,136.169998169
218,96.0,1.0,5.0,0.0,2.0,0.0,0.0,135.400009155
219,95.0,1.0,5.0,0.0,2.0,0.0,0.0,136.279998779
220,96.0,1.0,5.0,0.0,2.0,0.0,0.0,136.75
221,95.0,1.0,5.0,0.0,2.0,0.0,0.0,136.509994507
222,98.0,1.0,5.0,1.0,2.0,0.0,0.0,136.279998779
223,96.0,1.0,5.0,1.0,2.0,0.0,0.0,137.25
224,95.0,1.0,5.0,0.0,2.0,0.0,0.0,136.470001221
225,94.0,1.0,5.0,0.0,2.0,0.0,0.0,135.86000061
226,93.0,0.0,5.0,0.0,2.0,0.0,0.0,136.809997559
227,96.0,1.0,5.0,0.0,2.0,0.0,0.0,136.180007935
228,90.0,1.0,5.0,0.0,2.0,0.0,0.0,138.38999939
229,94.0,1.0,5.0,0.0,2.0,0.0,0.0,136.350006104
230,95.0,1.0,5.0,0.0,2.0,0.0,0.0,137.220001221
231,97.0,1.0,5.0,0.0,2.0,0.0,0.0,136.570007324
232,93.0,1.0,5.0,0.0,2.0,0.0,0.0,136.479995728
233,95.0,1.0,5.0,0.0,2.0,0.0,0.0,136.399993896
234,95.0,1.0,5.0,0.0,2.0,0.0,0.0,136.399993896
235,95.0,1.0,5.0,0.0,2.0,0.0,0.0,136.399993896
236,94.0,1.0,5.0,0.0,2.0,0.0,0.0,136.490005493
237,95.0,1.0,5.0,0.0,2.0,0.0,0.0,136.369995117
238,94.0,1.0,5.0,0.0,2.0,0.0,0.0,138.13999939
239,93.0,1.0,5.0,1.0,2.0,0.0,0.0,136.770004272
240,93.0,1.0,5.0,0.0,2.0,0.0,0.0,136.690002441
241,95.0,1.0,5.0,0.0,2.0,0.0,0.0,136.630004883
242,95.0,1.0,5.0,0.0,2.0,0.0,0.0,136.300003052
243,97.0,1.0,5.0,1.0,2.0,0.0,0.0,136.350006104
244,95.0,1.0,5.0,1.0,2.0,0.0,0.0,136.520004272
245,98.0,1.0,5.0,0.0,2.0,0.0,0.0,136.470001221
246,97.0,1.0,5.0,0.0,2.0,0.0,0.0,137.13999939
247,93.0,1.0,5.0,1.0,2.0,0.0,0.0,136.660003662
248,95.0,1.0,5.0,0.0,2.0,0.0,0.0,136.990005493
249,96.0,1.0,5.0,0.0,2.0,0.0,0.0,136.399993896
250,97.0,1.0,5.0,1.0,2.0,0.0,0.0,136.649993896
251,94.0,1.0,5.0,1.0,2.0,0.0,0.0,136.789993286
252,94.0,1.0,5.0,1.0,2.0,0.0,0.0,136.789993286
253,94.0,1.0,5.0,1.0,2.0,0.0,0.0,136.789993286
254,97.0,1.0,5.0,1.0,2.0,0.0,0.0,136.720001221
255,95.0,1.0,5.0,1.0,2.0,0.0,0.0,136.5
256,94.0,1.0,5.0,1.0,2.0,0.0,0.0,136.540008545
257,95.0,1.0,5.0,1.0,2.0,0.0,0.0,136.660003662
258,101.0,1.0,5.0,1.0,2.0,0.0,0.0,145.570007324
259,110.0,1.0,5.0,1.0,2.0,0.0,0.0,152.009994507
260,111.0,1.0,5.0,1.0,2.0,0.0,0.0,156.319992065
261,99.0,1.0,5.0,0.0,2.0,0.0,0.0,144.029998779
262,100.0,1.0,5.0,0.0,2.0,0.0,0.0,144.199996948
263,99.0,1.0,5.0,0.0,2.0,0.0,0.0,143.63999939
264,101.0,1.0,5.0,1.0,2.0,0.0,0.0,145.690002441
265,103.0,1.0,5.0,1.0,2.0,0.0,0.0,145.800003052
266,103.0,1.0,5.0,1.0,2.0,0.0,0.0,145.86000061
267,99.0,1.0,5.0,0.0,2.0,0.0,0.0,145.989990234
268,100.0,1.0,5.0,0.0,2.0,0.0,0.0,143.370010376
269,100.0,1.0,5.0,0.0,2.0,0.0,0.0,143.370010376
270,100.0,1.0,5.0,0.0,2.0,0.0,0.0,143.370010376
271,101.0,1.0,5.0,0.0,2.0,0.0,0.0,143.630004883
272,101.0,1.0,5.0,1.0,2.0,0.0,0.0,143.779998779
273,97.0,1.0,5.0,1.0,2.0,0.0,0.0,143.830001831
274,100.0,1.0,5.0,1.0,2.0,0.0,0.0,143.949996948
275,99.0,1.0,5.0,0.0,2.0,0.0,0.0,143.200012207
276,101.0,1.0,5.0,1.0,2.0,0.0,0.0,143.539993286
277,98.0,1.0,5.0,1.0,2.0,0.0,0.0,143.13999939
278,97.0,1.0,5.0,0.0,2.0,0.0,0.0,142.869995117
279,97.0,1.0,5.0,0.0,2.0,0.0,0.0,143.680007935
280,102.0,1.0,5.0,1.0,2.0,0.0,0.0,143.180007935
281,100.0,1.0,5.0,1.0,2.0,0.0,0.0,143.660003662
282,100.0,1.0,5.0,0.0,2.0,0.0,0.0,145.61000061
283,99.0,1.0,5.0,1.0,2.0,0.0,0.0,143.38999939
284,99.0,1.0,5.0,0.0,2.0,0.0,0.0,143.039993286
285,102.0,1.0,5.0,0.0,2.0,0.0,0.0,143.25
286,99.0,1.0,5.0,0.0,2.0,0.0,0.0,143.660003662
287,99.0,1.0,5.0,0.0,2.0,0.0,0.0,143.660003662
288,101.0,1.0,5.0,1.0,2.0,0.0,0.0,143.809997559
289,106.0,1.0,5.0,1.0,2.0,0.0,0.0,143.430007935
290,100.0,1.0,5.0,0.0,2.0,0.0,0.0,143.660003662
291,100.0,1.0,5.0,1.0,2.0,0.0,0.0,143.339996338
292,102.0,1.0,5.0,1.0,2.0,0.0,0.0,145.339996338
293,102.0,1.0,5.0,0.0,2.0,0.0,0.0,145.120010376
294,102.0,1.0,5.0,0.0,2.0,0.0,0.0,144.720001221
295,101.0,1.0,5.0,0.0,2.0,0.0,0.0,144.809997559
296,103.0,1.0,5.0,1.0,2.0,0.0,0.0,145.569992065
297,102.0,1.0,5.0,1.0,2.0,0.0,0.0,145.350006104
298,103.0,1.0,5.0,1.0,2.0,0.0,0.0,145.330001831
299,102.0,1.0,5.0,0.0,2.0,0.0,0.0,144.830001831
300,101.0,1.0,5.0,0.0,2.0,0.0,0.0,144.919998169
301,101.0,1.0,5.0,0.0,2.0,0.0,0.0,143.240005493
302,98.0,1.0,5.0,0.0,2.0,0.0,0.0,142.910003662
303,99.0,1.0,5.0,1.0,2.0,0.0,0.0,142.63999939
304,99.0,1.0,5.0,1.0,2.0,0.0,0.0,142.63999939
305,99.0,1.0,5.0,1.0,2.0,0.0,0.0,142.63999939
306,99.0,1.0,5.0,1.0,2.0,0.0,0.0,143.63999939
307,99.0,1.0,5.0,0.0,2.0,0.0,0.0,143.540008545
308,98.0,1.0,5.0,1.0,2.0,0.0,0.0,143.439987183
309,98.0,1.0,5.0,1.0,2.0,0.0,0.0,143.61000061
310,101.0,1.0,5.0,0.0,2.0,0.0,0.0,144.86000061
311,99.0,1.0,5.0,0.0,2.0,0.0,0.0,144.059997559
312,101.0,1.0,5.0,1.0,2.0,0.0,0.0,145.510009766
313,102.0,1.0,5.0,1.0,2.0,0.0,0.0,144.690002441
314,101.0,1.0,5.0,1.0,2.0,0.0,0.0,145.659988403
315,100.0,1.0,5.0,1.0,2.0,0.0,0.0,146.019989014
316,99.0,1.0,5.0,1.0,2.0,0.0,0.0,145.669998169
317,96.0,1.0,5.0,0.0,2.0,0.0,0.0,144.86000061
318,102.0,1.0,5.0,1.0,2.0,0.0,0.0,144.850006104
319,99.0,1.0,5.0,0.0,2.0,0.0,0.0,143.299987793
320,100.0,1.0,5.0,0.0,2.0,0.0,0.0,143.210006714
321,101.0,1.0,5.0,1.0,2.0,0.0,0.0,143.339996338
322,101.0,1.0,5.0,1.0,2.0,0.0,0.0,143.339996338
323,101.0,1.0,5.0,1.0,2.0,0.0,0.0,143.339996338
324,102.0,1.0,5.0,1.0,2.0,0.0,0.0,143.120010376
325,99.0,1.0,5.0,1.0,2.0,0.0,0.0,143.050003052
326,100.0,1.0,5.0,1.0,2.0,0.0,0.0,142.949996948
327,98.0,1.0,5.0,1.0,2.0,0.0,0.0,143.240005493
328,101.0,1.0,5.0,0.0,2.0,0.0,0.0,143.450012207
329,103.0,1.0,5.0,1.0,2.0,0.0,0.0,143.960006714
330,100.0,1.0,5.0,1.0,2.0,0.0,0.0,142.649993896
331,98.0,1.0,5.0,1.0,2.0,0.0,0.0,142.940002441
332,98.0,1.0,5.0,0.0,2.0,0.0,0.0,143.089996338
333,100.0,1.0,5.0,0.0,2.0,0.0,0.0,143.380004883
334,97.0,1.0,5.0,0.0,2.0,0.0,0.0,143.439987183
335,101.0,1.0,5.0,1.0,2.0,0.0,0.0,145.079986572
336,98.0,1.0,5.0,0.0,2.0,0.0,0.0,143.720001221
337,104.0,1.0,5.0,1.0,2.0,0.0,0.0,142.399993896
338,100.0,1.0,5.0,1.0,2.0,0.0,0.0,142.479995728
339,100.0,1.0,5.0,0.0,2.0,0.0,0.0,141.339996338
340,100.0,1.0,5.0,0.0,2.0,0.0,0.0,141.339996338
341,100.0,1.0,5.0,0.0,2.0,0.0,0.0,141.339996338
342,97.0,1.0,5.0,1.0,2.0,0.0,0.0,141.959991455
343,100.0,1.0,5.0,1.0,2.0,0.0,0.0,141.649993896
344,99.0,1.0,5.0,1.0,2.0,0.0,0.0,141.990005493
345,102.0,1.0,5.0,0.0,2.0,0.0,0.0,142.009994507
346,98.0,1.0,5.0,0.0,2.0,0.0,0.0,142.36000061
347,99.0,1.0,5.0,1.0,2.0,0.0,0.0,142.069992065
348,98.0,0.0,5.0,1.0,2.0,0.0,0.0,142.279998779
349,99.0,1.0,5.0,0.0,2.0,0.0,0.0,142.380004883
350,101.0,1.0,5.0,0.0,2.0,0.0,0.0,142.88999939
351,100.0,1.0,5.0,1.0,2.0,0.0,0.0,142.160003662
352,100.0,1.0,5.0,1.0,2.0,0.0,0.0,143.0
353,100.0,1.0,5.0,0.0,2.0,0.0,0.0,143.720001221
354,100.0,1.0,5.0,0.0,2.0,0.0,0.0,144.0
355,106.0,1.0,5.0,1.0,2.0,0.0,0.0,143.300003052
356,101.0,1.0,5.0,0.0,2.0,0.0,0.0,142.490005493
357,99.0,1.0,5.0,0.0,2.0,0.0,0.0,142.279998779
358,99.0,1.0,5.0,0.0,2.0,0.0,0.0,142.279998779
359,99.0,1.0,5.0,0.0,2.0,0.0,0.0,142.279998779
360,100.0,1.0,5.0,1.0,2.0,0.0,0.0,142.210006714
361,92.0,1.0,5.0,0.0,2.0,0.0,0.0,143.209991455
362,94.0,0.0,5.0,0.0,2.0,0.0,0.0,143.259994507
363,100.0,1.0,5.0,1.0,2.0,0.0,0.0,142.36000061
364,101.0,0.0,5.0,0.0,2.0,0.0,0.0,142.240005493
365,100.0,1.0,5.0,0.0,2.0,0.0,0.0,142.630004883
366,101.0,1.0,5.0,0.0,2.0,0.0,0.0,143.240005493
367,101.0,1.0,5.0,1.0,2.0,0.0,0.0,142.680007935
368,98.0,1.0,5.0,1.0,2.0,0.0,0.0,142.919998169
369,100.0,1.0,5.0,1.0,2.0,0.0,0.0,142.910003662
370,101.0,1.0,5.0,1.0,2.0,0.0,0.0,142.880004883
371,103.0,1.0,5.0,0.0,2.0,0.0,0.0,143.209991455
372,99.0,1.0,5.0,0.0,2.0,0.0,0.0,143.539993286
373,101.0,1.0,5.0,1.0,2.0,0.0,0.0,143.419998169
374,98.0,1.0,5.0,0.0,2.0,0.0,0.0,142.13999939
375,95.0,1.0,5.0,1.0,2.0,0.0,0.0,143.220001221
376,95.0,1.0,5.0,1.0,2.0,0.0,0.0,143.220001221
377,95.0,1.0,5.0,1.0,2.0,0.0,0.0,143.220001221
378,98.0,1.0,5.0,0.0,2.0,0.0,0.0,142.919998169
379,95.0,1.0,5.0,0.0,2.0,0.0,0.0,142.660003662
380,98.0,1.0,5.0,0.0,2.0,0.0,0.0,142.970001221
381,95.0,1.0,5.0,0.0,2.0,0.0,0.0,141.470001221
382,99.0,1.0,5.0,1.0,2.0,0.0,0.0,142.25
383,95.0,1.0,5.0,1.0,2.0,0.0,0.0,135.630004883
384,95.0,1.0,5.0,1.0,2.0,0.0,0.0,135.970001221
385,94.0,1.0,5.0,1.0,2.0,0.0,0.0,135.149993896
386,94.0,1.0,5.0,0.0,2.0,0.0,0.0,136.61000061
