,CE appliance,dish washer,electric space heater,electric stove,fridge,washer dryer,main
103,0.0,0.0,7.0,1.0,0.0,3.0,331.33001709
104,0.0,0.0,7.0,1.0,1.0,3.0,332.109985352
105,0.0,0.0,7.0,1.0,1.0,3.0,333.460021973
106,0.0,0.0,7.0,1.0,1.0,3.0,331.869995117
107,0.0,0.0,7.0,1.0,1.0,3.0,332.08001709
108,0.0,0.0,7.0,1.0,0.0,3.0,332.199981689
109,0.0,0.0,7.0,1.0,1.0,3.0,330.230010986
110,0.0,0.0,7.0,1.0,1.0,3.0,331.83001709
111,0.0,0.0,7.0,1.0,1.0,3.0,330.929992676
112,0.0,0.0,7.0,1.0,0.0,3.0,329.760009766
113,0.0,0.0,7.0,1.0,0.0,3.0,330.869995117
114,0.0,0.0,7.0,1.0,1.0,3.0,330.91998291
115,0.0,0.0,7.0,1.0,1.0,3.0,331.770019531
116,0.0,0.0,7.0,1.0,0.0,3.0,331.889984131
117,0.0,0.0,7.0,1.0,0.0,3.0,331.130004883
118,0.0,0.0,7.0,1.0,0.0,3.0,331.619995117
119,0.0,0.0,7.0,1.0,1.0,3.0,332.289978027
120,0.0,0.0,7.0,1.0,0.0,3.0,330.720001221
121,0.0,0.0,7.0,1.0,0.0,3.0,330.720001221
122,0.0,0.0,7.0,1.0,0.0,3.0,330.720001221
123,0.0,0.0,7.0,1.0,0.0,3.0,334.770019531
124,0.0,0.0,7.0,1.0,1.0,3.0,336.700012207
125,0.0,0.0,7.0,1.0,1.0,3.0,340.100006104
126,0.0,0.0,7.0,1.0,0.0,3.0,331.190002441
127,0.0,0.0,7.0,1.0,1.0,3.0,331.139984131
128,0.0,1.0,8.0,1.0,0.0,3.0,331.829986572
129,0.0,0.0,7.0,1.0,1.0,3.0,332.450012207
130,0.0,0.0,7.0,1.0,1.0,3.0,333.049987793
131,0.0,0.0,7.0,1.0,0.0,3.0,331.110015869
132,0.0,0.0,7.0,1.0,0.0,3.0,332.020019531
133,0.0,0.0,7.0,1.0,0.0,3.0,332.510009766
134,0.0,0.0,7.0,1.0,0.0,3.0,332.040008545
135,0.0,0.0,7.0,1.0,0.0,3.0,329.369995117
136,0.0,0.0,7.0,1.0,0.0,3.0,330.940002441
137,0.0,0.0,7.0,1.0,1.0,3.0,331.16998291
138,0.0,0.0,7.0,1.0,0.0,3.0,331.640014648
139,0.0,0.0,7.0,1.0,0.0,3.0,330.420013428
140,0.0,0.0,7.0,1.0,0.0,3.0,331.440002441
141,0.0,0.0,7.0,1.0,0.0,3.0,331.559997559
142,0.0,0.0,7.0,1.0,1.0,3.0,331.610015869
143,0.0,0.0,7.0,1.0,0.0,3.0,331.349975586
144,0.0,0.0,7.0,1.0,0.0,3.0,331.349975586
145,0.0,0.0,7.0,1.0,0.0,3.0,342.08001709
146,0.0,0.0,7.0,1.0,1.0,3.0,336.329986572
147,0.0,0.0,7.0,1.0,0.0,3.0,340.33001709
148,0.0,0.0,7.0,1.0,0.0,3.0,331.41998291
149,0.0,0.0,7.0,1.0,1.0,3.0,332.420013428
150,0.0,0.0,7.0,1.0,0.0,3.0,330.510009766
151,0.0,0.0,7.0,1.0,1.0,3.0,330.579986572
152,0.0,0.0,7.0,1.0,1.0,3.0,332.769989014
153,0.0,0.0,7.0,1.0,0.0,3.0,332.920013428
154,0.0,0.0,7.0,1.0,1.0,3.0,331.010009766
155,0.0,0.0,7.0,1.0,1.0,3.0,331.950012207
156,0.0,0.0,7.0,1.0,1.0,3.0,332.200012207
157,0.0,0.0,7.0,1.0,1.0,3.0,331.429992676
158,0.0,0.0,7.0,1.0,1.0,3.0,331.480010986
159,0.0,0.0,7.0,1.0,1.0,3.0,332.099975586
160,0.0,0.0,7.0,1.0,1.0,3.0,332.369995117
161,0.0,0.0,7.0,1.0,1.0,3.0,331.890014648
162,0.0,0.0,7.0,1.0,1.0,3.0,332.450012207
163,0.0,0.0,7.0,1.0,0.0,3.0,331.659973145
164,0.0,0.0,7.0,1.0,1.0,3.0,331.119995117
165,0.0,0.0,7.0,1.0,0.0,3.0,331.670013428
166,0.0,0.0,7.0,1.0,0.0,3.0,338.029998779
167,0.0,0.0,7.0,1.0,0.0,3.0,338.029998779
168,0.0,0.0,7.0,1.0,0.0,3.0,337.399993896
169,0.0,0.0,7.0,1.0,0.0,3.0,339.839996338
170,0.0,0.0,7.0,1.0,1.0,3.0,331.610015869
171,0.0,0.0,7.0,1.0,0.0,3.0,331.33001709
172,0.0,0.0,7.0,1.0,0.0,3.0,331.33001709
173,0.0,0.0,7.0,1.0,0.0,3.0,332.08001709
174,0.0,1.0,7.0,1.0,1.0,3.0,332.300018311
175,0.0,0.0,7.0,1.0,0.0,3.0,332.329986572
176,0.0,0.0,7.0,1.0,1.0,3.0,330.930023193
177,0.0,0.0,7.0,1.0,1.0,3.0,331.709991455
178,0.0,1.0,8.0,1.0,0.0,3.0,331.450012207
179,0.0,0.0,7.0,1.0,0.0,3.0,335.280029297
180,0.0,0.0,7.0,1.0,0.0,3.0,333.799987793
181,0.0,0.0,7.0,1.0,1.0,3.0,332.0
182,0.0,0.0,7.0,1.0,1.0,3.0,334.559997559
183,0.0,0.0,7.0,1.0,1.0,3.0,330.840026855
184,0.0,0.0,7.0,1.0,1.0,3.0,335.650024414
185,0.0,0.0,7.0,1.0,1.0,3.0,333.890014648
186,0.0,0.0,7.0,1.0,1.0,3.0,332.880004883
187,0.0,1.0,4.0,1.0,1.0,3.0,332.820007324
188,0.0,0.0,9.0,1.0,0.0,3.0,337.990020752
189,0.0,0.0,7.0,1.0,0.0,3.0,342.440002441
190,0.0,0.0,7.0,1.0,1.0,3.0,342.649993896
191,0.0,0.0,7.0,1.0,0.0,3.0,340.529998779
192,0.0,0.0,7.0,1.0,1.0,3.0,331.519989014
193,0.0,0.0,7.0,1.0,0.0,3.0,333.389984131
194,0.0,0.0,7.0,1.0,0.0,3.0,333.389984131
195,0.0,0.0,7.0,1.0,0.0,3.0,333.679992676
196,0.0,0.0,7.0,1.0,1.0,3.0,332.5
197,0.0,0.0,7.0,1.0,0.0,3.0,333.980010986
198,0.0,0.0,7.0,1.0,1.0,3.0,331.83001709
199,0.0,0.0,7.0,1.0,0.0,3.0,332.510009766
200,0.0,0.0,7.0,1.0,0.0,3.0,330.970001221
201,0.0,0.0,7.0,1.0,0.0,3.0,331.58001709
202,0.0,0.0,7.0,1.0,1.0,3.0,334.200012207
203,0.0,0.0,7.0,1.0,1.0,3.0,333.989990234
204,0.0,0.0,7.0,1.0,1.0,3.0,332.820007324
205,0.0,0.0,7.0,1.0,0.0,3.0,334.980010986
206,0.0,0.0,7.0,1.0,0.0,3.0,333.220001221
207,0.0,1.0,7.0,1.0,1.0,3.0,333.570007324
208,0.0,0.0,7.0,1.0,1.0,3.0,332.540008545
209,0.0,0.0,7.0,1.0,1.0,3.0,332.660003662
210,0.0,0.0,7.0,1.0,0.0,3.0,332.070007324
211,0.0,0.0,7.0,1.0,1.0,3.0,337.789978027
212,0.0,0.0,7.0,1.0,1.0,3.0,339.470001221
213,0.0,0.0,7.0,1.0,0.0,3.0,332.719970703
214,0.0,0.0,8.0,1.0,1.0,3.0,332.059997559
215,0.0,0.0,7.0,1.0,1.0,3.0,334.720001221
216,0.0,0.0,7.0,1.0,1.0,3.0,334.720001221
217,0.0,0.0,7.0,1.0,1.0,3.0,334.450012207
218,0.0,0.0,7.0,1.0,0.0,3.0,332.049987793
219,0.0,0.0,7.0,1.0,0.0,3.0,332.829986572
220,0.0,0.0,7.0,1.0,0.0,3.0,335.289978027
221,0.0,1.0,7.0,1.0,0.0,3.0,331.899993896
222,0.0,0.0,7.0,1.0,1.0,3.0,334.040008545
223,0.0,0.0,7.0,1.0,1.0,3.0,332.089996338
224,0.0,0.0,7.0,1.0,1.0,3.0,334.0
225,0.0,0.0,7.0,1.0,0.0,3.0,331.659973145
226,0.0,0.0,7.0,1.0,1.0,3.0,334.809997559
227,0.0,0.0,7.0,1.0,0.0,3.0,333.010009766
228,0.0,0.0,7.0,1.0,1.0,3.0,335.899993896
229,0.0,0.0,6.0,1.0,0.0,3.0,334.220001221
230,0.0,0.0,55.0,1.0,0.0,3.0,349.760009766
231,0.0,0.0,69.0,1.0,0.0,3.0,381.180023193
232,0.0,0.0,72.0,1.0,1.0,3.0,403.640014648
233,0.0,0.0,78.0,1.0,1.0,3.0,403.509979248
234,0.0,0.0,68.0,1.0,1.0,3.0,403.08001709
235,0.0,0.0,85.0,1.0,1.0,3.0,392.33001709
236,0.0,0.0,74.0,1.0,1.0,3.0,398.099975586
237,0.0,0.0,74.0,1.0,1.0,3.0,410.629974365
238,0.0,0.0,74.0,1.0,1.0,3.0,410.629974365
239,0.0,1.0,76.0,1.0,0.0,3.0,401.649993896
240,0.0,0.0,87.0,1.0,0.0,3.0,402.850006104
241,0.0,0.0,79.0,1.0,0.0,3.0,403.620025635
242,0.0,0.0,90.0,1.0,0.0,3.0,408.210021973
243,0.0,0.0,92.0,1.0,1.0,3.0,410.720001221
244,0.0,0.0,93.0,1.0,0.0,3.0,410.369995117
245,0.0,0.0,93.0,1.0,0.0,3.0,408.839996338
246,0.0,0.0,96.0,1.0,0.0,3.0,415.729980469
247,0.0,0.0,83.0,1.0,0.0,3.0,415.230010986
248,0.0,0.0,81.0,1.0,0.0,3.0,412.91998291
249,0.0,0.0,96.0,1.0,0.0,3.0,410.529998779
250,0.0,0.0,88.0,1.0,0.0,3.0,406.409973145
251,0.0,0.0,97.0,1.0,0.0,3.0,411.049987793
252,0.0,0.0,95.0,1.0,1.0,3.0,414.219970703
253,0.0,0.0,93.0,1.0,1.0,3.0,410.379974365
254,0.0,0.0,94.0,1.0,0.0,3.0,418.119995117
255,0.0,0.0,89.0,1.0,0.0,3.0,414.679992676
256,0.0,0.0,91.0,1.0,0.0,3.0,419.059997559
257,0.0,0.0,93.0,1.0,0.0,3.0,414.460021973
258,0.0,0.0,82.0,1.0,1.0,3.0,410.020019531
259,0.0,0.0,82.0,1.0,1.0,3.0,406.25
260,0.0,0.0,82.0,1.0,1.0,3.0,406.25
261,0.0,0.0,91.0,1.0,1.0,3.0,409.899993896
262,0.0,1.0,93.0,1.0,0.0,3.0,409.660003662
263,0.0,0.0,96.0,1.0,1.0,3.0,408.540008545
264,0.0,0.0,84.0,1.0,0.0,3.0,409.549987793
265,0.0,0.0,95.0,1.0,0.0,3.0,409.280029297
266,0.0,0.0,87.0,1.0,1.0,3.0,411.279998779
267,0.0,0.0,87.0,1.0,1.0,3.0,408.239990234
268,0.0,0.0,93.0,1.0,0.0,3.0,409.329986572
269,0.0,0.0,82.0,1.0,0.0,3.0,409.779998779
270,0.0,0.0,87.0,1.0,1.0,3.0,407.879974365
271,0.0,0.0,85.0,1.0,1.0,3.0,410.639984131
272,0.0,0.0,87.0,1.0,0.0,3.0,408.279998779
273,0.0,0.0,88.0,1.0,0.0,3.0,408.070007324
274,0.0,0.0,86.0,1.0,1.0,3.0,408.509979248
275,0.0,0.0,91.0,1.0,1.0,3.0,407.970001221
276,0.0,0.0,92.0,1.0,0.0,3.0,414.730010986
277,0.0,0.0,83.0,1.0,1.0,3.0,414.190002441
278,0.0,0.0,96.0,1.0,0.0,3.0,418.920013428
279,0.0,0.0,97.0,1.0,1.0,3.0,413.660003662
280,0.0,0.0,87.0,1.0,1.0,3.0,408.100006104
281,0.0,0.0,87.0,1.0,1.0,3.0,411.790008545
282,0.0,0.0,87.0,1.0,1.0,3.0,411.790008545
283,0.0,0.0,95.0,1.0,0.0,3.0,410.349975586
284,0.0,0.0,94.0,1.0,0.0,3.0,408.950012207
285,0.0,0.0,93.0,1.0,0.0,3.0,408.190002441
286,0.0,0.0,88.0,1.0,0.0,3.0,408.190002441
287,0.0,0.0,82.0,1.0,0.0,3.0,407.740020752
288,0.0,0.0,89.0,1.0,1.0,3.0,407.140014648
289,0.0,0.0,89.0,1.0,1.0,3.0,408.970001221
290,0.0,0.0,90.0,1.0,0.0,3.0,409.779998779
291,0.0,1.0,82.0,1.0,0.0,3.0,410.079986572
292,0.0,0.0,85.0,1.0,0.0,3.0,409.359985352
293,0.0,0.0,89.0,1.0,0.0,3.0,409.050018311
294,0.0,0.0,86.0,1.0,1.0,3.0,408.010009766
295,0.0,0.0,81.0,1.0,0.0,3.0,405.110015869
296,0.0,0.0,96.0,1.0,0.0,3.0,408.350006104
297,0.0,0.0,98.0,1.0,0.0,3.0,407.440002441
298,0.0,0.0,88.0,1.0,0.0,3.0,414.360015869
299,0.0,0.0,91.0,1.0,1.0,3.0,415.070007324
300,0.0,0.0,94.0,1.0,0.0,3.0,407.839996338
301,0.0,0.0,87.0,1.0,0.0,3.0,404.929992676
302,0.0,0.0,88.0,1.0,0.0,3.0,408.450012207
303,0.0,0.0,90.0,1.0,0.0,3.0,411.650024414
304,0.0,0.0,90.0,1.0,0.0,3.0,411.650024414
305,0.0,0.0,90.0,1.0,0.0,3.0,411.650024414
306,0.0,0.0,95.0,1.0,1.0,3.0,408.860015869
307,0.0,0.0,93.0,1.0,0.0,3.0,409.019989014
308,0.0,0.0,90.0,1.0,0.0,3.0,410.559997559
309,0.0,0.0,90.0,1.0,0.0,3.0,410.099975586
310,0.0,0.0,81.0,1.0,0.0,3.0,407.25
311,0.0,0.0,90.0,1.0,0.0,3.0,409.119995117
312,0.0,0.0,93.0,1.0,1.0,3.0,407.360015869
313,0.0,0.0,82.0,1.0,0.0,3.0,406.709991455
314,0.0,0.0,83.0,1.0,0.0,3.0,407.070007324
315,0.0,0.0,83.0,1.0,0.0,3.0,407.760009766
316,0.0,0.0,94.0,1.0,0.0,3.0,407.720031738
317,0.0,1.0,94.0,1.0,0.0,3.0,411.459991455
318,0.0,0.0,91.0,1.0,1.0,3.0,407.600006104
319,0.0,0.0,86.0,1.0,1.0,3.0,409.170013428
320,0.0,0.0,92.0,1.0,1.0,3.0,413.509979248
321,0.0,0.0,79.0,1.0,1.0,3.0,410.729980469
322,0.0,0.0,95.0,1.0,0.0,3.0,416.809997559
323,0.0,0.0,93.0,1.0,0.0,3.0,407.839996338
324,0.0,0.0,93.0,1.0,1.0,3.0,410.369995117
325,0.0,0.0,89.0,1.0,1.0,3.0,406.100006104
326,0.0,0.0,89.0,1.0,1.0,3.0,407.650024414
327,0.0,0.0,96.0,1.0,0.0,3.0,407.940002441
328,0.0,0.0,96.0,1.0,0.0,3.0,409.429992676
329,0.0,0.0,91.0,1.0,0.0,3.0,409.100006104
330,0.0,0.0,91.0,1.0,0.0,3.0,409.100006104
331,0.0,0.0,91.0,1.0,0.0,3.0,409.470001221
332,0.0,0.0,92.0,1.0,1.0,3.0,410.130004883
333,0.0,0.0,96.0,1.0,0.0,3.0,409.160003662
334,0.0,1.0,88.0,1.0,0.0,3.0,408.380004883
335,0.0,0.0,87.0,1.0,1.0,3.0,408.720001221
336,0.0,0.0,88.0,1.0,1.0,3.0,407.459991455
337,0.0,0.0,91.0,1.0,1.0,3.0,409.660003662
338,0.0,0.0,93.0,1.0,0.0,3.0,410.239990234
339,0.0,0.0,88.0,1.0,0.0,3.0,408.210021973
340,0.0,0.0,88.0,1.0,0.0,3.0,410.340026855
341,0.0,0.0,88.0,1.0,0.0,3.0,408.190002441
342,0.0,0.0,88.0,1.0,0.0,3.0,416.459991455
343,0.0,0.0,82.0,1.0,1.0,3.0,413.679992676
344,0.0,0.0,86.0,1.0,0.0,3.0,415.16998291
345,0.0,0.0,88.0,1.0,0.0,3.0,410.369995117
346,0.0,0.0,89.0,1.0,1.0,3.0,408.070007324
347,0.0,0.0,86.0,1.0,0.0,3.0,407.910003662
348,0.0,0.0,86.0,1.0,0.0,3.0,408.880004883
349,0.0,0.0,94.0,1.0,0.0,3.0,407.940002441
350,0.0,0.0,87.0,1.0,0.0,3.0,410.440002441
351,0.0,0.0,89.0,1.0,0.0,3.0,409.619995117
352,0.0,0.0,89.0,1.0,0.0,3.0,409.619995117
353,0.0,0.0,89.0,1.0,0.0,3.0,408.579986572
354,0.0,0.0,92.0,1.0,0.0,3.0,409.950012207
355,0.0,0.0,92.0,1.0,0.0,3.0,412.5
356,0.0,0.0,94.0,1.0,1.0,3.0,408.940002441
357,0.0,0.0,82.0,1.0,0.0,3.0,413.680023193
358,0.0,0.0,86.0,1.0,0.0,3.0,409.789978027
359,0.0,0.0,87.0,1.0,0.0,3.0,411.630004883
360,0.0,0.0,87.0,1.0,1.0,3.0,411.550018311
361,0.0,0.0,86.0,1.0,1.0,3.0,413.83001709
362,0.0,0.0,88.0,1.0,1.0,3.0,412.570007324
363,0.0,0.0,81.0,1.0,1.0,3.0,408.930023193
364,0.0,0.0,93.0,1.0,0.0,3.0,418.020019531
365,0.0,0.0,81.0,1.0,0.0,3.0,416.190002441
366,0.0,0.0,83.0,1.0,1.0,3.0,409.680023193
367,0.0,0.0,95.0,1.0,0.0,3.0,409.160003662
368,0.0,0.0,90.0,1.0,1.0,3.0,409.929992676
369,0.0,0.0,83.0,1.0,1.0,3.0,408.019989014
370,0.0,0.0,83.0,1.0,1.0,3.0,409.690002441
371,0.0,0.0,82.0,1.0,1.0,3.0,409.029998779
372,0.0,0.0,88.0,1.0,1.0,3.0,411.460021973
373,0.0,0.0,89.0,1.0,0.0,3.0,413.619995117
374,0.0,0.0,89.0,1.0,0.0,3.0,413.619995117
375,0.0,0.0,93.0,1.0,1.0,3.0,407.690002441
376,0.0,0.0,85.0,1.0,1.0,3.0,411.850006104
377,0.0,0.0,91.0,1.0,0.0,3.0,408.790008545
378,0.0,0.0,94.0,1.0,0.0,3.0,412.059997559
379,0.0,0.0,82.0,1.0,0.0,3.0,406.480010986
380,0.0,0.0,93.0,1.0,0.0,3.0,410.210021973
381,0.0,0.0,82.0,1.0,0.0,3.0,406.179992676
382,0.0,0.0,71.0,1.0,0.0,3.0,397.789978027
383,0.0,0.0,91.0,1.0,0.0,3.0,405.309997559
384,0.0,0.0,90.0,1.0,0.0,3.0,409.979980469
385,0.0,0.0,86.0,1.0,0.0,3.0,410.890014648
386,0.0,0.0,84.0,1.0,1.0,3.0,415.470001221
387,0.0,0.0,93.0,1.0,0.0,3.0,423.049987793
388,0.0,0.0,82.0,1.0,0.0,3.0,417.0
389,0.0,0.0,97.0,1.0,0.0,3.0,411.539978027
390,0.0,0.0,82.0,1.0,0.0,3.0,406.08001709
391,0.0,0.0,93.0,1.0,0.0,3.0,412.230010986
392,0.0,0.0,93.0,1.0,0.0,3.0,409.320007324
393,0.0,0.0,85.0,1.0,1.0,3.0,407.679992676
394,0.0,0.0,91.0,1.0,1.0,3.0,410.130004883
395,0.0,0.0,89.0,1.0,1.0,3.0,410.75
396,0.0,0.0,89.0,1.0,1.0,3.0,410.75
397,0.0,0.0,75.0,1.0,0.0,3.0,409.25
398,0.0,0.0,80.0,1.0,0.0,3.0,406.700012207
399,0.0,1.0,81.0,1.0,0.0,3.0,408.470001221
400,0.0,0.0,81.0,1.0,0.0,3.0,409.700012207
401,0.0,0.0,87.0,1.0,0.0,3.0,408.58001709
402,0.0,0.0,84.0,1.0,0.0,3.0,411.709991455
403,0.0,0.0,80.0,1.0,0.0,3.0,410.409973145
404,0.0,0.0,94.0,1.0,1.0,3.0,407.690002441
405,0.0,1.0,88.0,1.0,0.0,3.0,407.679992676
406,0.0,1.0,95.0,1.0,0.0,3.0,410.260009766
407,0.0,1.0,95.0,1.0,0.0,3.0,418.440002441
408,0.0,0.0,85.0,1.0,1.0,3.0,414.25
409,0.0,0.0,86.0,1.0,0.0,3.0,415.75
410,0.0,0.0,77.0,1.0,0.0,3.0,408.290008545
411,0.0,0.0,83.0,1.0,1.0,3.0,407.600006104
412,0.0,0.0,94.0,1.0,0.0,3.0,408.0
413,0.0,0.0,85.0,1.0,0.0,3.0,411.400024414
414,0.0,0.0,90.0,1.0,0.0,3.0,404.860015869
415,0.0,0.0,88.0,1.0,1.0,3.0,408.320007324
416,0.0,0.0,84.0,1.0,0.0,3.0,410.270019531
417,0.0,0.0,90.0,1.0,0.0,3.0,412.649993896
418,0.0,0.0,91.0,1.0,0.0,3.0,407.469970703
419,0.0,0.0,91.0,1.0,0.0,3.0,407.469970703
420,0.0,0.0,79.0,1.0,0.0,3.0,404.170013428
421,0.0,0.0,82.0,1.0,0.0,3.0,406.390014648
422,0.0,0.0,82.0,1.0,0.0,3.0,405.880004883
423,0.0,0.0,85.0,1.0,0.0,3.0,408.440002441
424,0.0,0.0,80.0,1.0,1.0,3.0,408.380004883
425,0.0,0.0,84.0,1.0,1.0,3.0,409.199981689
426,0.0,0.0,96.0,1.0,0.0,3.0,405.329986572
427,0.0,0.0,86.0,1.0,1.0,3.0,405.720001221
428,0.0,0.0,85.0,1.0,0.0,3.0,406.039978027
429,0.0,0.0,80.0,1.0,1.0,3.0,412.520019531
430,0.0,0.0,91.0,1.0,0.0,3.0,414.929992676
431,0.0,0.0,89.0,1.0,1.0,3.0,417.460021973
432,0.0,0.0,89.0,1.0,1.0,3.0,408.860015869
433,0.0,0.0,97.0,1.0,1.0,3.0,414.309997559
434,0.0,0.0,96.0,1.0,0.0,3.0,412.979980469
435,0.0,0.0,72.0,1.0,0.0,3.0,408.450012207
