,CE appliance,dish washer,electric furnace,fridge,microwave,washer dryer,waste disposal unit,main
36,199.0,0.0,5.0,1.0,2.0,0.0,0.0,463.299987793
37,198.0,0.0,5.0,1.0,2.0,0.0,0.0,464.700012207
38,196.0,0.0,5.0,1.0,3.0,0.0,0.0,461.119995117
39,199.0,0.0,5.0,1.0,3.0,0.0,0.0,465.130004883
40,197.0,0.0,5.0,1.0,3.0,0.0,0.0,460.83001709
41,197.0,0.0,5.0,1.0,2.0,0.0,0.0,463.049987793
42,196.0,0.0,5.0,1.0,2.0,0.0,0.0,463.91998291
43,195.0,0.0,5.0,1.0,2.0,0.0,0.0,463.299987793
44,197.0,0.0,5.0,1.0,3.0,0.0,0.0,464.649993896
45,197.0,0.0,5.0,1.0,2.0,0.0,0.0,464.070007324
46,234.0,0.0,5.0,2.0,2.0,0.0,0.0,464.429992676
47,234.0,0.0,5.0,2.0,2.0,0.0,0.0,464.429992676
48,234.0,0.0,5.0,2.0,2.0,0.0,0.0,464.429992676
49,198.0,0.0,5.0,1.0,2.0,0.0,0.0,464.559997559
50,198.0,0.0,5.0,1.0,3.0,0.0,0.0,463.040008545
51,195.0,0.0,5.0,1.0,3.0,0.0,0.0,460.609985352
52,197.0,0.0,5.0,1.0,2.0,0.0,0.0,463.279998779
53,197.0,0.0,5.0,1.0,2.0,0.0,0.0,464.010009766
54,196.0,0.0,5.0,1.0,2.0,0.0,0.0,461.309997559
55,199.0,0.0,5.0,1.0,2.0,0.0,0.0,464.450012207
56,197.0,0.0,5.0,1.0,3.0,0.0,0.0,464.710021973
57,189.0,0.0,5.0,1.0,2.0,0.0,0.0,456.960021973
58,193.0,0.0,5.0,1.0,2.0,0.0,0.0,457.609985352
59,199.0,0.0,5.0,1.0,2.0,0.0,0.0,462.200012207
60,201.0,0.0,5.0,1.0,3.0,0.0,0.0,464.679992676
61,199.0,0.0,5.0,1.0,2.0,0.0,0.0,463.609985352
62,192.0,0.0,5.0,1.0,2.0,0.0,0.0,463.290008545
63,197.0,0.0,5.0,1.0,2.0,0.0,0.0,463.109985352
64,199.0,0.0,5.0,1.0,3.0,0.0,0.0,464.260009766
65,199.0,0.0,5.0,1.0,3.0,0.0,0.0,464.260009766
66,199.0,0.0,5.0,1.0,3.0,0.0,0.0,464.260009766
67,198.0,0.0,5.0,1.0,2.0,0.0,0.0,463.619995117
68,197.0,0.0,5.0,1.0,2.0,0.0,0.0,463.809997559
69,198.0,0.0,5.0,1.0,2.0,0.0,0.0,462.339996338
70,198.0,0.0,5.0,1.0,3.0,0.0,0.0,463.760009766
71,198.0,0.0,5.0,1.0,2.0,0.0,0.0,464.260009766
72,195.0,0.0,5.0,1.0,3.0,0.0,0.0,464.059997559
73,196.0,0.0,5.0,1.0,2.0,0.0,0.0,463.940002441
74,197.0,0.0,5.0,1.0,2.0,0.0,0.0,462.589996338
75,197.0,0.0,5.0,1.0,2.0,0.0,0.0,462.320007324
76,197.0,0.0,5.0,1.0,2.0,0.0,0.0,462.679992676
77,195.0,0.0,5.0,1.0,2.0,0.0,0.0,458.760009766
78,196.0,0.0,5.0,1.0,2.0,0.0,0.0,461.479980469
79,194.0,0.0,5.0,1.0,2.0,0.0,0.0,460.260009766
80,196.0,0.0,5.0,1.0,2.0,0.0,0.0,463.160003662
81,179.0,0.0,5.0,1.0,2.0,0.0,0.0,451.25
82,179.0,0.0,5.0,1.0,2.0,0.0,0.0,451.25
83,179.0,0.0,5.0,1.0,2.0,0.0,0.0,451.25
84,183.0,0.0,5.0,1.0,2.0,0.0,0.0,448.020019531
85,183.0,0.0,5.0,1.0,2.0,0.0,0.0,451.200012207
86,191.0,0.0,5.0,1.0,2.0,0.0,0.0,453.109985352
87,197.0,0.0,5.0,1.0,2.0,0.0,0.0,459.679992676
88,193.0,0.0,5.0,1.0,2.0,0.0,0.0,455.369995117
89,209.0,0.0,5.0,1.0,2.0,0.0,0.0,482.799987793
90,215.0,0.0,5.0,1.0,2.0,0.0,0.0,488.970001221
91,222.0,0.0,5.0,1.0,2.0,0.0,0.0,483.709991455
92,197.0,0.0,5.0,1.0,2.0,0.0,0.0,489.130004883
93,205.0,0.0,5.0,1.0,2.0,0.0,0.0,478.649993896
94,208.0,0.0,5.0,1.0,2.0,0.0,0.0,478.140014648
95,214.0,0.0,5.0,1.0,2.0,0.0,0.0,481.869995117
96,214.0,0.0,5.0,1.0,2.0,0.0,0.0,478.58001709
97,214.0,0.0,5.0,1.0,3.0,0.0,0.0,481.91998291
98,205.0,0.0,5.0,1.0,2.0,0.0,0.0,477.630004883
99,205.0,0.0,5.0,1.0,2.0,0.0,0.0,477.630004883
100,205.0,0.0,5.0,1.0,2.0,0.0,0.0,477.630004883
101,208.0,0.0,5.0,1.0,3.0,0.0,0.0,476.630004883
102,206.0,0.0,5.0,1.0,2.0,0.0,0.0,472.239990234
103,217.0,0.0,5.0,1.0,2.0,0.0,0.0,483.910003662
104,210.0,0.0,5.0,1.0,2.0,0.0,0.0,477.650024414
105,209.0,0.0,5.0,1.0,3.0,0.0,0.0,475.720001221
106,216.0,0.0,5.0,1.0,2.0,0.0,0.0,479.760009766
107,219.0,0.0,5.0,2.0,2.0,0.0,0.0,481.230010986
108,216.0,0.0,5.0,1.0,2.0,0.0,0.0,475.359985352
109,212.0,0.0,5.0,1.0,2.0,0.0,0.0,482.010009766
110,211.0,0.0,5.0,1.0,2.0,0.0,0.0,474.970001221
111,209.0,0.0,5.0,1.0,2.0,0.0,0.0,477.890014648
112,207.0,0.0,5.0,1.0,2.0,0.0,0.0,479.299987793
113,214.0,0.0,5.0,1.0,2.0,0.0,0.0,474.729980469
114,206.0,0.0,5.0,2.0,2.0,0.0,0.0,473.260009766
115,214.0,0.0,5.0,1.0,2.0,0.0,0.0,480.309997559
116,213.0,0.0,5.0,1.0,2.0,0.0,0.0,480.640014648
117,213.0,0.0,5.0,1.0,2.0,0.0,0.0,480.640014648
118,213.0,0.0,5.0,1.0,2.0,0.0,0.0,480.640014648
119,218.0,0.0,5.0,1.0,2.0,0.0,0.0,477.729980469
120,208.0,0.0,5.0,1.0,2.0,0.0,0.0,480.950012207
121,211.0,0.0,5.0,1.0,2.0,0.0,0.0,477.730010986
122,214.0,0.0,5.0,1.0,2.0,0.0,0.0,473.83001709
123,223.0,0.0,5.0,2.0,3.0,0.0,0.0,482.239990234
124,212.0,0.0,5.0,1.0,2.0,0.0,0.0,477.609985352
125,209.0,0.0,5.0,1.0,2.0,0.0,0.0,484.609985352
126,213.0,0.0,5.0,1.0,2.0,0.0,0.0,473.989990234
127,214.0,0.0,5.0,1.0,2.0,0.0,0.0,481.489990234
128,216.0,0.0,5.0,1.0,2.0,0.0,0.0,480.799987793
129,207.0,0.0,5.0,2.0,3.0,0.0,0.0,481.010009766
130,211.0,0.0,5.0,2.0,3.0,0.0,0.0,479.149993896
131,218.0,0.0,5.0,1.0,2.0,0.0,0.0,475.130004883
132,213.0,0.0,5.0,1.0,2.0,0.0,0.0,484.149993896
133,216.0,0.0,5.0,2.0,2.0,0.0,0.0,481.190002441
134,216.0,0.0,5.0,2.0,2.0,0.0,0.0,481.190002441
135,216.0,0.0,5.0,2.0,2.0,0.0,0.0,481.190002441
136,213.0,0.0,5.0,1.0,2.0,0.0,0.0,478.099975586
137,212.0,0.0,5.0,1.0,2.0,0.0,0.0,476.570007324
138,204.0,0.0,5.0,1.0,2.0,0.0,0.0,476.859985352
139,224.0,0.0,5.0,2.0,2.0,0.0,0.0,478.399993896
140,206.0,0.0,5.0,1.0,2.0,0.0,0.0,475.789978027
141,207.0,0.0,5.0,1.0,2.0,0.0,0.0,477.230010986
142,216.0,0.0,5.0,2.0,3.0,0.0,0.0,473.089996338
143,214.0,0.0,5.0,1.0,2.0,0.0,0.0,474.5
144,209.0,0.0,5.0,1.0,2.0,0.0,0.0,474.019989014
145,213.0,0.0,5.0,1.0,2.0,0.0,0.0,474.559997559
146,214.0,0.0,5.0,1.0,2.0,0.0,0.0,479.340026855
147,217.0,0.0,5.0,1.0,2.0,0.0,0.0,479.700012207
148,217.0,0.0,5.0,2.0,2.0,0.0,0.0,476.690002441
149,215.0,0.0,5.0,1.0,2.0,0.0,0.0,484.950012207
150,219.0,0.0,5.0,1.0,2.0,0.0,0.0,479.33001709
151,219.0,0.0,5.0,1.0,2.0,0.0,0.0,479.33001709
152,219.0,0.0,5.0,1.0,2.0,0.0,0.0,479.33001709
153,204.0,0.0,5.0,1.0,2.0,0.0,0.0,469.960021973
154,211.0,0.0,5.0,1.0,2.0,0.0,0.0,476.479980469
155,211.0,0.0,5.0,1.0,2.0,0.0,0.0,480.619995117
156,214.0,0.0,5.0,1.0,2.0,0.0,0.0,480.359985352
157,220.0,0.0,5.0,1.0,2.0,0.0,0.0,485.33001709
158,217.0,0.0,5.0,1.0,2.0,0.0,0.0,485.570007324
159,220.0,0.0,5.0,1.0,2.0,0.0,0.0,483.489990234
160,215.0,0.0,5.0,1.0,2.0,0.0,0.0,482.119995117
161,219.0,0.0,5.0,1.0,3.0,0.0,0.0,485.460021973
162,220.0,0.0,5.0,2.0,2.0,0.0,0.0,483.049987793
163,217.0,0.0,5.0,1.0,3.0,0.0,0.0,484.25
164,218.0,0.0,5.0,2.0,2.0,0.0,0.0,484.549987793
165,217.0,0.0,5.0,1.0,2.0,0.0,0.0,483.589996338
166,213.0,0.0,5.0,1.0,2.0,0.0,0.0,485.359985352
167,214.0,0.0,5.0,2.0,2.0,0.0,0.0,485.270019531
168,214.0,0.0,5.0,2.0,2.0,0.0,0.0,485.270019531
169,214.0,0.0,5.0,2.0,2.0,0.0,0.0,485.270019531
170,220.0,0.0,5.0,1.0,2.0,0.0,0.0,482.309997559
171,220.0,0.0,5.0,2.0,2.0,0.0,0.0,484.429992676
172,231.0,0.0,5.0,2.0,2.0,0.0,0.0,486.789978027
173,226.0,0.0,5.0,2.0,2.0,0.0,0.0,488.91998291
174,232.0,0.0,5.0,2.0,2.0,0.0,0.0,485.980010986
175,215.0,0.0,5.0,1.0,2.0,0.0,0.0,485.08001709
176,217.0,0.0,5.0,1.0,2.0,0.0,0.0,485.08001709
177,212.0,0.0,5.0,1.0,3.0,0.0,0.0,484.579986572
178,218.0,0.0,5.0,1.0,3.0,0.0,0.0,484.989990234
179,219.0,0.0,5.0,1.0,2.0,0.0,0.0,484.260009766
180,219.0,0.0,5.0,1.0,2.0,0.0,0.0,483.210021973
181,217.0,0.0,5.0,1.0,2.0,0.0,0.0,483.890014648
182,220.0,0.0,5.0,1.0,3.0,0.0,0.0,483.779998779
183,218.0,0.0,5.0,1.0,2.0,0.0,0.0,482.239990234
184,220.0,0.0,5.0,1.0,2.0,0.0,0.0,483.049987793
185,220.0,0.0,5.0,1.0,2.0,0.0,0.0,483.049987793
186,220.0,0.0,5.0,1.0,2.0,0.0,0.0,483.049987793
187,214.0,0.0,5.0,1.0,2.0,0.0,0.0,485.269989014
188,212.0,0.0,5.0,1.0,2.0,0.0,0.0,483.869995117
189,229.0,0.0,5.0,1.0,2.0,0.0,0.0,483.890014648
190,218.0,0.0,5.0,1.0,2.0,0.0,0.0,484.880004883
191,218.0,0.0,5.0,2.0,2.0,0.0,0.0,482.08001709
192,220.0,0.0,5.0,1.0,2.0,0.0,0.0,483.119995117
193,218.0,0.0,5.0,1.0,2.0,0.0,0.0,483.739990234
194,215.0,0.0,5.0,1.0,2.0,0.0,0.0,481.900024414
195,216.0,0.0,5.0,1.0,2.0,0.0,0.0,483.91998291
196,214.0,0.0,5.0,1.0,2.0,0.0,0.0,483.809997559
197,221.0,0.0,5.0,2.0,2.0,0.0,0.0,483.770019531
198,210.0,0.0,5.0,1.0,2.0,0.0,0.0,484.489990234
199,221.0,0.0,5.0,1.0,2.0,0.0,0.0,484.66998291
200,217.0,0.0,5.0,1.0,2.0,0.0,0.0,483.289978027
201,218.0,0.0,5.0,1.0,3.0,0.0,0.0,482.470001221
202,218.0,0.0,5.0,1.0,3.0,0.0,0.0,482.470001221
203,218.0,0.0,5.0,1.0,3.0,0.0,0.0,482.470001221
204,212.0,0.0,5.0,2.0,2.0,0.0,0.0,484.779998779
205,206.0,0.0,5.0,1.0,2.0,0.0,0.0,483.070007324
206,215.0,0.0,5.0,2.0,2.0,0.0,0.0,485.230010986
207,209.0,0.0,5.0,1.0,2.0,0.0,0.0,482.16998291
208,223.0,0.0,5.0,1.0,2.0,0.0,0.0,481.200012207
209,214.0,0.0,5.0,1.0,2.0,0.0,0.0,483.41998291
210,224.0,0.0,5.0,1.0,3.0,0.0,0.0,483.119995117
211,224.0,0.0,5.0,2.0,2.0,0.0,0.0,482.010009766
212,216.0,0.0,5.0,1.0,3.0,0.0,0.0,483.559997559
213,215.0,0.0,5.0,1.0,3.0,0.0,0.0,481.839996338
214,219.0,0.0,5.0,1.0,3.0,0.0,0.0,483.730010986
215,214.0,0.0,5.0,1.0,2.0,0.0,0.0,482.809997559
216,217.0,0.0,5.0,1.0,3.0,0.0,0.0,481.799987793
217,217.0,0.0,5.0,1.0,2.0,0.0,0.0,482.559997559
218,222.0,0.0,5.0,1.0,2.0,0.0,0.0,483.429992676
219,222.0,0.0,5.0,1.0,2.0,0.0,0.0,483.429992676
220,222.0,0.0,5.0,1.0,2.0,0.0,0.0,483.429992676
221,216.0,0.0,5.0,1.0,2.0,0.0,0.0,486.359985352
222,217.0,0.0,5.0,1.0,2.0,0.0,0.0,483.279998779
223,215.0,0.0,5.0,1.0,2.0,0.0,0.0,486.140014648
224,225.0,0.0,5.0,1.0,2.0,0.0,0.0,485.559997559
225,208.0,0.0,5.0,1.0,3.0,0.0,0.0,482.190002441
226,220.0,0.0,5.0,3.0,3.0,0.0,0.0,487.479980469
227,214.0,0.0,5.0,1.0,3.0,0.0,0.0,484.820007324
228,210.0,0.0,5.0,1.0,3.0,0.0,0.0,476.630004883
229,212.0,0.0,5.0,1.0,2.0,0.0,0.0,479.130004883
230,209.0,0.0,5.0,1.0,2.0,0.0,0.0,476.589996338
231,212.0,0.0,5.0,1.0,2.0,0.0,0.0,477.339996338
232,207.0,0.0,5.0,1.0,2.0,0.0,0.0,474.58001709
233,212.0,0.0,5.0,1.0,3.0,0.0,0.0,476.130004883
234,209.0,0.0,5.0,1.0,2.0,0.0,0.0,475.540008545
235,205.0,0.0,5.0,1.0,3.0,0.0,0.0,473.649993896
236,205.0,0.0,5.0,1.0,3.0,0.0,0.0,473.649993896
237,205.0,0.0,5.0,1.0,3.0,0.0,0.0,473.649993896
238,206.0,0.0,5.0,1.0,3.0,0.0,0.0,472.270019531
239,213.0,0.0,5.0,1.0,2.0,0.0,0.0,473.850006104
240,201.0,0.0,5.0,1.0,2.0,0.0,0.0,476.010009766
241,206.0,0.0,5.0,1.0,2.0,0.0,0.0,471.75
242,209.0,0.0,5.0,1.0,2.0,0.0,0.0,476.220001221
243,208.0,0.0,5.0,1.0,2.0,0.0,0.0,484.049987793
244,216.0,1.0,5.0,1.0,2.0,0.0,0.0,483.140014648
245,228.0,0.0,5.0,1.0,2.0,0.0,0.0,477.529998779
246,207.0,0.0,5.0,1.0,3.0,0.0,0.0,483.029998779
247,212.0,0.0,5.0,2.0,2.0,0.0,0.0,476.400024414
248,214.0,0.0,5.0,1.0,3.0,0.0,0.0,478.909973145
249,208.0,0.0,5.0,1.0,3.0,0.0,0.0,490.159973145
250,217.0,0.0,5.0,1.0,2.0,0.0,0.0,485.25
251,216.0,0.0,5.0,1.0,3.0,0.0,0.0,481.609985352
252,216.0,0.0,5.0,1.0,2.0,0.0,0.0,481.390014648
253,209.0,0.0,5.0,1.0,2.0,0.0,0.0,480.630004883
254,209.0,0.0,5.0,1.0,2.0,0.0,0.0,480.630004883
255,211.0,0.0,5.0,1.0,2.0,0.0,0.0,475.559997559
256,212.0,0.0,5.0,1.0,2.0,0.0,0.0,477.929992676
257,211.0,0.0,5.0,2.0,2.0,0.0,0.0,472.609985352
258,213.0,0.0,5.0,1.0,2.0,0.0,0.0,483.440002441
259,214.0,0.0,5.0,1.0,2.0,0.0,0.0,480.890014648
260,214.0,0.0,5.0,1.0,2.0,0.0,0.0,483.309997559
261,214.0,0.0,5.0,1.0,2.0,0.0,0.0,478.969970703
262,210.0,0.0,5.0,1.0,2.0,0.0,0.0,477.25
263,203.0,0.0,5.0,1.0,2.0,0.0,0.0,466.520019531
264,198.0,0.0,5.0,1.0,2.0,0.0,0.0,474.410003662
265,191.0,0.0,5.0,1.0,2.0,0.0,0.0,455.779998779
266,206.0,0.0,5.0,1.0,2.0,0.0,0.0,472.660003662
267,189.0,0.0,5.0,1.0,2.0,0.0,0.0,463.519989014
268,212.0,0.0,5.0,1.0,3.0,0.0,0.0,476.75
269,191.0,0.0,5.0,1.0,2.0,0.0,0.0,463.08001709
270,191.0,0.0,5.0,1.0,2.0,0.0,0.0,463.08001709
271,191.0,0.0,5.0,1.0,2.0,0.0,0.0,463.08001709
272,202.0,0.0,5.0,1.0,2.0,0.0,0.0,468.899993896
273,207.0,0.0,5.0,1.0,2.0,0.0,0.0,472.720001221
274,208.0,0.0,5.0,1.0,3.0,0.0,0.0,471.109985352
275,209.0,0.0,5.0,1.0,2.0,0.0,0.0,473.779998779
276,207.0,0.0,5.0,1.0,3.0,0.0,0.0,471.510009766
277,211.0,0.0,5.0,1.0,3.0,0.0,0.0,474.849975586
278,208.0,0.0,5.0,1.0,3.0,0.0,0.0,472.720001221
279,207.0,0.0,5.0,1.0,3.0,0.0,0.0,471.539978027
280,205.0,0.0,5.0,1.0,2.0,0.0,0.0,472.640014648
281,204.0,0.0,5.0,1.0,2.0,0.0,0.0,470.479980469
282,204.0,0.0,5.0,1.0,2.0,0.0,0.0,468.869995117
283,204.0,0.0,5.0,1.0,2.0,0.0,0.0,469.970001221
284,207.0,0.0,5.0,1.0,2.0,0.0,0.0,472.049987793
285,209.0,0.0,5.0,1.0,2.0,0.0,0.0,473.549987793
286,207.0,0.0,5.0,1.0,2.0,0.0,0.0,472.059997559
287,207.0,0.0,5.0,1.0,2.0,0.0,0.0,472.059997559
288,211.0,0.0,5.0,1.0,2.0,0.0,0.0,476.790008545
289,205.0,0.0,5.0,1.0,2.0,0.0,0.0,470.679992676
290,206.0,0.0,5.0,1.0,2.0,0.0,0.0,473.690002441
291,210.0,0.0,5.0,1.0,2.0,0.0,0.0,473.820007324
292,210.0,0.0,5.0,1.0,3.0,0.0,0.0,475.600006104
293,209.0,0.0,5.0,1.0,2.0,0.0,0.0,475.979980469
294,210.0,0.0,5.0,1.0,2.0,0.0,0.0,473.729980469
295,213.0,0.0,5.0,1.0,2.0,0.0,0.0,476.5
296,213.0,0.0,5.0,1.0,2.0,0.0,0.0,477.16998291
297,214.0,0.0,5.0,2.0,3.0,0.0,0.0,478.0
298,214.0,0.0,5.0,1.0,3.0,0.0,0.0,477.309997559
299,211.0,0.0,5.0,1.0,3.0,0.0,0.0,477.91998291
300,213.0,0.0,5.0,1.0,3.0,0.0,0.0,479.359985352
301,212.0,0.0,5.0,1.0,2.0,0.0,0.0,477.799987793
302,205.0,0.0,5.0,2.0,3.0,0.0,0.0,479.679992676
303,205.0,0.0,5.0,2.0,3.0,0.0,0.0,479.679992676
304,205.0,0.0,5.0,2.0,3.0,0.0,0.0,479.679992676
305,211.0,0.0,5.0,1.0,2.0,0.0,0.0,478.75
306,230.0,1.0,5.0,123.0,2.0,0.0,0.0,580.709960938
307,213.0,1.0,5.0,131.0,2.0,0.0,0.0,589.679992676
308,213.0,1.0,5.0,133.0,2.0,0.0,0.0,591.070007324
309,212.0,1.0,5.0,134.0,2.0,0.0,0.0,589.869995117
310,214.0,1.0,5.0,133.0,2.0,0.0,0.0,592.299987793
311,214.0,1.0,5.0,135.0,2.0,0.0,0.0,591.08996582
312,216.0,1.0,5.0,132.0,2.0,0.0,0.0,591.489990234
313,213.0,1.0,5.0,136.0,2.0,0.0,0.0,591.400024414
314,214.0,1.0,5.0,132.0,2.0,0.0,0.0,591.290039062
315,212.0,1.0,5.0,134.0,2.0,0.0,0.0,591.179992676
316,212.0,1.0,5.0,132.0,2.0,0.0,0.0,590.220031738
317,213.0,1.0,5.0,133.0,2.0,0.0,0.0,589.66003418
318,213.0,1.0,5.0,132.0,2.0,0.0,0.0,587.309997559
319,215.0,1.0,5.0,129.0,2.0,0.0,0.0,587.849975586
320,215.0,1.0,5.0,129.0,2.0,0.0,0.0,587.849975586
321,213.0,1.0,5.0,127.0,2.0,0.0,0.0,586.320007324
322,213.0,1.0,5.0,128.0,2.0,0.0,0.0,586.709960938
323,212.0,0.0,5.0,127.0,2.0,0.0,0.0,585.979980469
324,212.0,1.0,5.0,126.0,2.0,0.0,0.0,583.440002441
325,214.0,1.0,5.0,127.0,2.0,0.0,0.0,584.429992676
326,215.0,1.0,5.0,126.0,2.0,0.0,0.0,583.789978027
327,213.0,1.0,5.0,124.0,2.0,0.0,0.0,581.989990234
328,214.0,1.0,5.0,125.0,2.0,0.0,0.0,582.739990234
329,212.0,1.0,5.0,124.0,2.0,0.0,0.0,580.030029297
330,212.0,1.0,5.0,123.0,2.0,0.0,0.0,581.179992676
331,213.0,1.0,5.0,124.0,2.0,0.0,0.0,580.299987793
332,213.0,1.0,5.0,122.0,2.0,0.0,0.0,579.489990234
333,214.0,1.0,5.0,120.0,2.0,0.0,0.0,577.820007324
334,214.0,1.0,5.0,121.0,3.0,0.0,0.0,578.979980469
335,212.0,0.0,5.0,118.0,2.0,0.0,0.0,577.469970703
336,212.0,0.0,5.0,118.0,2.0,0.0,0.0,577.469970703
337,212.0,0.0,5.0,118.0,2.0,0.0,0.0,577.469970703
338,210.0,0.0,5.0,119.0,2.0,0.0,0.0,577.229980469
339,214.0,0.0,5.0,119.0,2.0,0.0,0.0,578.329956055
340,211.0,1.0,5.0,120.0,2.0,0.0,0.0,576.469970703
341,213.0,1.0,5.0,120.0,2.0,0.0,0.0,577.91998291
342,212.0,0.0,5.0,118.0,2.0,0.0,0.0,574.920043945
343,213.0,1.0,5.0,118.0,2.0,0.0,0.0,575.549987793
344,215.0,1.0,5.0,118.0,2.0,0.0,0.0,575.08996582
345,214.0,0.0,5.0,119.0,2.0,0.0,0.0,576.130004883
346,212.0,1.0,5.0,119.0,2.0,0.0,0.0,576.440002441
347,213.0,1.0,5.0,117.0,2.0,0.0,0.0,574.260009766
348,212.0,1.0,5.0,117.0,2.0,0.0,0.0,576.059997559
349,212.0,1.0,5.0,118.0,3.0,0.0,0.0,575.579956055
350,213.0,1.0,5.0,119.0,2.0,0.0,0.0,575.0
351,213.0,1.0,5.0,117.0,2.0,0.0,0.0,575.119995117
352,211.0,1.0,5.0,118.0,2.0,0.0,0.0,574.66003418
353,211.0,1.0,5.0,118.0,2.0,0.0,0.0,574.66003418
354,211.0,1.0,5.0,118.0,2.0,0.0,0.0,574.66003418
355,211.0,1.0,5.0,119.0,2.0,0.0,0.0,576.130004883
356,212.0,0.0,5.0,119.0,2.0,0.0,0.0,576.650024414
357,212.0,1.0,5.0,118.0,2.0,0.0,0.0,573.91998291
358,211.0,1.0,5.0,117.0,2.0,0.0,0.0,575.58001709
359,191.0,1.0,5.0,118.0,2.0,0.0,0.0,555.159973145
360,194.0,1.0,5.0,119.0,2.0,0.0,0.0,554.0
361,202.0,1.0,5.0,118.0,2.0,0.0,0.0,561.770019531
362,213.0,0.0,5.0,118.0,2.0,0.0,0.0,573.469970703
363,212.0,1.0,5.0,117.0,2.0,0.0,0.0,572.570007324
364,212.0,1.0,5.0,119.0,2.0,0.0,0.0,574.58001709
365,212.0,1.0,5.0,118.0,2.0,0.0,0.0,571.75
366,212.0,0.0,5.0,117.0,2.0,0.0,0.0,572.150024414
367,212.0,1.0,5.0,116.0,2.0,0.0,0.0,574.209960938
368,213.0,1.0,5.0,117.0,2.0,0.0,0.0,574.399963379
369,213.0,1.0,5.0,117.0,3.0,0.0,0.0,571.260009766
370,213.0,1.0,5.0,117.0,2.0,0.0,0.0,575.489990234
371,213.0,1.0,5.0,117.0,2.0,0.0,0.0,575.489990234
372,212.0,1.0,5.0,117.0,2.0,0.0,0.0,574.070007324
373,213.0,1.0,5.0,119.0,2.0,0.0,0.0,572.890014648
374,212.0,1.0,5.0,118.0,3.0,0.0,0.0,572.690002441
375,211.0,1.0,5.0,117.0,2.0,0.0,0.0,574.25
376,212.0,1.0,5.0,117.0,2.0,0.0,0.0,574.91003418
377,212.0,1.0,5.0,118.0,3.0,0.0,0.0,572.91998291
378,211.0,1.0,5.0,118.0,2.0,0.0,0.0,573.349975586
379,213.0,1.0,5.0,117.0,2.0,0.0,0.0,574.609985352
380,213.0,0.0,5.0,116.0,2.0,0.0,0.0,575.33001709
381,211.0,0.0,5.0,117.0,2.0,0.0,0.0,573.959960938
382,205.0,1.0,5.0,117.0,2.0,0.0,0.0,564.16003418
383,194.0,1.0,5.0,117.0,3.0,0.0,0.0,557.369995117
384,203.0,1.0,5.0,117.0,2.0,0.0,0.0,565.479980469
385,209.0,1.0,5.0,116.0,2.0,0.0,0.0,570.320007324
386,202.0,1.0,5.0,117.0,2.0,0.0,0.0,560.199951172
