,dish washer,electric stove,fridge,microwave,washer dryer,waste disposal unit,main
31,0.0,1.0,6.0,4.0,2.0,0.0,37.7700004578
32,0.0,1.0,6.0,4.0,2.0,0.0,37.7900009155
33,1.0,1.0,6.0,4.0,2.0,0.0,37.7299995422
34,1.0,1.0,6.0,4.0,2.0,0.0,37.75
35,1.0,1.0,6.0,4.0,2.0,0.0,37.75
36,0.0,1.0,6.0,4.0,2.0,0.0,37.7900009155
37,0.0,1.0,6.0,4.0,2.0,0.0,37.7900009155
38,0.0,1.0,6.0,4.0,2.0,0.0,37.8899993896
39,0.0,1.0,6.0,4.0,2.0,0.0,37.8600006104
40,0.0,1.0,6.0,4.0,2.0,0.0,37.8699989319
41,0.0,1.0,6.0,4.0,2.0,0.0,37.8300018311
42,0.0,1.0,6.0,4.0,3.0,0.0,37.8100013733
43,0.0,1.0,6.0,4.0,3.0,0.0,37.8100013733
44,0.0,1.0,6.0,4.0,2.0,0.0,37.8199996948
45,0.0,1.0,6.0,4.0,2.0,0.0,37.7900009155
46,1.0,0.0,6.0,5.0,3.0,0.0,37.7200012207
47,0.0,1.0,7.0,4.0,2.0,0.0,37.7999992371
48,0.0,1.0,6.0,4.0,2.0,0.0,37.8300018311
49,0.0,1.0,6.0,4.0,2.0,0.0,37.75
50,0.0,1.0,7.0,4.0,2.0,0.0,37.7999992371
51,0.0,1.0,6.0,5.0,2.0,0.0,37.7099990845
52,0.0,1.0,6.0,5.0,2.0,0.0,37.7099990845
53,0.0,1.0,6.0,5.0,2.0,0.0,37.7099990845
54,0.0,1.0,7.0,4.0,2.0,0.0,37.7799987793
55,0.0,1.0,6.0,4.0,2.0,0.0,37.7599983215
56,0.0,1.0,6.0,4.0,2.0,0.0,37.7700004578
57,0.0,1.0,7.0,4.0,2.0,0.0,37.7700004578
58,0.0,1.0,6.0,4.0,2.0,0.0,37.7099990845
59,0.0,1.0,6.0,4.0,2.0,0.0,37.8499984741
60,0.0,1.0,7.0,4.0,3.0,0.0,37.7299995422
61,0.0,1.0,7.0,4.0,2.0,0.0,37.7299995422
62,0.0,1.0,7.0,5.0,2.0,0.0,37.7299995422
63,1.0,1.0,6.0,4.0,2.0,0.0,37.75
64,0.0,1.0,6.0,4.0,2.0,0.0,37.6999969482
65,0.0,1.0,6.0,4.0,3.0,0.0,37.7299995422
66,0.0,1.0,6.0,4.0,2.0,0.0,37.7099990845
67,0.0,1.0,6.0,4.0,2.0,0.0,37.7400016785
68,0.0,1.0,7.0,4.0,3.0,0.0,37.7700004578
69,1.0,1.0,6.0,4.0,2.0,0.0,37.75
70,1.0,1.0,6.0,4.0,2.0,0.0,37.75
71,1.0,1.0,6.0,4.0,2.0,0.0,37.75
72,1.0,1.0,6.0,4.0,2.0,0.0,37.7099990845
73,0.0,1.0,6.0,4.0,2.0,0.0,37.7900009155
74,0.0,1.0,7.0,4.0,2.0,0.0,37.7900009155
75,0.0,1.0,7.0,4.0,2.0,0.0,37.7299995422
76,0.0,1.0,6.0,4.0,2.0,0.0,37.7700004578
77,1.0,1.0,6.0,4.0,2.0,0.0,37.6500015259
78,0.0,1.0,6.0,4.0,2.0,0.0,37.6800003052
79,0.0,0.0,6.0,4.0,2.0,0.0,37.6899986267
80,0.0,0.0,6.0,4.0,2.0,0.0,37.7399978638
81,0.0,1.0,6.0,4.0,2.0,0.0,37.7299995422
82,0.0,0.0,6.0,4.0,2.0,0.0,37.6699981689
83,0.0,0.0,6.0,4.0,2.0,0.0,37.6900024414
84,0.0,0.0,6.0,4.0,2.0,0.0,37.7099990845
85,0.0,1.0,7.0,4.0,2.0,0.0,37.8100013733
86,0.0,1.0,6.0,4.0,2.0,0.0,37.7000007629
87,0.0,1.0,6.0,4.0,2.0,0.0,37.7099990845
88,0.0,1.0,6.0,4.0,2.0,0.0,37.7099990845
89,0.0,1.0,6.0,4.0,2.0,0.0,37.7099990845
90,0.0,0.0,6.0,4.0,2.0,0.0,37.7200012207
91,0.0,1.0,6.0,4.0,2.0,0.0,37.7099990845
92,0.0,1.0,6.0,4.0,2.0,0.0,37.6800003052
93,0.0,1.0,6.0,4.0,2.0,0.0,37.7299995422
94,0.0,1.0,6.0,4.0,2.0,0.0,37.6699981689
95,0.0,0.0,6.0,4.0,2.0,0.0,37.7799987793
96,1.0,1.0,6.0,4.0,2.0,0.0,37.7799987793
97,0.0,1.0,6.0,4.0,3.0,0.0,37.7700004578
98,0.0,1.0,6.0,4.0,2.0,0.0,37.7900009155
99,0.0,1.0,7.0,4.0,2.0,0.0,37.7900009155
100,0.0,1.0,6.0,4.0,2.0,0.0,37.7700004578
101,0.0,1.0,6.0,4.0,2.0,0.0,37.7099990845
102,1.0,1.0,7.0,4.0,2.0,0.0,37.7999992371
103,0.0,1.0,6.0,4.0,2.0,0.0,37.7900009155
104,0.0,1.0,6.0,4.0,2.0,0.0,37.8199996948
105,0.0,1.0,6.0,4.0,2.0,0.0,37.7900009155
106,0.0,1.0,6.0,4.0,2.0,0.0,37.7900009155
107,0.0,1.0,6.0,4.0,2.0,0.0,37.7900009155
108,0.0,1.0,6.0,4.0,2.0,0.0,37.7700004578
109,0.0,1.0,6.0,4.0,2.0,0.0,37.8300018311
110,0.0,1.0,6.0,4.0,2.0,0.0,37.8199996948
111,0.0,1.0,6.0,4.0,2.0,0.0,37.7799987793
112,0.0,1.0,6.0,4.0,2.0,0.0,37.7700004578
113,0.0,1.0,6.0,4.0,2.0,0.0,37.7000007629
114,0.0,1.0,6.0,4.0,2.0,0.0,37.8300018311
115,0.0,1.0,7.0,4.0,2.0,0.0,37.75
116,0.0,1.0,6.0,4.0,2.0,0.0,37.7799987793
117,0.0,1.0,7.0,5.0,2.0,0.0,37.8199996948
118,0.0,1.0,6.0,4.0,2.0,0.0,37.7600021362
119,0.0,1.0,6.0,4.0,2.0,0.0,37.7799987793
120,1.0,1.0,6.0,4.0,2.0,0.0,37.6800003052
121,0.0,1.0,6.0,4.0,2.0,0.0,37.75
122,0.0,1.0,7.0,4.0,2.0,0.0,37.7799987793
123,0.0,1.0,6.0,4.0,2.0,0.0,37.6399993896
124,0.0,1.0,6.0,4.0,2.0,0.0,37.6399993896
125,0.0,1.0,6.0,4.0,2.0,0.0,37.6399993896
126,0.0,0.0,6.0,4.0,2.0,0.0,37.6599998474
127,1.0,1.0,6.0,4.0,2.0,0.0,37.6299972534
128,0.0,1.0,6.0,4.0,2.0,0.0,37.6599998474
129,0.0,1.0,6.0,4.0,2.0,0.0,37.5999984741
130,0.0,1.0,6.0,4.0,2.0,0.0,37.5800018311
131,0.0,1.0,7.0,4.0,2.0,0.0,37.6500015259
132,0.0,1.0,6.0,4.0,2.0,0.0,37.6100006104
133,0.0,1.0,6.0,4.0,2.0,0.0,37.5999984741
134,0.0,1.0,6.0,4.0,2.0,0.0,37.7099990845
135,0.0,1.0,7.0,4.0,2.0,0.0,37.6500015259
136,0.0,1.0,6.0,4.0,2.0,0.0,37.6500015259
137,0.0,1.0,6.0,4.0,2.0,0.0,37.6599998474
138,0.0,1.0,6.0,4.0,2.0,0.0,37.6200027466
139,0.0,1.0,6.0,4.0,2.0,0.0,37.6200027466
140,0.0,1.0,7.0,4.0,2.0,0.0,37.5599975586
141,0.0,1.0,7.0,4.0,2.0,0.0,37.6100006104
142,0.0,1.0,7.0,4.0,2.0,0.0,37.6100006104
143,0.0,1.0,7.0,4.0,2.0,0.0,37.6100006104
144,0.0,1.0,6.0,4.0,2.0,0.0,37.6100006104
145,0.0,0.0,6.0,4.0,2.0,0.0,37.6299972534
146,1.0,1.0,6.0,4.0,2.0,0.0,37.6100006104
147,0.0,1.0,7.0,4.0,2.0,0.0,37.5999984741
148,0.0,1.0,6.0,4.0,2.0,0.0,37.6299972534
149,0.0,1.0,6.0,4.0,2.0,0.0,37.6699981689
150,0.0,1.0,7.0,4.0,2.0,0.0,37.6599998474
151,0.0,1.0,6.0,4.0,3.0,0.0,37.6399993896
152,0.0,1.0,6.0,4.0,2.0,0.0,37.6399993896
153,1.0,1.0,7.0,4.0,2.0,0.0,37.6200027466
154,0.0,1.0,6.0,4.0,2.0,0.0,37.5999984741
155,0.0,1.0,6.0,4.0,2.0,0.0,37.6500015259
156,0.0,1.0,6.0,4.0,2.0,0.0,37.6100006104
157,0.0,1.0,6.0,4.0,2.0,0.0,37.6100006104
158,1.0,1.0,6.0,4.0,2.0,0.0,37.6500015259
159,1.0,1.0,6.0,4.0,2.0,0.0,37.6500015259
160,1.0,1.0,6.0,4.0,2.0,0.0,37.6500015259
161,0.0,1.0,6.0,4.0,2.0,0.0,37.6399993896
162,0.0,1.0,6.0,4.0,2.0,0.0,37.6399993896
163,0.0,1.0,6.0,4.0,3.0,0.0,37.6500015259
164,0.0,1.0,6.0,4.0,2.0,0.0,37.6500015259
165,1.0,1.0,6.0,4.0,2.0,0.0,37.7200012207
166,0.0,1.0,6.0,4.0,2.0,0.0,37.5999984741
167,0.0,1.0,6.0,4.0,2.0,0.0,37.6100006104
168,0.0,1.0,6.0,4.0,2.0,0.0,37.6500015259
169,0.0,1.0,6.0,4.0,2.0,0.0,37.6300010681
170,0.0,1.0,7.0,4.0,2.0,0.0,37.7400016785
171,0.0,1.0,7.0,4.0,2.0,0.0,37.6699981689
172,0.0,1.0,178.0,4.0,3.0,0.0,1238.73010254
173,0.0,0.0,183.0,5.0,2.0,0.0,291.269989014
174,0.0,0.0,183.0,5.0,2.0,0.0,291.809997559
175,0.0,0.0,185.0,5.0,3.0,0.0,291.910003662
176,0.0,0.0,188.0,5.0,2.0,0.0,294.360015869
177,0.0,0.0,188.0,5.0,2.0,0.0,294.360015869
178,1.0,0.0,186.0,4.0,2.0,0.0,292.959991455
179,0.0,0.0,188.0,5.0,2.0,0.0,294.370025635
180,0.0,0.0,191.0,5.0,2.0,0.0,293.809997559
181,0.0,0.0,185.0,5.0,2.0,0.0,292.980010986
182,0.0,0.0,185.0,5.0,2.0,0.0,291.730010986
183,0.0,0.0,186.0,5.0,2.0,0.0,290.940002441
184,0.0,0.0,183.0,4.0,2.0,0.0,289.839996338
185,0.0,0.0,180.0,4.0,2.0,0.0,289.059997559
186,0.0,0.0,179.0,5.0,2.0,0.0,289.459991455
187,0.0,0.0,178.0,5.0,2.0,0.0,287.689971924
188,0.0,0.0,177.0,4.0,2.0,0.0,286.290008545
189,0.0,0.0,176.0,5.0,2.0,0.0,286.350006104
190,1.0,0.0,174.0,5.0,2.0,0.0,285.359985352
191,0.0,0.0,177.0,5.0,2.0,0.0,284.130004883
192,0.0,0.0,176.0,5.0,2.0,0.0,283.239990234
193,0.0,0.0,173.0,5.0,2.0,0.0,282.619995117
194,0.0,0.0,173.0,5.0,2.0,0.0,282.619995117
195,0.0,0.0,173.0,5.0,2.0,0.0,282.619995117
196,0.0,0.0,171.0,5.0,2.0,0.0,282.190002441
197,0.0,0.0,172.0,5.0,2.0,0.0,281.769989014
198,0.0,0.0,173.0,5.0,2.0,0.0,281.289978027
199,0.0,0.0,174.0,4.0,2.0,0.0,281.429992676
200,0.0,0.0,170.0,5.0,2.0,0.0,280.709991455
201,0.0,0.0,172.0,4.0,2.0,0.0,280.509979248
202,0.0,0.0,171.0,5.0,2.0,0.0,280.119995117
203,0.0,0.0,172.0,5.0,2.0,0.0,280.199981689
204,1.0,0.0,168.0,5.0,2.0,0.0,279.860015869
205,0.0,0.0,169.0,5.0,2.0,0.0,279.870025635
206,0.0,0.0,172.0,5.0,2.0,0.0,279.380004883
207,0.0,0.0,169.0,5.0,2.0,0.0,279.880004883
208,0.0,0.0,169.0,5.0,2.0,0.0,279.600006104
209,0.0,0.0,171.0,5.0,2.0,0.0,279.25
210,0.0,0.0,168.0,5.0,2.0,0.0,279.100006104
211,0.0,0.0,170.0,5.0,2.0,0.0,278.58001709
212,0.0,0.0,170.0,5.0,2.0,0.0,278.58001709
213,0.0,0.0,170.0,5.0,2.0,0.0,278.58001709
214,0.0,0.0,166.0,5.0,2.0,0.0,278.83001709
215,0.0,0.0,169.0,5.0,2.0,0.0,279.210021973
216,0.0,0.0,170.0,5.0,2.0,0.0,279.059997559
217,0.0,0.0,168.0,4.0,2.0,0.0,278.270019531
218,0.0,0.0,169.0,5.0,2.0,0.0,278.110015869
219,0.0,0.0,166.0,5.0,2.0,0.0,278.570007324
220,0.0,0.0,168.0,5.0,2.0,0.0,278.570007324
221,0.0,0.0,167.0,5.0,2.0,0.0,278.070007324
222,0.0,0.0,168.0,5.0,2.0,0.0,277.58001709
223,0.0,0.0,167.0,5.0,2.0,0.0,278.070007324
224,0.0,0.0,168.0,5.0,2.0,0.0,278.08001709
225,0.0,0.0,165.0,5.0,2.0,0.0,277.160003662
226,0.0,0.0,170.0,5.0,2.0,0.0,278.190002441
227,0.0,1.0,164.0,5.0,2.0,0.0,277.070007324
228,0.0,0.0,168.0,5.0,2.0,0.0,277.480010986
229,0.0,0.0,167.0,4.0,2.0,0.0,277.409973145
230,0.0,0.0,167.0,4.0,2.0,0.0,277.409973145
231,0.0,0.0,167.0,4.0,2.0,0.0,277.409973145
232,0.0,0.0,166.0,5.0,2.0,0.0,276.670013428
233,0.0,1.0,166.0,4.0,2.0,0.0,276.859985352
234,0.0,0.0,166.0,5.0,2.0,0.0,279.670013428
235,0.0,0.0,166.0,5.0,2.0,0.0,279.190002441
236,0.0,0.0,166.0,5.0,2.0,0.0,279.489990234
237,0.0,0.0,166.0,5.0,2.0,0.0,279.350006104
238,0.0,0.0,164.0,5.0,2.0,0.0,279.660003662
239,0.0,0.0,167.0,4.0,2.0,0.0,279.700012207
240,0.0,0.0,165.0,5.0,2.0,0.0,279.960021973
241,0.0,0.0,167.0,5.0,2.0,0.0,279.489990234
242,0.0,1.0,164.0,5.0,2.0,0.0,280.119995117
243,0.0,0.0,164.0,5.0,2.0,0.0,279.760009766
244,0.0,0.0,166.0,5.0,2.0,0.0,279.41998291
245,0.0,0.0,165.0,5.0,2.0,0.0,279.849975586
246,0.0,0.0,166.0,5.0,2.0,0.0,279.979980469
247,1.0,0.0,166.0,5.0,2.0,0.0,279.700012207
248,1.0,0.0,166.0,5.0,2.0,0.0,279.700012207
249,1.0,0.0,166.0,5.0,2.0,0.0,279.700012207
250,0.0,0.0,164.0,5.0,2.0,0.0,279.260009766
251,0.0,0.0,164.0,5.0,2.0,0.0,279.679992676
252,0.0,0.0,167.0,4.0,3.0,0.0,279.379974365
253,0.0,0.0,163.0,5.0,2.0,0.0,278.739990234
254,0.0,0.0,167.0,5.0,2.0,0.0,279.050018311
255,0.0,0.0,163.0,5.0,2.0,0.0,279.540008545
256,0.0,0.0,167.0,5.0,2.0,0.0,279.16998291
257,0.0,0.0,164.0,5.0,2.0,0.0,279.260009766
258,0.0,0.0,167.0,5.0,2.0,0.0,279.600006104
259,0.0,0.0,165.0,5.0,2.0,0.0,279.66998291
260,0.0,0.0,166.0,5.0,2.0,0.0,279.449981689
261,1.0,0.0,165.0,5.0,2.0,0.0,279.179992676
262,0.0,0.0,164.0,5.0,2.0,0.0,279.119995117
263,0.0,0.0,166.0,5.0,3.0,0.0,279.08001709
264,0.0,0.0,166.0,5.0,2.0,0.0,279.230010986
265,1.0,0.0,165.0,5.0,2.0,0.0,278.859985352
266,1.0,0.0,165.0,5.0,2.0,0.0,278.859985352
267,1.0,0.0,165.0,5.0,2.0,0.0,278.859985352
268,1.0,0.0,165.0,5.0,2.0,0.0,278.670013428
269,0.0,0.0,167.0,5.0,2.0,0.0,279.320007324
270,0.0,0.0,163.0,5.0,2.0,0.0,278.709991455
271,0.0,0.0,167.0,5.0,2.0,0.0,278.560028076
272,0.0,0.0,162.0,5.0,2.0,0.0,279.160003662
273,0.0,0.0,167.0,5.0,3.0,0.0,279.420013428
274,1.0,0.0,166.0,5.0,2.0,0.0,279.160003662
275,0.0,0.0,164.0,5.0,2.0,0.0,278.869995117
276,0.0,0.0,164.0,5.0,3.0,0.0,277.950012207
277,0.0,0.0,164.0,5.0,3.0,0.0,278.539978027
278,0.0,0.0,162.0,5.0,2.0,0.0,278.479980469
279,0.0,0.0,166.0,5.0,2.0,0.0,278.139984131
280,0.0,0.0,162.0,5.0,2.0,0.0,278.559997559
281,0.0,0.0,166.0,5.0,2.0,0.0,278.400024414
282,0.0,0.0,163.0,5.0,2.0,0.0,278.369995117
283,0.0,0.0,166.0,5.0,2.0,0.0,278.160003662
284,0.0,0.0,166.0,5.0,2.0,0.0,278.160003662
285,0.0,0.0,166.0,5.0,2.0,0.0,278.160003662
286,0.0,0.0,163.0,5.0,2.0,0.0,277.799987793
287,0.0,0.0,163.0,5.0,2.0,0.0,278.480010986
288,0.0,0.0,164.0,5.0,2.0,0.0,278.609985352
289,0.0,1.0,163.0,5.0,2.0,0.0,278.489990234
290,0.0,0.0,166.0,5.0,3.0,0.0,278.660003662
291,0.0,0.0,162.0,5.0,2.0,0.0,278.460021973
292,0.0,0.0,166.0,5.0,2.0,0.0,278.430023193
293,0.0,1.0,166.0,5.0,2.0,0.0,278.450012207
294,0.0,0.0,164.0,5.0,2.0,0.0,278.41998291
295,0.0,0.0,163.0,5.0,3.0,0.0,278.5
296,0.0,0.0,166.0,5.0,2.0,0.0,278.350006104
297,0.0,0.0,162.0,5.0,2.0,0.0,278.709991455
298,0.0,0.0,166.0,5.0,2.0,0.0,278.5
299,0.0,0.0,162.0,4.0,3.0,0.0,278.209991455
300,0.0,0.0,165.0,5.0,2.0,0.0,278.209991455
301,0.0,0.0,162.0,5.0,2.0,0.0,278.319976807
302,0.0,0.0,162.0,5.0,2.0,0.0,278.319976807
303,0.0,0.0,162.0,5.0,2.0,0.0,278.319976807
304,0.0,0.0,166.0,5.0,2.0,0.0,278.130004883
305,0.0,0.0,163.0,5.0,3.0,0.0,278.399993896
306,1.0,0.0,163.0,5.0,3.0,0.0,278.869995117
307,0.0,0.0,164.0,5.0,3.0,0.0,277.910003662
308,0.0,1.0,162.0,5.0,2.0,0.0,277.66998291
309,0.0,0.0,164.0,5.0,3.0,0.0,277.820007324
310,0.0,1.0,163.0,5.0,3.0,0.0,277.980010986
311,0.0,0.0,162.0,5.0,2.0,0.0,277.570007324
312,0.0,0.0,162.0,5.0,2.0,0.0,277.5
313,1.0,1.0,165.0,5.0,2.0,0.0,277.600006104
314,0.0,0.0,162.0,5.0,2.0,0.0,277.860015869
315,0.0,1.0,162.0,5.0,2.0,0.0,277.649993896
316,0.0,0.0,165.0,5.0,3.0,0.0,277.449981689
317,0.0,0.0,161.0,5.0,2.0,0.0,277.360015869
318,0.0,0.0,164.0,5.0,2.0,0.0,277.450012207
319,0.0,0.0,161.0,5.0,3.0,0.0,277.449981689
320,0.0,0.0,161.0,5.0,3.0,0.0,277.449981689
321,0.0,0.0,161.0,5.0,3.0,0.0,277.449981689
322,0.0,0.0,164.0,4.0,3.0,0.0,277.490020752
323,0.0,0.0,162.0,5.0,3.0,0.0,277.420013428
324,0.0,0.0,164.0,5.0,3.0,0.0,277.709991455
325,0.0,0.0,164.0,5.0,3.0,0.0,277.180023193
326,0.0,0.0,161.0,5.0,3.0,0.0,277.869995117
327,0.0,0.0,163.0,5.0,2.0,0.0,276.940002441
328,0.0,0.0,163.0,5.0,3.0,0.0,277.570007324
329,0.0,0.0,161.0,5.0,3.0,0.0,277.490020752
330,0.0,0.0,164.0,5.0,3.0,0.0,277.200012207
331,0.0,0.0,161.0,5.0,2.0,0.0,277.220001221
332,0.0,0.0,162.0,5.0,2.0,0.0,277.190002441
333,0.0,1.0,160.0,5.0,2.0,0.0,277.420013428
334,0.0,0.0,163.0,5.0,3.0,0.0,277.309997559
335,0.0,0.0,164.0,5.0,3.0,0.0,277.179992676
336,0.0,1.0,160.0,4.0,2.0,0.0,277.339996338
337,1.0,0.0,161.0,5.0,2.0,0.0,276.970001221
338,1.0,0.0,161.0,5.0,2.0,0.0,276.970001221
339,1.0,0.0,161.0,5.0,2.0,0.0,276.970001221
340,0.0,0.0,164.0,5.0,3.0,0.0,277.079986572
341,0.0,0.0,164.0,5.0,2.0,0.0,277.020019531
342,0.0,0.0,163.0,5.0,3.0,0.0,276.739990234
343,0.0,0.0,160.0,5.0,3.0,0.0,277.0
344,0.0,1.0,164.0,5.0,3.0,0.0,277.279998779
345,1.0,0.0,161.0,5.0,2.0,0.0,277.210021973
346,0.0,0.0,162.0,5.0,3.0,0.0,277.170013428
347,0.0,0.0,163.0,5.0,3.0,0.0,276.860015869
348,0.0,0.0,160.0,5.0,3.0,0.0,277.0
349,0.0,0.0,163.0,5.0,2.0,0.0,277.100006104
350,0.0,0.0,164.0,5.0,2.0,0.0,277.389984131
351,0.0,1.0,163.0,5.0,2.0,0.0,277.589996338
352,0.0,0.0,163.0,5.0,2.0,0.0,277.130004883
353,0.0,0.0,160.0,5.0,3.0,0.0,277.269989014
354,0.0,0.0,164.0,5.0,2.0,0.0,277.299987793
355,1.0,0.0,164.0,5.0,3.0,0.0,277.589996338
356,1.0,0.0,164.0,5.0,3.0,0.0,277.589996338
357,1.0,0.0,164.0,5.0,3.0,0.0,277.589996338
358,0.0,1.0,160.0,5.0,2.0,0.0,276.559997559
359,0.0,0.0,161.0,5.0,2.0,0.0,276.760009766
360,0.0,0.0,160.0,5.0,2.0,0.0,277.25
361,0.0,0.0,165.0,5.0,3.0,0.0,277.149993896
362,0.0,0.0,161.0,5.0,3.0,0.0,277.25
363,0.0,0.0,162.0,4.0,3.0,0.0,276.800018311
364,0.0,0.0,164.0,5.0,3.0,0.0,276.920013428
365,0.0,0.0,160.0,5.0,3.0,0.0,276.829986572
366,0.0,0.0,163.0,5.0,3.0,0.0,276.519989014
367,0.0,0.0,162.0,5.0,2.0,0.0,276.160003662
368,0.0,0.0,159.0,5.0,2.0,0.0,276.279998779
369,0.0,0.0,163.0,4.0,2.0,0.0,276.010009766
370,0.0,0.0,161.0,5.0,2.0,0.0,276.050018311
371,0.0,0.0,159.0,5.0,3.0,0.0,276.350006104
372,0.0,0.0,163.0,5.0,2.0,0.0,276.139984131
373,0.0,0.0,160.0,5.0,2.0,0.0,276.160003662
374,0.0,0.0,160.0,5.0,2.0,0.0,276.160003662
375,0.0,0.0,161.0,5.0,2.0,0.0,276.470001221
376,0.0,0.0,163.0,5.0,2.0,0.0,276.190002441
377,0.0,0.0,160.0,5.0,3.0,0.0,275.759979248
378,0.0,1.0,161.0,4.0,3.0,0.0,276.350006104
379,0.0,0.0,164.0,5.0,3.0,0.0,275.899993896
380,0.0,1.0,160.0,5.0,3.0,0.0,276.149993896
381,0.0,0.0,161.0,5.0,3.0,0.0,276.0
382,0.0,0.0,159.0,5.0,2.0,0.0,276.029998779
383,0.0,0.0,163.0,5.0,2.0,0.0,275.399993896
384,0.0,1.0,162.0,5.0,3.0,0.0,276.119995117
385,0.0,1.0,160.0,5.0,2.0,0.0,276.119995117
386,0.0,0.0,163.0,5.0,2.0,0.0,275.730010986
387,0.0,0.0,161.0,5.0,3.0,0.0,276.009979248
388,0.0,1.0,159.0,5.0,3.0,0.0,275.929992676
389,1.0,0.0,163.0,5.0,2.0,0.0,276.289978027
390,0.0,1.0,159.0,5.0,3.0,0.0,275.730010986
391,0.0,1.0,159.0,5.0,3.0,0.0,275.730010986
392,0.0,1.0,159.0,5.0,3.0,0.0,275.730010986
393,0.0,0.0,161.0,5.0,3.0,0.0,275.429992676
394,0.0,0.0,163.0,5.0,2.0,0.0,275.660003662
395,0.0,0.0,160.0,4.0,2.0,0.0,275.890014648
396,0.0,0.0,160.0,5.0,3.0,0.0,275.75
397,0.0,1.0,163.0,5.0,3.0,0.0,275.5
398,0.0,0.0,160.0,5.0,3.0,0.0,276.339996338
399,0.0,0.0,160.0,5.0,3.0,0.0,275.940002441
400,0.0,0.0,159.0,5.0,3.0,0.0,276.019989014
401,0.0,0.0,163.0,5.0,3.0,0.0,276.58001709
402,1.0,0.0,160.0,5.0,3.0,0.0,276.070007324
403,1.0,1.0,158.0,5.0,2.0,0.0,275.489990234
404,0.0,1.0,162.0,5.0,3.0,0.0,275.91998291
405,0.0,0.0,161.0,5.0,3.0,0.0,275.66998291
406,0.0,0.0,159.0,5.0,3.0,0.0,275.509979248
407,0.0,0.0,162.0,5.0,3.0,0.0,275.870025635
408,0.0,1.0,161.0,5.0,3.0,0.0,275.850006104
409,0.0,1.0,161.0,5.0,3.0,0.0,275.850006104
410,0.0,1.0,161.0,5.0,3.0,0.0,275.850006104
411,0.0,0.0,159.0,5.0,3.0,0.0,275.960021973
412,0.0,0.0,162.0,5.0,3.0,0.0,276.029998779
413,0.0,0.0,161.0,5.0,3.0,0.0,275.619995117
414,0.0,0.0,159.0,5.0,3.0,0.0,275.360015869
415,0.0,0.0,160.0,5.0,2.0,0.0,275.220001221
416,0.0,0.0,161.0,5.0,3.0,0.0,275.399993896
417,0.0,1.0,158.0,4.0,3.0,0.0,274.859985352
418,0.0,1.0,160.0,5.0,3.0,0.0,274.809997559
419,0.0,1.0,162.0,5.0,3.0,0.0,275.339996338
420,0.0,1.0,159.0,5.0,3.0,0.0,275.550018311
421,0.0,0.0,160.0,5.0,3.0,0.0,275.599975586
422,0.0,0.0,159.0,5.0,2.0,0.0,275.509979248
423,0.0,0.0,162.0,5.0,3.0,0.0,275.339996338
424,0.0,0.0,161.0,5.0,3.0,0.0,275.309997559
425,1.0,1.0,160.0,4.0,2.0,0.0,275.389984131
426,1.0,1.0,160.0,4.0,2.0,0.0,275.389984131
427,1.0,1.0,160.0,4.0,2.0,0.0,275.389984131
428,1.0,0.0,157.0,5.0,2.0,0.0,275.410003662
429,0.0,0.0,159.0,5.0,3.0,0.0,275.040008545
430,0.0,0.0,158.0,5.0,3.0,0.0,275.740020752
