,dish washer,electric stove,fridge,microwave,washer dryer,waste disposal unit,main
34,0.0,1.0,6.0,4.0,2.0,0.0,36.8499984741
35,0.0,1.0,6.0,4.0,2.0,0.0,36.8600006104
36,0.0,1.0,6.0,4.0,2.0,0.0,36.8400001526
37,0.0,1.0,6.0,4.0,2.0,0.0,36.8099975586
38,1.0,1.0,6.0,4.0,2.0,0.0,36.9000015259
39,0.0,1.0,6.0,4.0,2.0,0.0,36.8099975586
40,0.0,1.0,6.0,4.0,2.0,0.0,36.8099975586
41,0.0,1.0,6.0,4.0,2.0,0.0,36.8099975586
42,0.0,1.0,6.0,4.0,1.0,0.0,36.8300018311
43,0.0,1.0,6.0,4.0,2.0,0.0,36.8199996948
44,0.0,1.0,6.0,4.0,2.0,0.0,36.8699989319
45,0.0,1.0,6.0,4.0,2.0,0.0,36.8600006104
46,0.0,1.0,6.0,4.0,2.0,0.0,36.7900009155
47,0.0,1.0,6.0,4.0,1.0,0.0,36.8499984741
48,0.0,1.0,6.0,5.0,2.0,0.0,36.8300018311
49,0.0,1.0,6.0,5.0,2.0,0.0,36.8400001526
50,0.0,1.0,6.0,4.0,2.0,0.0,36.9199981689
51,0.0,1.0,6.0,4.0,2.0,0.0,36.8600006104
52,0.0,1.0,6.0,4.0,2.0,0.0,36.8899993896
53,0.0,1.0,6.0,4.0,2.0,0.0,36.7999992371
54,0.0,1.0,6.0,4.0,2.0,0.0,36.8799972534
55,0.0,1.0,6.0,4.0,2.0,0.0,36.8600006104
56,0.0,0.0,6.0,4.0,2.0,0.0,36.8699989319
57,0.0,1.0,6.0,4.0,2.0,0.0,36.8300018311
58,0.0,1.0,6.0,4.0,2.0,0.0,36.8300018311
59,0.0,1.0,6.0,4.0,2.0,0.0,36.8300018311
60,0.0,1.0,6.0,4.0,2.0,0.0,36.8700027466
61,0.0,1.0,6.0,4.0,2.0,0.0,36.9400024414
62,0.0,1.0,6.0,4.0,2.0,0.0,36.9300003052
63,0.0,1.0,6.0,4.0,2.0,0.0,36.9000015259
64,0.0,1.0,6.0,4.0,2.0,0.0,36.8800010681
65,0.0,1.0,6.0,4.0,2.0,0.0,36.8899993896
66,0.0,0.0,6.0,4.0,2.0,0.0,36.9099998474
67,0.0,1.0,6.0,4.0,2.0,0.0,36.8799972534
68,0.0,1.0,6.0,4.0,2.0,0.0,36.8400001526
69,0.0,1.0,6.0,4.0,2.0,0.0,36.9199981689
70,0.0,1.0,6.0,4.0,2.0,0.0,36.9300003052
71,0.0,1.0,6.0,5.0,2.0,0.0,36.9400024414
72,0.0,1.0,6.0,4.0,2.0,0.0,36.9900016785
73,0.0,1.0,6.0,4.0,2.0,0.0,36.9500007629
74,0.0,1.0,6.0,4.0,2.0,0.0,37.0200004578
75,1.0,1.0,6.0,4.0,2.0,0.0,36.9099998474
76,1.0,1.0,6.0,4.0,2.0,0.0,36.9099998474
77,1.0,1.0,6.0,4.0,2.0,0.0,36.9099998474
78,0.0,1.0,6.0,4.0,2.0,0.0,36.9700012207
79,0.0,1.0,6.0,4.0,2.0,0.0,37.0
80,0.0,1.0,6.0,4.0,2.0,0.0,36.9799995422
81,0.0,1.0,6.0,5.0,2.0,0.0,36.9799995422
82,0.0,1.0,6.0,4.0,1.0,0.0,36.9300003052
83,0.0,1.0,6.0,4.0,2.0,0.0,36.9700012207
84,0.0,1.0,6.0,4.0,2.0,0.0,36.9599990845
85,0.0,1.0,6.0,4.0,2.0,0.0,36.9799995422
86,0.0,1.0,6.0,4.0,2.0,0.0,36.8800010681
87,0.0,1.0,6.0,4.0,2.0,0.0,36.9000015259
88,0.0,0.0,6.0,4.0,2.0,0.0,36.9900016785
89,0.0,0.0,6.0,4.0,2.0,0.0,36.9799995422
90,0.0,1.0,6.0,4.0,2.0,0.0,36.9700012207
91,0.0,1.0,6.0,4.0,2.0,0.0,36.9199981689
92,0.0,1.0,6.0,4.0,2.0,0.0,36.8699989319
93,0.0,0.0,6.0,4.0,2.0,0.0,36.9499969482
94,0.0,0.0,6.0,4.0,2.0,0.0,36.9499969482
95,0.0,0.0,6.0,4.0,2.0,0.0,36.9499969482
96,0.0,0.0,6.0,4.0,1.0,0.0,36.9799995422
97,0.0,1.0,6.0,4.0,2.0,0.0,36.9500007629
98,0.0,1.0,6.0,4.0,2.0,0.0,36.9700012207
99,0.0,1.0,6.0,4.0,2.0,0.0,36.9000015259
100,0.0,1.0,6.0,4.0,2.0,0.0,36.9599990845
101,0.0,1.0,6.0,4.0,2.0,0.0,37.0
102,0.0,1.0,6.0,5.0,1.0,0.0,36.9300003052
103,0.0,1.0,6.0,4.0,1.0,0.0,36.9300003052
104,0.0,1.0,6.0,4.0,2.0,0.0,36.9700012207
105,0.0,1.0,6.0,4.0,2.0,0.0,36.8899993896
106,0.0,0.0,6.0,4.0,1.0,0.0,36.8199996948
107,0.0,1.0,6.0,4.0,2.0,0.0,36.8300018311
108,0.0,1.0,6.0,4.0,2.0,0.0,36.7900009155
109,0.0,1.0,6.0,4.0,2.0,0.0,36.9000015259
110,0.0,1.0,6.0,4.0,1.0,0.0,36.8600006104
111,0.0,1.0,6.0,4.0,2.0,0.0,36.8800010681
112,0.0,1.0,6.0,4.0,2.0,0.0,36.8800010681
113,0.0,0.0,6.0,4.0,2.0,0.0,36.8600006104
114,0.0,0.0,6.0,4.0,2.0,0.0,36.8499984741
115,0.0,1.0,6.0,4.0,2.0,0.0,36.8899993896
116,0.0,1.0,6.0,4.0,2.0,0.0,36.8699989319
117,0.0,1.0,6.0,4.0,2.0,0.0,36.8400001526
118,0.0,0.0,6.0,4.0,2.0,0.0,36.8400001526
119,0.0,1.0,6.0,4.0,2.0,0.0,36.8400001526
120,0.0,1.0,6.0,4.0,1.0,0.0,36.8199996948
121,0.0,1.0,6.0,4.0,2.0,0.0,36.8600006104
122,0.0,1.0,6.0,4.0,1.0,0.0,36.7700004578
123,0.0,0.0,6.0,4.0,2.0,0.0,36.7999992371
124,0.0,1.0,6.0,4.0,2.0,0.0,36.8199996948
125,0.0,1.0,6.0,4.0,2.0,0.0,36.7999992371
126,0.0,1.0,6.0,4.0,1.0,0.0,36.7099990845
127,1.0,1.0,6.0,4.0,2.0,0.0,36.7600021362
128,0.0,1.0,6.0,4.0,2.0,0.0,36.75
129,0.0,1.0,6.0,4.0,2.0,0.0,36.75
130,0.0,1.0,6.0,4.0,2.0,0.0,36.75
131,0.0,0.0,6.0,5.0,2.0,0.0,36.8300018311
132,0.0,0.0,6.0,4.0,2.0,0.0,77.8800048828
133,0.0,1.0,6.0,5.0,1.0,0.0,77.5200042725
134,0.0,0.0,6.0,4.0,1.0,0.0,76.9499969482
135,0.0,0.0,6.0,4.0,2.0,0.0,77.0100021362
136,0.0,0.0,6.0,4.0,2.0,0.0,76.8600006104
137,0.0,0.0,7.0,4.0,2.0,0.0,77.0100021362
138,0.0,1.0,6.0,4.0,2.0,0.0,77.0800018311
139,0.0,1.0,6.0,4.0,1.0,0.0,77.1200027466
140,0.0,1.0,6.0,4.0,1.0,0.0,77.2600021362
141,0.0,0.0,6.0,4.0,1.0,0.0,77.2799987793
142,0.0,1.0,6.0,4.0,2.0,0.0,77.4400024414
143,0.0,0.0,6.0,4.0,1.0,0.0,77.2600021362
144,0.0,0.0,7.0,4.0,1.0,0.0,77.2299957275
145,0.0,1.0,6.0,4.0,1.0,0.0,77.3000030518
146,0.0,1.0,6.0,4.0,1.0,0.0,77.1800003052
147,0.0,1.0,6.0,4.0,1.0,0.0,77.1800003052
148,0.0,1.0,6.0,4.0,1.0,0.0,77.1800003052
149,0.0,1.0,6.0,4.0,2.0,0.0,77.2700042725
150,0.0,1.0,6.0,4.0,2.0,0.0,77.4500045776
151,0.0,1.0,6.0,4.0,1.0,0.0,77.1999969482
152,0.0,1.0,6.0,4.0,1.0,0.0,77.2099990845
153,0.0,0.0,6.0,4.0,1.0,0.0,77.1900024414
154,0.0,1.0,7.0,4.0,1.0,0.0,77.0899963379
155,0.0,0.0,6.0,4.0,1.0,0.0,77.1600036621
156,0.0,0.0,6.0,4.0,1.0,0.0,77.25
157,0.0,0.0,6.0,4.0,2.0,0.0,77.2900009155
158,0.0,1.0,6.0,4.0,1.0,0.0,77.1299972534
159,1.0,1.0,6.0,4.0,1.0,0.0,77.2699966431
160,0.0,1.0,6.0,4.0,1.0,0.0,77.0400009155
161,0.0,1.0,6.0,4.0,2.0,0.0,77.0999984741
162,0.0,1.0,6.0,4.0,2.0,0.0,77.2300033569
163,0.0,1.0,6.0,4.0,2.0,0.0,77.4700012207
164,0.0,1.0,6.0,4.0,2.0,0.0,77.0699996948
165,0.0,1.0,6.0,4.0,2.0,0.0,77.0699996948
166,0.0,1.0,6.0,4.0,1.0,0.0,77.1999969482
167,0.0,1.0,6.0,4.0,1.0,0.0,77.1800003052
168,0.0,1.0,6.0,4.0,2.0,0.0,77.1499938965
169,0.0,1.0,6.0,4.0,1.0,0.0,77.1800003052
170,0.0,1.0,6.0,4.0,1.0,0.0,76.9400024414
171,0.0,1.0,6.0,4.0,1.0,0.0,76.8899993896
172,0.0,0.0,6.0,4.0,2.0,0.0,77.0599975586
173,0.0,1.0,6.0,4.0,1.0,0.0,76.9799957275
174,0.0,0.0,6.0,5.0,1.0,0.0,77.1699981689
175,0.0,0.0,6.0,4.0,1.0,0.0,77.0299987793
176,0.0,0.0,6.0,4.0,1.0,0.0,77.0699996948
177,0.0,1.0,6.0,4.0,1.0,0.0,77.0699996948
178,0.0,0.0,6.0,4.0,1.0,0.0,77.1800003052
179,0.0,0.0,6.0,4.0,2.0,0.0,76.9000015259
180,0.0,1.0,6.0,4.0,2.0,0.0,76.7799987793
181,0.0,1.0,6.0,4.0,1.0,0.0,76.8099975586
182,0.0,1.0,6.0,4.0,1.0,0.0,76.8099975586
183,0.0,1.0,6.0,4.0,1.0,0.0,76.8099975586
184,0.0,1.0,7.0,4.0,1.0,0.0,76.9800033569
185,0.0,0.0,6.0,4.0,1.0,0.0,77.0800018311
186,0.0,0.0,6.0,4.0,2.0,0.0,76.7900009155
187,0.0,0.0,6.0,4.0,1.0,0.0,76.9499969482
188,0.0,0.0,6.0,4.0,1.0,0.0,76.9700012207
189,0.0,1.0,6.0,4.0,1.0,0.0,77.0400009155
190,0.0,1.0,6.0,4.0,1.0,0.0,76.9700012207
191,0.0,1.0,7.0,4.0,1.0,0.0,77.0699996948
192,0.0,1.0,6.0,4.0,2.0,0.0,77.0699996948
193,0.0,0.0,6.0,4.0,1.0,0.0,77.3300018311
194,0.0,1.0,6.0,4.0,1.0,0.0,77.1800003052
195,0.0,1.0,6.0,4.0,1.0,0.0,76.9400024414
196,0.0,0.0,6.0,5.0,1.0,0.0,77.2399978638
197,0.0,0.0,6.0,4.0,2.0,0.0,77.1299972534
198,0.0,1.0,6.0,5.0,1.0,0.0,77.25
199,0.0,1.0,6.0,4.0,1.0,0.0,76.8300018311
200,0.0,1.0,6.0,4.0,1.0,0.0,76.8300018311
201,0.0,1.0,6.0,4.0,1.0,0.0,76.8300018311
202,0.0,1.0,6.0,4.0,1.0,0.0,76.75
203,0.0,0.0,6.0,4.0,1.0,0.0,76.6900024414
204,0.0,0.0,6.0,4.0,1.0,0.0,76.9199981689
205,0.0,1.0,6.0,4.0,1.0,0.0,77.0299987793
206,0.0,1.0,6.0,4.0,1.0,0.0,76.9300003052
207,0.0,0.0,6.0,5.0,1.0,0.0,77.0200042725
208,1.0,1.0,6.0,4.0,1.0,0.0,76.8699951172
209,0.0,0.0,6.0,4.0,2.0,0.0,77.0100021362
210,0.0,1.0,6.0,4.0,1.0,0.0,76.9300003052
211,0.0,1.0,7.0,4.0,1.0,0.0,76.6600036621
212,0.0,1.0,6.0,4.0,1.0,0.0,76.7999954224
213,0.0,1.0,6.0,4.0,1.0,0.0,76.8499984741
214,0.0,1.0,6.0,4.0,1.0,0.0,76.9800033569
215,0.0,0.0,6.0,4.0,2.0,0.0,76.6499938965
216,0.0,1.0,6.0,4.0,1.0,0.0,76.9499969482
217,0.0,0.0,6.0,4.0,1.0,0.0,76.6399993896
218,0.0,0.0,6.0,4.0,1.0,0.0,76.6399993896
219,0.0,0.0,6.0,4.0,1.0,0.0,76.6399993896
220,0.0,1.0,6.0,4.0,1.0,0.0,76.8300018311
221,0.0,1.0,6.0,4.0,1.0,0.0,76.75
222,0.0,1.0,6.0,4.0,1.0,0.0,76.6699981689
223,0.0,1.0,6.0,4.0,1.0,0.0,76.6100006104
224,0.0,1.0,6.0,4.0,1.0,0.0,76.6900024414
225,0.0,1.0,6.0,4.0,2.0,0.0,76.6600036621
226,0.0,0.0,6.0,4.0,1.0,0.0,76.8199996948
227,0.0,1.0,6.0,4.0,2.0,0.0,76.6999969482
228,0.0,1.0,6.0,4.0,1.0,0.0,76.6800003052
229,0.0,1.0,7.0,5.0,1.0,0.0,76.7200012207
230,0.0,0.0,6.0,4.0,1.0,0.0,76.9100036621
231,0.0,0.0,6.0,4.0,2.0,0.0,76.4400024414
232,0.0,0.0,6.0,4.0,1.0,0.0,76.6299972534
233,0.0,1.0,6.0,4.0,1.0,0.0,76.9000015259
234,0.0,0.0,6.0,4.0,1.0,0.0,77.0400009155
235,0.0,1.0,6.0,4.0,1.0,0.0,76.5500030518
236,0.0,1.0,6.0,4.0,1.0,0.0,76.5500030518
237,0.0,0.0,7.0,4.0,2.0,0.0,76.5899963379
238,0.0,0.0,6.0,4.0,1.0,0.0,76.5800018311
239,0.0,1.0,7.0,4.0,1.0,0.0,76.9400024414
240,1.0,1.0,6.0,4.0,1.0,0.0,76.6399993896
241,0.0,0.0,6.0,4.0,1.0,0.0,76.5699996948
242,0.0,1.0,6.0,4.0,1.0,0.0,76.4300003052
243,0.0,1.0,6.0,4.0,1.0,0.0,76.2200012207
244,0.0,0.0,6.0,4.0,1.0,0.0,76.5699996948
245,0.0,0.0,6.0,4.0,1.0,0.0,76.5599975586
246,0.0,1.0,6.0,4.0,1.0,0.0,76.8800048828
247,0.0,0.0,6.0,4.0,1.0,0.0,76.75
248,0.0,1.0,6.0,4.0,1.0,0.0,76.9100036621
249,0.0,1.0,6.0,4.0,1.0,0.0,76.6699981689
250,0.0,1.0,7.0,4.0,1.0,0.0,76.5800018311
251,1.0,1.0,6.0,4.0,1.0,0.0,76.8199996948
252,0.0,1.0,6.0,4.0,1.0,0.0,76.6200027466
253,0.0,1.0,6.0,4.0,1.0,0.0,76.6200027466
254,0.0,1.0,6.0,4.0,1.0,0.0,76.6200027466
255,0.0,1.0,6.0,4.0,1.0,0.0,76.6500015259
256,0.0,1.0,6.0,4.0,1.0,0.0,76.5899963379
257,0.0,0.0,6.0,4.0,1.0,0.0,76.4700012207
258,0.0,1.0,6.0,4.0,1.0,0.0,76.6100006104
259,0.0,1.0,7.0,4.0,1.0,0.0,76.7799987793
260,0.0,1.0,6.0,4.0,1.0,0.0,76.5100021362
261,0.0,1.0,6.0,4.0,1.0,0.0,76.5400009155
262,0.0,1.0,6.0,4.0,1.0,0.0,76.7600021362
263,0.0,0.0,6.0,4.0,1.0,0.0,76.6199951172
264,0.0,1.0,6.0,4.0,1.0,0.0,76.6100006104
265,0.0,1.0,6.0,4.0,2.0,0.0,76.4899978638
266,0.0,1.0,6.0,4.0,1.0,0.0,76.5500030518
267,0.0,0.0,6.0,4.0,1.0,0.0,76.7300033569
268,0.0,0.0,6.0,4.0,1.0,0.0,76.4599990845
269,0.0,1.0,6.0,4.0,1.0,0.0,76.5299987793
270,0.0,1.0,6.0,4.0,1.0,0.0,76.75
271,0.0,1.0,6.0,4.0,1.0,0.0,76.75
272,0.0,1.0,6.0,4.0,1.0,0.0,76.75
273,0.0,0.0,6.0,4.0,1.0,0.0,76.5299987793
274,0.0,0.0,6.0,4.0,1.0,0.0,76.3600006104
275,0.0,0.0,7.0,4.0,2.0,0.0,76.5800018311
276,0.0,1.0,6.0,4.0,1.0,0.0,76.4000015259
277,0.0,0.0,6.0,4.0,1.0,0.0,76.3400039673
278,0.0,1.0,6.0,4.0,1.0,0.0,76.4800033569
279,0.0,1.0,6.0,4.0,1.0,0.0,76.3300018311
280,0.0,1.0,6.0,4.0,1.0,0.0,76.5800018311
281,0.0,0.0,6.0,4.0,1.0,0.0,76.4599990845
282,0.0,1.0,6.0,4.0,1.0,0.0,76.5
283,0.0,1.0,6.0,4.0,1.0,0.0,76.5800018311
284,0.0,0.0,6.0,4.0,1.0,0.0,76.4599990845
285,0.0,1.0,6.0,5.0,1.0,0.0,76.4799957275
286,0.0,0.0,6.0,4.0,1.0,0.0,76.0699996948
287,0.0,1.0,6.0,4.0,2.0,0.0,76.3699951172
288,0.0,0.0,6.0,4.0,1.0,0.0,76.2099990845
289,0.0,0.0,6.0,4.0,1.0,0.0,76.2099990845
290,0.0,0.0,6.0,4.0,1.0,0.0,76.2099990845
291,0.0,1.0,6.0,4.0,2.0,0.0,76.4199981689
292,0.0,1.0,6.0,4.0,1.0,0.0,76.3600006104
293,0.0,0.0,6.0,4.0,1.0,0.0,76.4300003052
294,0.0,1.0,6.0,4.0,2.0,0.0,76.3099975586
295,0.0,1.0,6.0,4.0,1.0,0.0,76.1600036621
296,0.0,1.0,6.0,4.0,2.0,0.0,76.3199996948
297,0.0,0.0,6.0,4.0,2.0,0.0,76.4199981689
298,0.0,0.0,6.0,4.0,2.0,0.0,76.2700042725
299,0.0,0.0,6.0,4.0,1.0,0.0,76.2099990845
300,0.0,1.0,6.0,4.0,2.0,0.0,76.2399978638
301,0.0,0.0,6.0,4.0,1.0,0.0,76.4300003052
302,0.0,0.0,7.0,4.0,1.0,0.0,76.5100021362
303,0.0,1.0,6.0,4.0,2.0,0.0,76.3300018311
304,0.0,0.0,6.0,4.0,2.0,0.0,76.4300003052
305,0.0,1.0,6.0,4.0,2.0,0.0,76.4199981689
306,0.0,1.0,6.0,4.0,2.0,0.0,76.4199981689
307,0.0,1.0,6.0,4.0,2.0,0.0,76.4199981689
308,0.0,1.0,6.0,4.0,2.0,0.0,76.3899993896
309,0.0,0.0,6.0,4.0,2.0,0.0,76.5900039673
310,0.0,0.0,6.0,4.0,1.0,0.0,76.6300048828
311,0.0,1.0,6.0,4.0,2.0,0.0,76.3700027466
312,0.0,1.0,7.0,4.0,1.0,0.0,76.3899993896
313,0.0,1.0,6.0,5.0,1.0,0.0,76.5500030518
314,0.0,1.0,6.0,4.0,2.0,0.0,76.2200012207
315,0.0,1.0,6.0,4.0,1.0,0.0,76.3699951172
316,0.0,1.0,6.0,4.0,2.0,0.0,76.1500015259
317,0.0,1.0,6.0,4.0,1.0,0.0,76.1800003052
318,0.0,1.0,6.0,4.0,1.0,0.0,76.3899993896
319,0.0,1.0,6.0,4.0,1.0,0.0,76.3099975586
320,0.0,1.0,6.0,4.0,2.0,0.0,76.3300018311
321,0.0,0.0,6.0,5.0,2.0,0.0,76.3300018311
322,0.0,1.0,6.0,4.0,2.0,0.0,76.3399963379
323,1.0,1.0,6.0,4.0,1.0,0.0,76.4100036621
324,1.0,1.0,6.0,4.0,1.0,0.0,76.4100036621
325,0.0,0.0,6.0,4.0,2.0,0.0,76.3099975586
326,0.0,0.0,7.0,4.0,2.0,0.0,76.1399993896
327,0.0,1.0,6.0,4.0,1.0,0.0,76.4100036621
328,0.0,1.0,6.0,4.0,2.0,0.0,76.0400009155
329,0.0,1.0,6.0,4.0,1.0,0.0,76.1399993896
330,0.0,0.0,6.0,4.0,1.0,0.0,76.1600036621
331,0.0,1.0,6.0,4.0,1.0,0.0,76.3300018311
332,0.0,1.0,6.0,4.0,2.0,0.0,76.3700027466
333,0.0,1.0,6.0,4.0,2.0,0.0,76.0400009155
334,0.0,1.0,6.0,5.0,2.0,0.0,75.9799957275
335,0.0,1.0,6.0,4.0,2.0,0.0,76.2400054932
336,0.0,0.0,6.0,4.0,1.0,0.0,76.2299957275
337,0.0,0.0,7.0,4.0,1.0,0.0,76.1699981689
338,0.0,1.0,6.0,4.0,2.0,0.0,76.3099975586
339,0.0,1.0,6.0,4.0,2.0,0.0,76.2799987793
340,0.0,1.0,6.0,4.0,2.0,0.0,76.1500015259
341,0.0,1.0,6.0,4.0,2.0,0.0,76.1500015259
342,0.0,1.0,6.0,4.0,2.0,0.0,76.1500015259
343,0.0,1.0,6.0,4.0,1.0,0.0,76.3000030518
344,0.0,1.0,7.0,4.0,2.0,0.0,76.1000061035
345,0.0,1.0,6.0,4.0,1.0,0.0,76.1299972534
346,0.0,1.0,6.0,4.0,2.0,0.0,76.1200027466
347,0.0,1.0,6.0,4.0,1.0,0.0,76.1200027466
348,0.0,1.0,6.0,4.0,1.0,0.0,76.1399993896
349,0.0,0.0,6.0,4.0,1.0,0.0,75.9799957275
350,0.0,1.0,6.0,4.0,1.0,0.0,75.7400054932
351,0.0,1.0,6.0,4.0,2.0,0.0,75.9000015259
352,0.0,0.0,6.0,4.0,2.0,0.0,75.8300018311
353,0.0,1.0,7.0,4.0,2.0,0.0,75.9400024414
354,0.0,1.0,6.0,4.0,2.0,0.0,75.8000030518
355,0.0,1.0,6.0,4.0,2.0,0.0,75.8000030518
356,0.0,0.0,6.0,4.0,2.0,0.0,76.0400009155
357,0.0,0.0,6.0,4.0,2.0,0.0,75.7300033569
358,0.0,0.0,6.0,4.0,2.0,0.0,75.9300003052
359,0.0,0.0,6.0,4.0,2.0,0.0,75.9300003052
360,0.0,0.0,6.0,4.0,2.0,0.0,75.9300003052
361,0.0,1.0,6.0,4.0,2.0,0.0,75.8000030518
362,0.0,1.0,6.0,4.0,2.0,0.0,76.0400009155
363,0.0,1.0,6.0,4.0,2.0,0.0,75.8700027466
364,0.0,1.0,7.0,4.0,1.0,0.0,76.1100006104
365,0.0,1.0,6.0,4.0,2.0,0.0,75.8799972534
366,0.0,1.0,7.0,4.0,2.0,0.0,75.8700027466
367,0.0,1.0,6.0,4.0,2.0,0.0,76.0599975586
368,0.0,0.0,6.0,4.0,1.0,0.0,75.8800048828
369,0.0,1.0,6.0,4.0,2.0,0.0,76.1999969482
370,0.0,1.0,6.0,4.0,1.0,0.0,76.0999984741
371,0.0,0.0,6.0,4.0,2.0,0.0,76.0899963379
372,0.0,1.0,6.0,4.0,2.0,0.0,76.3899993896
373,0.0,0.0,6.0,4.0,2.0,0.0,76.3300018311
374,0.0,1.0,6.0,4.0,2.0,0.0,76.3699951172
375,0.0,1.0,6.0,4.0,2.0,0.0,76.1900024414
376,0.0,1.0,7.0,4.0,2.0,0.0,76.2599945068
377,0.0,1.0,7.0,4.0,2.0,0.0,76.2599945068
378,0.0,1.0,7.0,4.0,2.0,0.0,76.2599945068
379,0.0,1.0,7.0,4.0,1.0,0.0,76.3000030518
380,0.0,0.0,7.0,4.0,2.0,0.0,76.2600021362
381,0.0,0.0,6.0,4.0,1.0,0.0,76.3600006104
382,0.0,1.0,7.0,4.0,2.0,0.0,76.0699996948
383,0.0,0.0,7.0,4.0,2.0,0.0,76.1399993896
384,0.0,0.0,6.0,4.0,2.0,0.0,76.2099990845
385,0.0,1.0,6.0,4.0,2.0,0.0,76.1800003052
386,0.0,1.0,6.0,4.0,2.0,0.0,76.0599975586
387,0.0,1.0,6.0,4.0,1.0,0.0,76.1200027466
388,0.0,1.0,6.0,4.0,1.0,0.0,76.1100006104
389,0.0,1.0,6.0,4.0,2.0,0.0,76.1800003052
390,0.0,1.0,6.0,4.0,2.0,0.0,75.9799957275
391,0.0,1.0,6.0,4.0,2.0,0.0,76.1100006104
392,0.0,1.0,6.0,4.0,2.0,0.0,76.0699996948
393,0.0,1.0,7.0,4.0,2.0,0.0,76.1399993896
394,0.0,1.0,6.0,4.0,2.0,0.0,76.0899963379
395,0.0,1.0,6.0,4.0,2.0,0.0,76.0899963379
396,0.0,1.0,6.0,4.0,2.0,0.0,76.0899963379
397,0.0,1.0,6.0,4.0,2.0,0.0,76.3099975586
398,0.0,1.0,6.0,4.0,2.0,0.0,76.1100006104
399,0.0,0.0,6.0,5.0,2.0,0.0,76.3600006104
400,0.0,1.0,6.0,4.0,1.0,0.0,76.1699981689
401,1.0,1.0,7.0,4.0,1.0,0.0,75.1500015259
402,0.0,1.0,6.0,4.0,2.0,0.0,76.1600036621
403,0.0,1.0,6.0,4.0,2.0,0.0,76.2799987793
404,0.0,1.0,6.0,4.0,2.0,0.0,75.8499984741
405,0.0,0.0,6.0,4.0,1.0,0.0,75.9400024414
406,0.0,1.0,6.0,4.0,2.0,0.0,75.8099975586
407,0.0,1.0,6.0,4.0,2.0,0.0,75.7399978638
408,0.0,1.0,6.0,4.0,2.0,0.0,76.0
409,0.0,1.0,6.0,4.0,1.0,0.0,75.6600036621
410,0.0,1.0,6.0,4.0,2.0,0.0,75.7799987793
411,0.0,0.0,6.0,4.0,1.0,0.0,76.0900039673
412,0.0,0.0,6.0,4.0,1.0,0.0,76.0199966431
413,0.0,0.0,6.0,4.0,1.0,0.0,76.0199966431
414,0.0,0.0,6.0,4.0,1.0,0.0,76.0199966431
415,0.0,1.0,6.0,5.0,2.0,0.0,75.8399963379
416,0.0,1.0,6.0,4.0,2.0,0.0,75.8499984741
417,0.0,0.0,6.0,4.0,2.0,0.0,75.9700012207
418,0.0,1.0,6.0,4.0,2.0,0.0,75.8000030518
419,0.0,1.0,6.0,4.0,2.0,0.0,75.9300003052
420,0.0,1.0,6.0,4.0,1.0,0.0,75.8600006104
421,0.0,1.0,6.0,4.0,2.0,0.0,75.3799972534
422,0.0,1.0,6.0,5.0,1.0,0.0,75.1800003052
