,dish washer,electric stove,fridge,microwave,washer dryer,waste disposal unit,main
40,0.0,0.0,154.0,45.0,2.0,0.0,445.600006104
41,0.0,0.0,156.0,45.0,2.0,0.0,445.309997559
42,0.0,0.0,156.0,45.0,2.0,0.0,443.540008545
43,0.0,0.0,155.0,45.0,2.0,0.0,444.350006104
44,0.0,0.0,155.0,45.0,2.0,0.0,444.040008545
45,0.0,0.0,155.0,45.0,1.0,0.0,445.210021973
46,0.0,0.0,155.0,45.0,2.0,0.0,445.209991455
47,0.0,0.0,156.0,44.0,2.0,0.0,445.289978027
48,0.0,0.0,154.0,45.0,2.0,0.0,444.309997559
49,0.0,0.0,156.0,45.0,2.0,0.0,444.170013428
50,0.0,0.0,153.0,45.0,2.0,0.0,444.869995117
51,0.0,0.0,153.0,45.0,2.0,0.0,445.400024414
52,0.0,0.0,156.0,45.0,2.0,0.0,445.859985352
53,0.0,0.0,156.0,45.0,2.0,0.0,445.859985352
54,0.0,0.0,156.0,45.0,2.0,0.0,445.859985352
55,0.0,0.0,154.0,45.0,2.0,0.0,444.929992676
56,0.0,0.0,156.0,45.0,2.0,0.0,443.890014648
57,0.0,0.0,153.0,45.0,2.0,0.0,443.730010986
58,0.0,0.0,155.0,45.0,2.0,0.0,444.279998779
59,0.0,0.0,153.0,45.0,2.0,0.0,444.75
60,0.0,0.0,157.0,45.0,2.0,0.0,444.970001221
61,0.0,0.0,154.0,45.0,2.0,0.0,443.709991455
62,0.0,0.0,156.0,45.0,2.0,0.0,445.220001221
63,0.0,0.0,192.0,45.0,2.0,0.0,477.420013428
64,0.0,0.0,156.0,45.0,2.0,0.0,445.399993896
65,0.0,0.0,154.0,45.0,2.0,0.0,445.459991455
66,0.0,0.0,157.0,45.0,2.0,0.0,444.369995117
67,0.0,0.0,153.0,45.0,2.0,0.0,445.259979248
68,0.0,0.0,158.0,45.0,2.0,0.0,445.359985352
69,0.0,0.0,153.0,45.0,2.0,0.0,448.020019531
70,0.0,0.0,153.0,45.0,2.0,0.0,463.639984131
71,0.0,0.0,153.0,45.0,2.0,0.0,463.639984131
72,0.0,0.0,153.0,45.0,2.0,0.0,463.639984131
73,0.0,0.0,157.0,45.0,2.0,0.0,446.899993896
74,0.0,0.0,154.0,45.0,2.0,0.0,447.510009766
75,0.0,0.0,157.0,45.0,2.0,0.0,446.760009766
76,0.0,0.0,154.0,45.0,2.0,0.0,446.619995117
77,1.0,0.0,157.0,45.0,2.0,0.0,447.940002441
78,1.0,0.0,154.0,45.0,2.0,0.0,447.590026855
79,0.0,0.0,156.0,45.0,2.0,0.0,448.140014648
80,0.0,0.0,155.0,45.0,2.0,0.0,449.070007324
81,0.0,0.0,154.0,45.0,2.0,0.0,447.220001221
82,0.0,0.0,157.0,45.0,2.0,0.0,448.329986572
83,0.0,0.0,154.0,45.0,2.0,0.0,448.010009766
84,0.0,0.0,158.0,45.0,2.0,0.0,447.990020752
85,0.0,0.0,154.0,44.0,2.0,0.0,446.350006104
86,0.0,0.0,157.0,45.0,2.0,0.0,445.630004883
87,0.0,0.0,157.0,45.0,1.0,0.0,463.08001709
88,0.0,0.0,157.0,45.0,1.0,0.0,463.08001709
89,0.0,0.0,157.0,45.0,1.0,0.0,463.08001709
90,0.0,0.0,190.0,45.0,2.0,0.0,478.880004883
91,0.0,0.0,191.0,45.0,2.0,0.0,477.760009766
92,0.0,0.0,155.0,45.0,2.0,0.0,445.319976807
93,0.0,0.0,156.0,45.0,2.0,0.0,446.510009766
94,0.0,0.0,156.0,45.0,2.0,0.0,445.709991455
95,0.0,0.0,153.0,45.0,2.0,0.0,444.940002441
96,0.0,0.0,157.0,45.0,2.0,0.0,446.389984131
97,0.0,0.0,155.0,45.0,2.0,0.0,446.319976807
98,0.0,0.0,154.0,45.0,2.0,0.0,445.0
99,0.0,0.0,191.0,45.0,2.0,0.0,478.020019531
100,0.0,0.0,155.0,45.0,2.0,0.0,446.160003662
101,0.0,0.0,155.0,44.0,2.0,0.0,446.540008545
102,0.0,0.0,156.0,45.0,2.0,0.0,445.429992676
103,0.0,0.0,154.0,45.0,2.0,0.0,445.920013428
104,0.0,0.0,153.0,45.0,2.0,0.0,446.110015869
105,0.0,0.0,153.0,45.0,2.0,0.0,446.110015869
106,0.0,0.0,153.0,45.0,2.0,0.0,446.110015869
107,0.0,0.0,158.0,45.0,2.0,0.0,445.869995117
108,0.0,0.0,154.0,45.0,1.0,0.0,445.510009766
109,0.0,0.0,156.0,45.0,2.0,0.0,445.960021973
110,0.0,0.0,154.0,45.0,2.0,0.0,446.16998291
111,0.0,0.0,157.0,45.0,1.0,0.0,445.480010986
112,0.0,0.0,194.0,45.0,2.0,0.0,481.950012207
113,0.0,0.0,196.0,45.0,2.0,0.0,483.600006104
114,0.0,0.0,198.0,45.0,2.0,0.0,483.720031738
115,0.0,0.0,196.0,45.0,2.0,0.0,483.859985352
116,0.0,0.0,200.0,45.0,1.0,0.0,485.850006104
117,0.0,0.0,161.0,45.0,2.0,0.0,450.470001221
118,0.0,0.0,160.0,45.0,3.0,0.0,452.670013428
119,0.0,0.0,164.0,45.0,2.0,0.0,452.33001709
120,0.0,0.0,162.0,45.0,2.0,0.0,452.739990234
121,0.0,0.0,166.0,45.0,1.0,0.0,453.470001221
122,0.0,0.0,166.0,45.0,1.0,0.0,453.470001221
123,0.0,0.0,166.0,45.0,1.0,0.0,453.470001221
124,0.0,0.0,163.0,45.0,1.0,0.0,454.170013428
125,0.0,0.0,163.0,45.0,1.0,0.0,453.779998779
126,0.0,0.0,162.0,44.0,3.0,0.0,452.800018311
127,0.0,0.0,163.0,45.0,1.0,0.0,452.25
128,0.0,0.0,164.0,45.0,2.0,0.0,451.760009766
129,0.0,0.0,165.0,45.0,2.0,0.0,452.289978027
130,0.0,0.0,161.0,45.0,3.0,0.0,452.170013428
131,0.0,0.0,165.0,44.0,2.0,0.0,450.519989014
132,0.0,0.0,161.0,45.0,2.0,0.0,451.119995117
133,1.0,0.0,161.0,45.0,2.0,0.0,452.179992676
134,0.0,0.0,164.0,45.0,3.0,0.0,450.260009766
135,0.0,0.0,162.0,45.0,2.0,0.0,450.440002441
136,0.0,0.0,160.0,45.0,2.0,0.0,450.720001221
137,0.0,0.0,161.0,44.0,2.0,0.0,450.690002441
138,0.0,0.0,163.0,45.0,2.0,0.0,449.570007324
139,0.0,0.0,160.0,44.0,2.0,0.0,449.410003662
140,0.0,0.0,160.0,44.0,2.0,0.0,449.410003662
141,0.0,0.0,160.0,44.0,2.0,0.0,449.410003662
142,0.0,0.0,161.0,44.0,2.0,0.0,450.389984131
143,0.0,0.0,163.0,45.0,2.0,0.0,448.929992676
144,0.0,0.0,164.0,45.0,2.0,0.0,449.480010986
145,0.0,0.0,161.0,44.0,1.0,0.0,450.839996338
146,0.0,0.0,160.0,45.0,1.0,0.0,448.519989014
147,0.0,0.0,163.0,44.0,2.0,0.0,449.0
148,0.0,0.0,163.0,44.0,1.0,0.0,450.210021973
149,0.0,0.0,161.0,45.0,2.0,0.0,450.079986572
150,0.0,0.0,159.0,44.0,3.0,0.0,450.270019531
151,0.0,0.0,161.0,45.0,2.0,0.0,450.320007324
152,0.0,0.0,160.0,44.0,2.0,0.0,448.880004883
153,0.0,0.0,163.0,45.0,3.0,0.0,449.559997559
154,0.0,0.0,163.0,45.0,2.0,0.0,450.029998779
155,0.0,0.0,160.0,45.0,2.0,0.0,449.190002441
156,0.0,0.0,162.0,44.0,3.0,0.0,449.659973145
157,0.0,0.0,160.0,44.0,2.0,0.0,450.040008545
158,0.0,0.0,160.0,44.0,2.0,0.0,450.040008545
159,0.0,0.0,160.0,44.0,2.0,0.0,450.040008545
160,0.0,0.0,160.0,45.0,1.0,0.0,449.039978027
161,0.0,0.0,160.0,44.0,2.0,0.0,449.16998291
162,0.0,0.0,164.0,45.0,2.0,0.0,449.860015869
163,0.0,0.0,164.0,45.0,1.0,0.0,448.660003662
164,0.0,0.0,161.0,44.0,1.0,0.0,449.130004883
165,0.0,0.0,160.0,45.0,1.0,0.0,450.390014648
166,0.0,0.0,162.0,45.0,2.0,0.0,449.910003662
167,0.0,0.0,163.0,44.0,1.0,0.0,449.649993896
168,0.0,0.0,160.0,44.0,2.0,0.0,450.329986572
169,0.0,0.0,160.0,44.0,2.0,0.0,449.690002441
170,0.0,0.0,162.0,45.0,2.0,0.0,449.440002441
171,0.0,0.0,163.0,45.0,2.0,0.0,449.410003662
172,0.0,0.0,160.0,44.0,2.0,0.0,450.129974365
173,0.0,0.0,162.0,45.0,2.0,0.0,449.5
174,0.0,0.0,160.0,44.0,1.0,0.0,449.049987793
175,0.0,0.0,161.0,45.0,1.0,0.0,449.239990234
176,0.0,0.0,161.0,45.0,1.0,0.0,449.239990234
177,0.0,0.0,161.0,45.0,1.0,0.0,449.239990234
178,0.0,0.0,160.0,45.0,1.0,0.0,449.239990234
179,0.0,0.0,163.0,44.0,2.0,0.0,449.639984131
180,0.0,0.0,160.0,44.0,2.0,0.0,449.179992676
181,0.0,0.0,159.0,45.0,2.0,0.0,449.510009766
182,0.0,0.0,159.0,45.0,1.0,0.0,449.779998779
183,0.0,0.0,159.0,44.0,2.0,0.0,448.070007324
184,1.0,0.0,163.0,45.0,2.0,0.0,448.029998779
185,0.0,0.0,162.0,45.0,2.0,0.0,449.210021973
186,0.0,0.0,158.0,44.0,2.0,0.0,448.220001221
187,0.0,0.0,160.0,44.0,2.0,0.0,447.480010986
188,0.0,0.0,161.0,44.0,2.0,0.0,447.75
189,0.0,0.0,159.0,45.0,1.0,0.0,448.530029297
190,0.0,0.0,159.0,44.0,2.0,0.0,447.609985352
191,0.0,0.0,162.0,45.0,2.0,0.0,447.390014648
192,0.0,0.0,159.0,45.0,2.0,0.0,447.559997559
193,0.0,0.0,161.0,45.0,2.0,0.0,448.049987793
194,0.0,0.0,161.0,45.0,2.0,0.0,448.049987793
195,0.0,0.0,158.0,44.0,2.0,0.0,447.950012207
196,0.0,0.0,158.0,45.0,1.0,0.0,447.529998779
197,0.0,0.0,161.0,45.0,2.0,0.0,446.929992676
198,0.0,0.0,159.0,45.0,2.0,0.0,447.600006104
199,0.0,0.0,159.0,45.0,2.0,0.0,447.539978027
200,0.0,0.0,162.0,45.0,2.0,0.0,447.489990234
201,0.0,0.0,157.0,45.0,2.0,0.0,447.070007324
202,0.0,0.0,159.0,45.0,2.0,0.0,447.660003662
203,0.0,0.0,161.0,44.0,2.0,0.0,447.75
204,0.0,0.0,158.0,45.0,2.0,0.0,447.5
205,0.0,0.0,157.0,45.0,2.0,0.0,447.179992676
206,0.0,0.0,159.0,44.0,2.0,0.0,447.099975586
207,0.0,0.0,157.0,44.0,2.0,0.0,446.5
208,0.0,0.0,157.0,45.0,1.0,0.0,446.359985352
209,0.0,0.0,158.0,44.0,2.0,0.0,446.869995117
210,0.0,0.0,158.0,44.0,2.0,0.0,446.869995117
211,0.0,0.0,158.0,44.0,2.0,0.0,446.869995117
212,0.0,0.0,156.0,45.0,3.0,0.0,447.259979248
213,0.0,0.0,160.0,44.0,2.0,0.0,445.539978027
214,0.0,0.0,157.0,45.0,2.0,0.0,445.739990234
215,0.0,0.0,158.0,44.0,1.0,0.0,446.380004883
216,0.0,0.0,159.0,44.0,2.0,0.0,445.799987793
217,0.0,0.0,157.0,45.0,2.0,0.0,445.109985352
218,0.0,0.0,160.0,45.0,2.0,0.0,445.869995117
219,0.0,0.0,157.0,44.0,1.0,0.0,446.709991455
220,0.0,0.0,158.0,45.0,2.0,0.0,445.239990234
221,0.0,0.0,160.0,44.0,2.0,0.0,446.070007324
222,0.0,0.0,156.0,44.0,3.0,0.0,446.270019531
223,0.0,0.0,157.0,44.0,2.0,0.0,444.769989014
224,0.0,0.0,157.0,44.0,3.0,0.0,445.16998291
225,0.0,0.0,160.0,44.0,2.0,0.0,445.229980469
226,0.0,0.0,158.0,45.0,3.0,0.0,444.700012207
227,0.0,0.0,158.0,45.0,3.0,0.0,444.700012207
228,0.0,0.0,158.0,45.0,3.0,0.0,444.700012207
229,1.0,0.0,156.0,44.0,1.0,0.0,444.25
230,0.0,0.0,159.0,45.0,2.0,0.0,445.380004883
231,0.0,0.0,157.0,45.0,3.0,0.0,444.720001221
232,0.0,0.0,156.0,45.0,2.0,0.0,444.470001221
233,0.0,0.0,159.0,45.0,2.0,0.0,444.630004883
234,0.0,0.0,156.0,45.0,2.0,0.0,445.460021973
235,0.0,0.0,157.0,45.0,2.0,0.0,445.100006104
236,0.0,0.0,158.0,45.0,2.0,0.0,444.759979248
237,0.0,0.0,156.0,44.0,2.0,0.0,446.190002441
238,0.0,0.0,159.0,44.0,2.0,0.0,445.880004883
239,0.0,0.0,156.0,45.0,2.0,0.0,444.779968262
240,0.0,0.0,158.0,45.0,2.0,0.0,445.010009766
241,0.0,0.0,157.0,44.0,2.0,0.0,446.199981689
242,0.0,0.0,155.0,44.0,2.0,0.0,446.350006104
243,1.0,0.0,157.0,45.0,1.0,0.0,445.040008545
244,1.0,0.0,157.0,45.0,1.0,0.0,445.040008545
245,1.0,0.0,157.0,45.0,1.0,0.0,445.040008545
246,0.0,0.0,155.0,45.0,2.0,0.0,446.570007324
247,0.0,0.0,159.0,45.0,2.0,0.0,446.179992676
248,0.0,0.0,155.0,45.0,2.0,0.0,445.100006104
249,0.0,0.0,158.0,45.0,1.0,0.0,446.149993896
250,0.0,0.0,158.0,45.0,2.0,0.0,446.389984131
251,0.0,0.0,154.0,45.0,1.0,0.0,446.260009766
252,0.0,0.0,159.0,45.0,2.0,0.0,445.910003662
253,0.0,0.0,155.0,45.0,2.0,0.0,446.059997559
254,0.0,0.0,159.0,45.0,2.0,0.0,446.739990234
255,0.0,0.0,157.0,45.0,1.0,0.0,446.760009766
256,0.0,0.0,156.0,45.0,2.0,0.0,445.010009766
257,0.0,0.0,158.0,44.0,2.0,0.0,446.059997559
258,0.0,0.0,155.0,45.0,1.0,0.0,445.899993896
259,0.0,0.0,158.0,45.0,2.0,0.0,444.880004883
260,1.0,0.0,156.0,45.0,1.0,0.0,444.690002441
261,1.0,0.0,156.0,45.0,1.0,0.0,444.690002441
262,1.0,0.0,156.0,45.0,1.0,0.0,444.690002441
263,1.0,0.0,159.0,44.0,1.0,0.0,444.25
264,0.0,0.0,156.0,44.0,2.0,0.0,443.710021973
265,0.0,0.0,158.0,44.0,2.0,0.0,445.609985352
266,0.0,0.0,157.0,45.0,2.0,0.0,446.049987793
267,0.0,0.0,155.0,45.0,1.0,0.0,446.489990234
268,0.0,0.0,158.0,45.0,2.0,0.0,445.909973145
269,0.0,0.0,155.0,45.0,2.0,0.0,444.369995117
270,0.0,0.0,158.0,45.0,1.0,0.0,445.050018311
271,1.0,0.0,156.0,45.0,1.0,0.0,445.029998779
272,0.0,0.0,156.0,45.0,2.0,0.0,444.290008545
273,0.0,0.0,157.0,44.0,1.0,0.0,445.289978027
274,0.0,0.0,156.0,45.0,2.0,0.0,444.839996338
275,0.0,0.0,156.0,45.0,1.0,0.0,445.559997559
276,0.0,0.0,158.0,45.0,1.0,0.0,446.140014648
277,0.0,0.0,155.0,45.0,1.0,0.0,447.049987793
278,0.0,0.0,155.0,45.0,1.0,0.0,444.710021973
279,0.0,0.0,155.0,45.0,1.0,0.0,444.710021973
280,0.0,0.0,156.0,44.0,1.0,0.0,444.279998779
281,0.0,0.0,156.0,45.0,2.0,0.0,443.779998779
282,0.0,0.0,156.0,45.0,1.0,0.0,443.170013428
283,0.0,0.0,156.0,45.0,2.0,0.0,444.58001709
284,0.0,0.0,154.0,45.0,1.0,0.0,444.970001221
285,0.0,0.0,159.0,45.0,1.0,0.0,444.790008545
286,0.0,0.0,154.0,45.0,1.0,0.0,444.570007324
287,0.0,0.0,158.0,44.0,2.0,0.0,445.150024414
288,1.0,0.0,154.0,44.0,1.0,0.0,443.609985352
289,0.0,0.0,157.0,45.0,1.0,0.0,444.399993896
290,0.0,0.0,155.0,45.0,1.0,0.0,443.829986572
291,0.0,0.0,156.0,45.0,1.0,0.0,443.510009766
292,0.0,0.0,155.0,45.0,1.0,0.0,443.119995117
293,0.0,0.0,157.0,45.0,1.0,0.0,443.130004883
294,0.0,0.0,158.0,45.0,1.0,0.0,442.839996338
295,0.0,0.0,155.0,45.0,1.0,0.0,444.010009766
296,0.0,0.0,155.0,45.0,1.0,0.0,444.010009766
297,0.0,0.0,155.0,45.0,1.0,0.0,444.010009766
298,0.0,0.0,157.0,45.0,2.0,0.0,443.119995117
299,0.0,0.0,155.0,45.0,2.0,0.0,443.0
300,1.0,0.0,155.0,45.0,2.0,0.0,442.910003662
301,0.0,0.0,155.0,45.0,2.0,0.0,443.630004883
302,0.0,0.0,155.0,45.0,2.0,0.0,443.660003662
303,0.0,0.0,156.0,45.0,2.0,0.0,444.380004883
304,0.0,0.0,155.0,45.0,2.0,0.0,443.889984131
305,0.0,0.0,156.0,45.0,2.0,0.0,445.029998779
306,0.0,0.0,153.0,45.0,1.0,0.0,443.880004883
307,0.0,0.0,155.0,45.0,2.0,0.0,443.58001709
308,0.0,0.0,156.0,45.0,2.0,0.0,444.130004883
309,0.0,0.0,154.0,45.0,2.0,0.0,444.260009766
310,0.0,0.0,154.0,45.0,2.0,0.0,445.120025635
311,1.0,0.0,154.0,45.0,1.0,0.0,443.220001221
312,0.0,0.0,156.0,45.0,2.0,0.0,443.790008545
313,0.0,0.0,156.0,45.0,2.0,0.0,443.790008545
314,0.0,0.0,156.0,45.0,2.0,0.0,443.790008545
315,0.0,0.0,154.0,45.0,2.0,0.0,445.100006104
316,0.0,0.0,157.0,45.0,2.0,0.0,443.58001709
317,0.0,0.0,154.0,44.0,2.0,0.0,442.940002441
318,0.0,0.0,156.0,45.0,2.0,0.0,443.460021973
319,0.0,0.0,153.0,45.0,2.0,0.0,444.809997559
320,0.0,0.0,156.0,45.0,2.0,0.0,444.380004883
321,0.0,0.0,153.0,45.0,2.0,0.0,444.280029297
322,0.0,0.0,157.0,45.0,2.0,0.0,444.559997559
323,0.0,0.0,156.0,45.0,2.0,0.0,443.020019531
324,0.0,0.0,154.0,45.0,1.0,0.0,442.940002441
325,0.0,0.0,157.0,45.0,2.0,0.0,443.600006104
326,0.0,0.0,154.0,45.0,1.0,0.0,444.530029297
327,0.0,0.0,156.0,45.0,2.0,0.0,443.720001221
328,0.0,0.0,153.0,45.0,2.0,0.0,442.769989014
329,0.0,0.0,153.0,45.0,2.0,0.0,443.700012207
330,1.0,0.0,157.0,45.0,1.0,0.0,443.159973145
331,1.0,0.0,157.0,45.0,1.0,0.0,443.159973145
332,1.0,0.0,157.0,45.0,1.0,0.0,443.159973145
333,0.0,0.0,153.0,45.0,2.0,0.0,443.410003662
334,0.0,0.0,157.0,45.0,2.0,0.0,444.190002441
335,0.0,0.0,154.0,45.0,2.0,0.0,442.520019531
336,0.0,0.0,156.0,44.0,2.0,0.0,442.070007324
337,0.0,0.0,153.0,45.0,2.0,0.0,443.570007324
338,0.0,0.0,156.0,45.0,2.0,0.0,443.989990234
339,0.0,0.0,153.0,45.0,2.0,0.0,443.019989014
340,0.0,0.0,155.0,45.0,3.0,0.0,442.279998779
341,0.0,0.0,153.0,45.0,2.0,0.0,442.410003662
342,0.0,0.0,156.0,45.0,2.0,0.0,442.970001221
343,0.0,0.0,156.0,45.0,2.0,0.0,442.890014648
344,0.0,0.0,155.0,44.0,2.0,0.0,442.75
345,0.0,0.0,155.0,45.0,2.0,0.0,442.400024414
346,0.0,0.0,153.0,45.0,2.0,0.0,443.390014648
347,0.0,0.0,156.0,45.0,2.0,0.0,445.299987793
348,0.0,0.0,156.0,45.0,2.0,0.0,445.299987793
349,0.0,0.0,156.0,45.0,2.0,0.0,445.299987793
350,0.0,0.0,153.0,44.0,2.0,0.0,444.979980469
351,0.0,0.0,157.0,44.0,2.0,0.0,444.009979248
352,0.0,0.0,154.0,45.0,2.0,0.0,444.149993896
353,0.0,0.0,156.0,45.0,2.0,0.0,445.269989014
354,0.0,0.0,155.0,45.0,2.0,0.0,445.199981689
355,0.0,0.0,156.0,45.0,2.0,0.0,444.009979248
356,0.0,0.0,156.0,45.0,2.0,0.0,444.729980469
357,1.0,0.0,153.0,45.0,2.0,0.0,444.470001221
358,0.0,0.0,155.0,45.0,2.0,0.0,444.220001221
359,0.0,0.0,155.0,45.0,2.0,0.0,444.710021973
360,0.0,0.0,155.0,45.0,2.0,0.0,445.379974365
361,0.0,0.0,155.0,45.0,2.0,0.0,443.760009766
362,0.0,0.0,155.0,45.0,2.0,0.0,443.380004883
363,0.0,0.0,156.0,45.0,2.0,0.0,444.709991455
364,0.0,0.0,154.0,45.0,2.0,0.0,444.989990234
365,0.0,0.0,155.0,45.0,2.0,0.0,444.450012207
366,0.0,0.0,155.0,45.0,2.0,0.0,444.450012207
367,0.0,0.0,154.0,45.0,2.0,0.0,444.610015869
368,0.0,0.0,156.0,45.0,2.0,0.0,444.790008545
369,0.0,0.0,154.0,45.0,2.0,0.0,444.480010986
370,0.0,0.0,156.0,45.0,2.0,0.0,444.710021973
371,0.0,0.0,154.0,45.0,2.0,0.0,443.630004883
372,0.0,0.0,155.0,45.0,2.0,0.0,443.879974365
373,0.0,0.0,153.0,45.0,2.0,0.0,444.480010986
374,0.0,0.0,155.0,45.0,2.0,0.0,443.809997559
375,1.0,0.0,154.0,45.0,2.0,0.0,444.180023193
376,1.0,0.0,154.0,45.0,2.0,0.0,445.140014648
377,0.0,0.0,155.0,45.0,2.0,0.0,444.970001221
378,0.0,0.0,155.0,45.0,2.0,0.0,445.200012207
379,0.0,0.0,155.0,45.0,2.0,0.0,444.369995117
380,0.0,0.0,154.0,45.0,2.0,0.0,444.029998779
381,0.0,0.0,153.0,45.0,2.0,0.0,444.619995117
382,0.0,0.0,154.0,45.0,2.0,0.0,443.380004883
383,0.0,0.0,154.0,45.0,2.0,0.0,443.380004883
384,0.0,0.0,154.0,45.0,2.0,0.0,443.380004883
385,0.0,0.0,154.0,45.0,2.0,0.0,444.739990234
386,0.0,0.0,156.0,45.0,2.0,0.0,444.33001709
387,0.0,0.0,153.0,45.0,2.0,0.0,444.109985352
388,1.0,0.0,156.0,45.0,2.0,0.0,444.279998779
389,0.0,0.0,152.0,45.0,2.0,0.0,443.240020752
390,0.0,0.0,156.0,45.0,2.0,0.0,442.959991455
391,0.0,0.0,152.0,45.0,2.0,0.0,444.199981689
392,0.0,0.0,156.0,45.0,2.0,0.0,443.259979248
393,0.0,0.0,152.0,45.0,2.0,0.0,442.619995117
394,0.0,0.0,156.0,45.0,2.0,0.0,443.130004883
395,0.0,0.0,153.0,45.0,2.0,0.0,443.790008545
396,0.0,0.0,156.0,45.0,2.0,0.0,443.369995117
397,0.0,0.0,152.0,45.0,2.0,0.0,443.429992676
398,0.0,0.0,156.0,45.0,2.0,0.0,444.58001709
399,0.0,0.0,156.0,45.0,2.0,0.0,442.309997559
400,0.0,0.0,156.0,45.0,2.0,0.0,442.309997559
401,0.0,0.0,156.0,45.0,2.0,0.0,442.309997559
402,0.0,0.0,152.0,45.0,2.0,0.0,442.859985352
403,0.0,0.0,6.0,44.0,2.0,0.0,336.490020752
404,0.0,0.0,6.0,45.0,2.0,0.0,290.410003662
405,1.0,0.0,6.0,44.0,2.0,0.0,290.83001709
406,0.0,0.0,7.0,44.0,3.0,0.0,290.230010986
407,0.0,0.0,6.0,44.0,2.0,0.0,290.880004883
408,1.0,0.0,6.0,44.0,2.0,0.0,290.369995117
409,0.0,0.0,6.0,44.0,2.0,0.0,290.059997559
410,0.0,0.0,6.0,44.0,2.0,0.0,290.989990234
411,0.0,0.0,6.0,45.0,2.0,0.0,289.41998291
412,0.0,0.0,7.0,45.0,2.0,0.0,289.109985352
413,0.0,0.0,6.0,44.0,2.0,0.0,290.739990234
414,0.0,0.0,6.0,45.0,2.0,0.0,289.559997559
415,0.0,0.0,6.0,44.0,2.0,0.0,289.769989014
416,0.0,0.0,6.0,44.0,2.0,0.0,290.809997559
417,0.0,0.0,6.0,45.0,2.0,0.0,290.350006104
418,0.0,0.0,6.0,45.0,2.0,0.0,290.350006104
419,0.0,0.0,6.0,45.0,2.0,0.0,290.350006104
420,1.0,0.0,6.0,45.0,2.0,0.0,289.58001709
421,1.0,0.0,6.0,44.0,2.0,0.0,288.730010986
422,0.0,0.0,6.0,44.0,2.0,0.0,290.179992676
423,0.0,0.0,6.0,44.0,2.0,0.0,290.070007324
424,0.0,0.0,6.0,45.0,2.0,0.0,289.119995117
425,0.0,0.0,6.0,45.0,2.0,0.0,290.160003662
426,0.0,0.0,6.0,45.0,2.0,0.0,290.029998779
427,0.0,0.0,6.0,44.0,2.0,0.0,288.760009766
428,0.0,0.0,6.0,44.0,2.0,0.0,288.729980469
429,0.0,0.0,6.0,44.0,2.0,0.0,289.839996338
430,0.0,0.0,6.0,44.0,2.0,0.0,289.889984131
431,0.0,0.0,6.0,44.0,2.0,0.0,288.739990234
432,0.0,0.0,6.0,45.0,2.0,0.0,289.450012207
433,0.0,0.0,6.0,44.0,2.0,0.0,290.119995117
434,0.0,0.0,6.0,44.0,2.0,0.0,289.670013428
435,0.0,0.0,6.0,45.0,2.0,0.0,288.380004883
