,dish washer,electric furnace,electric stove,washer dryer,main
55,0.0,32.0,5.0,1.0,219.649993896
56,0.0,34.0,5.0,1.0,224.729995728
57,0.0,30.0,5.0,1.0,222.840011597
58,0.0,34.0,5.0,1.0,227.489990234
59,0.0,32.0,5.0,1.0,228.720001221
60,0.0,31.0,5.0,1.0,230.509994507
61,0.0,33.0,5.0,1.0,230.320007324
62,0.0,33.0,5.0,1.0,225.410003662
63,0.0,30.0,5.0,1.0,224.089996338
64,0.0,35.0,5.0,0.0,223.63999939
65,0.0,31.0,5.0,1.0,225.009994507
66,0.0,31.0,5.0,1.0,219.949996948
67,0.0,30.0,5.0,1.0,222.269989014
68,0.0,30.0,5.0,1.0,221.190002441
69,0.0,30.0,5.0,1.0,217.570007324
70,0.0,34.0,5.0,1.0,224.160003662
71,0.0,34.0,5.0,1.0,224.160003662
72,0.0,34.0,5.0,1.0,224.160003662
73,0.0,31.0,5.0,1.0,221.820007324
74,0.0,34.0,5.0,1.0,219.61000061
75,0.0,31.0,5.0,1.0,222.36000061
76,0.0,32.0,5.0,1.0,219.800003052
77,0.0,31.0,5.0,1.0,222.630004883
78,0.0,30.0,5.0,1.0,218.740005493
79,0.0,32.0,5.0,0.0,219.790008545
80,0.0,30.0,5.0,1.0,217.899993896
81,0.0,30.0,5.0,1.0,220.63999939
82,0.0,30.0,5.0,1.0,218.160003662
83,0.0,30.0,5.0,1.0,215.339996338
84,0.0,32.0,5.0,1.0,215.839996338
85,0.0,32.0,5.0,1.0,223.039993286
86,0.0,30.0,5.0,0.0,225.779998779
87,0.0,29.0,5.0,1.0,220.870010376
88,0.0,30.0,5.0,1.0,218.86000061
89,0.0,30.0,5.0,1.0,218.86000061
90,0.0,31.0,5.0,1.0,225.619995117
91,0.0,32.0,5.0,1.0,221.220001221
92,0.0,30.0,5.0,1.0,220.419998169
93,0.0,30.0,5.0,1.0,222.949996948
94,0.0,30.0,5.0,1.0,223.930007935
95,0.0,30.0,5.0,1.0,223.900009155
96,0.0,32.0,5.0,1.0,223.070007324
97,0.0,32.0,5.0,1.0,224.269989014
98,0.0,31.0,5.0,1.0,222.160003662
99,0.0,30.0,5.0,1.0,218.029998779
100,0.0,30.0,5.0,1.0,219.319992065
101,0.0,31.0,5.0,1.0,219.380004883
102,0.0,32.0,5.0,1.0,223.120010376
103,0.0,29.0,5.0,1.0,221.229995728
104,0.0,30.0,5.0,1.0,223.080001831
105,0.0,30.0,5.0,1.0,218.350006104
106,0.0,30.0,5.0,1.0,218.350006104
107,0.0,30.0,5.0,1.0,218.350006104
108,0.0,29.0,5.0,0.0,228.169998169
109,0.0,31.0,5.0,1.0,226.300003052
110,0.0,30.0,5.0,1.0,218.559997559
111,0.0,30.0,5.0,1.0,221.63999939
112,0.0,30.0,5.0,1.0,222.210006714
113,0.0,31.0,5.0,1.0,226.569992065
114,0.0,33.0,5.0,1.0,222.11000061
115,0.0,30.0,5.0,1.0,219.869995117
116,0.0,33.0,5.0,1.0,224.289993286
117,0.0,30.0,5.0,1.0,221.050003052
118,0.0,30.0,5.0,1.0,220.220001221
119,0.0,31.0,5.0,1.0,229.069992065
120,0.0,31.0,5.0,1.0,223.669998169
121,0.0,31.0,5.0,1.0,225.330001831
122,0.0,30.0,5.0,0.0,223.229995728
123,0.0,40.0,5.0,1.0,241.710006714
124,0.0,40.0,5.0,1.0,241.710006714
125,0.0,40.0,5.0,1.0,241.710006714
126,0.0,30.0,5.0,1.0,231.36000061
127,0.0,31.0,5.0,1.0,231.009994507
128,0.0,32.0,5.0,1.0,229.130004883
129,0.0,33.0,5.0,1.0,228.010009766
130,0.0,30.0,5.0,1.0,226.790008545
131,0.0,34.0,5.0,1.0,226.550003052
132,0.0,33.0,5.0,1.0,222.699996948
133,0.0,30.0,5.0,1.0,219.590011597
134,0.0,33.0,5.0,1.0,226.040008545
135,0.0,34.0,5.0,1.0,223.770004272
136,0.0,33.0,5.0,0.0,222.740005493
137,0.0,31.0,5.0,0.0,223.939987183
138,0.0,30.0,5.0,1.0,223.720001221
139,0.0,30.0,5.0,0.0,225.339996338
140,0.0,30.0,5.0,1.0,228.5
141,0.0,33.0,5.0,1.0,406.510009766
142,0.0,33.0,5.0,1.0,406.510009766
143,0.0,33.0,5.0,1.0,406.510009766
144,0.0,29.0,5.0,1.0,407.859985352
145,0.0,30.0,5.0,1.0,406.660003662
146,0.0,33.0,5.0,1.0,409.150024414
147,0.0,33.0,5.0,1.0,411.5
148,0.0,30.0,5.0,1.0,370.289978027
149,0.0,29.0,5.0,1.0,343.440002441
150,0.0,29.0,5.0,1.0,343.489990234
151,0.0,29.0,5.0,1.0,322.479980469
152,0.0,33.0,5.0,1.0,326.349975586
153,0.0,30.0,5.0,1.0,212.679992676
154,0.0,30.0,5.0,1.0,202.399993896
155,0.0,30.0,5.0,1.0,204.799987793
156,0.0,31.0,5.0,1.0,209.479995728
157,0.0,31.0,5.0,1.0,206.069992065
158,0.0,32.0,5.0,1.0,208.470001221
159,0.0,30.0,5.0,1.0,207.0
160,0.0,30.0,5.0,1.0,207.0
161,0.0,30.0,5.0,1.0,207.0
162,0.0,30.0,5.0,1.0,207.550003052
163,0.0,30.0,5.0,1.0,206.099990845
164,0.0,29.0,5.0,1.0,204.570007324
165,0.0,29.0,5.0,1.0,205.919998169
166,0.0,30.0,5.0,1.0,208.650009155
167,0.0,30.0,5.0,0.0,203.070007324
168,0.0,29.0,5.0,1.0,203.479995728
169,0.0,32.0,5.0,1.0,205.710006714
170,0.0,30.0,5.0,1.0,213.330001831
171,0.0,31.0,5.0,1.0,204.680007935
172,0.0,30.0,5.0,1.0,208.440002441
173,0.0,30.0,5.0,1.0,207.239990234
174,0.0,35.0,5.0,1.0,204.739990234
175,0.0,30.0,5.0,1.0,202.809997559
176,0.0,31.0,5.0,1.0,206.540008545
177,0.0,31.0,5.0,1.0,206.540008545
178,0.0,31.0,5.0,1.0,206.540008545
179,0.0,31.0,5.0,1.0,203.320007324
180,0.0,30.0,5.0,1.0,207.949996948
181,0.0,30.0,5.0,0.0,211.479995728
182,0.0,31.0,5.0,1.0,204.660003662
183,0.0,30.0,5.0,1.0,205.549987793
184,0.0,30.0,5.0,1.0,204.600006104
185,0.0,30.0,5.0,1.0,203.880004883
186,0.0,30.0,5.0,1.0,209.540008545
187,0.0,32.0,5.0,1.0,206.239990234
188,0.0,30.0,5.0,1.0,208.279998779
189,0.0,30.0,5.0,1.0,203.869995117
190,0.0,30.0,5.0,1.0,203.600006104
191,0.0,31.0,5.0,1.0,203.830001831
192,0.0,29.0,5.0,1.0,209.970001221
193,0.0,31.0,5.0,1.0,208.38999939
194,0.0,31.0,5.0,1.0,208.38999939
195,0.0,31.0,5.0,1.0,208.38999939
196,0.0,32.0,5.0,1.0,205.269989014
197,0.0,31.0,5.0,1.0,210.569992065
198,0.0,34.0,5.0,1.0,208.869995117
199,0.0,33.0,5.0,1.0,208.970001221
200,1.0,33.0,5.0,1.0,205.419998169
201,1.0,30.0,5.0,0.0,205.429992676
202,0.0,32.0,5.0,0.0,207.380004883
203,0.0,30.0,5.0,1.0,205.129989624
204,0.0,32.0,5.0,1.0,208.199996948
205,0.0,30.0,5.0,1.0,207.399993896
206,0.0,30.0,5.0,1.0,205.819992065
207,0.0,30.0,5.0,1.0,206.820007324
208,0.0,32.0,5.0,1.0,208.619995117
209,0.0,29.0,5.0,1.0,203.380004883
210,0.0,32.0,5.0,1.0,208.809997559
211,0.0,32.0,5.0,1.0,206.5
212,0.0,32.0,5.0,1.0,206.5
213,0.0,32.0,5.0,1.0,206.5
214,0.0,32.0,5.0,1.0,204.380004883
215,0.0,34.0,5.0,0.0,206.5
216,0.0,32.0,5.0,1.0,207.350006104
217,0.0,34.0,5.0,1.0,208.430007935
218,0.0,30.0,5.0,1.0,205.529998779
219,0.0,31.0,5.0,1.0,203.949996948
220,0.0,30.0,5.0,1.0,205.929992676
221,0.0,30.0,5.0,1.0,203.680007935
222,0.0,30.0,5.0,1.0,205.349990845
223,0.0,34.0,5.0,1.0,205.570007324
224,0.0,29.0,5.0,1.0,209.279998779
225,0.0,29.0,5.0,1.0,203.910003662
226,0.0,31.0,5.0,1.0,202.010009766
227,0.0,29.0,5.0,1.0,204.029998779
228,0.0,30.0,5.0,1.0,202.649993896
229,0.0,30.0,5.0,1.0,202.649993896
230,0.0,30.0,5.0,1.0,202.649993896
231,0.0,30.0,5.0,1.0,203.880004883
232,0.0,30.0,5.0,1.0,203.899993896
233,0.0,32.0,5.0,1.0,206.300003052
234,0.0,29.0,5.0,1.0,204.88999939
235,0.0,30.0,5.0,1.0,204.0
236,1.0,31.0,5.0,1.0,207.379989624
237,0.0,30.0,5.0,1.0,204.929992676
238,0.0,30.0,5.0,0.0,218.180007935
239,0.0,30.0,5.0,1.0,211.190002441
240,0.0,31.0,5.0,1.0,204.849990845
241,0.0,30.0,5.0,1.0,203.410003662
242,0.0,30.0,5.0,1.0,211.960006714
243,0.0,29.0,5.0,1.0,212.630004883
244,0.0,29.0,5.0,1.0,207.479995728
245,0.0,27.0,5.0,1.0,203.929992676
246,0.0,29.0,5.0,1.0,202.63999939
247,0.0,29.0,5.0,1.0,202.63999939
248,0.0,29.0,5.0,1.0,202.63999939
249,0.0,29.0,5.0,1.0,200.13999939
250,0.0,29.0,5.0,1.0,203.939987183
251,0.0,29.0,5.0,1.0,205.410003662
252,0.0,29.0,5.0,1.0,209.279998779
253,0.0,28.0,5.0,1.0,211.209991455
254,0.0,28.0,5.0,1.0,203.009994507
255,0.0,29.0,5.0,1.0,206.449996948
256,0.0,28.0,5.0,1.0,199.379989624
257,0.0,28.0,5.0,1.0,204.61000061
258,0.0,29.0,5.0,1.0,200.410003662
259,0.0,29.0,5.0,1.0,201.440002441
260,0.0,28.0,5.0,1.0,199.449996948
261,0.0,30.0,5.0,1.0,205.350006104
262,0.0,28.0,5.0,1.0,202.420013428
263,0.0,28.0,5.0,1.0,205.940002441
264,0.0,28.0,5.0,1.0,205.940002441
265,0.0,28.0,5.0,1.0,205.940002441
266,0.0,32.0,5.0,1.0,205.36000061
267,0.0,30.0,5.0,1.0,210.800003052
268,0.0,30.0,5.0,1.0,215.119995117
269,0.0,31.0,5.0,1.0,218.279998779
270,0.0,31.0,5.0,1.0,219.100006104
271,0.0,32.0,5.0,1.0,211.659988403
272,0.0,32.0,5.0,0.0,188.410003662
273,0.0,32.0,5.0,1.0,205.0
274,0.0,31.0,5.0,1.0,208.970001221
275,0.0,28.0,5.0,1.0,214.059997559
276,0.0,29.0,5.0,0.0,210.369995117
277,0.0,31.0,5.0,0.0,221.630004883
278,0.0,28.0,5.0,1.0,205.589996338
279,0.0,31.0,5.0,0.0,211.259994507
280,0.0,31.0,5.0,1.0,208.050003052
281,0.0,31.0,5.0,1.0,208.050003052
282,0.0,28.0,5.0,1.0,214.490005493
283,0.0,32.0,5.0,1.0,218.080001831
284,0.0,30.0,5.0,0.0,212.769989014
285,0.0,31.0,5.0,1.0,215.479995728
286,0.0,28.0,5.0,1.0,208.179992676
287,0.0,28.0,5.0,1.0,208.959991455
288,0.0,28.0,5.0,1.0,212.580001831
289,0.0,28.0,5.0,1.0,213.770004272
290,0.0,29.0,5.0,1.0,210.730010986
291,0.0,28.0,5.0,1.0,210.580001831
292,0.0,28.0,5.0,1.0,204.850006104
293,0.0,28.0,5.0,1.0,210.0
294,0.0,30.0,5.0,0.0,207.850006104
295,0.0,28.0,5.0,0.0,206.100006104
296,0.0,28.0,5.0,1.0,199.0
297,0.0,28.0,5.0,1.0,206.989990234
298,0.0,28.0,5.0,1.0,206.989990234
299,0.0,28.0,5.0,1.0,211.260009766
300,0.0,28.0,5.0,1.0,204.439987183
301,0.0,28.0,5.0,1.0,206.959991455
302,0.0,28.0,5.0,1.0,206.25
303,0.0,29.0,5.0,1.0,204.220001221
304,0.0,28.0,5.0,1.0,205.550003052
305,0.0,28.0,5.0,1.0,199.559997559
306,0.0,28.0,5.0,1.0,210.399993896
307,0.0,28.0,5.0,1.0,205.520004272
308,0.0,28.0,5.0,1.0,205.289993286
309,0.0,29.0,5.0,1.0,203.380004883
310,0.0,31.0,5.0,1.0,202.299987793
311,0.0,219.0,5.0,0.0,368.480010986
312,0.0,208.0,5.0,0.0,364.070007324
313,0.0,107.0,5.0,1.0,254.5
314,0.0,107.0,5.0,1.0,254.5
315,0.0,107.0,5.0,1.0,254.5
316,0.0,106.0,5.0,1.0,251.230010986
317,0.0,106.0,5.0,1.0,254.160003662
318,0.0,338.0,5.0,0.0,491.600006104
319,0.0,473.0,5.0,0.0,620.390014648
320,0.0,555.0,5.0,0.0,687.440002441
321,0.0,551.0,5.0,0.0,700.770019531
322,0.0,535.0,5.0,0.0,686.869995117
323,0.0,542.0,5.0,0.0,670.41998291
324,0.0,115.0,5.0,0.0,259.070007324
325,0.0,116.0,5.0,1.0,259.25
326,0.0,114.0,5.0,1.0,259.339996338
327,0.0,113.0,5.0,0.0,257.450012207
328,0.0,115.0,5.0,0.0,256.850006104
329,0.0,117.0,5.0,1.0,256.920013428
330,0.0,115.0,5.0,0.0,280.75
331,0.0,115.0,5.0,1.0,263.279998779
332,0.0,115.0,5.0,1.0,263.279998779
333,0.0,115.0,5.0,1.0,263.279998779
334,0.0,112.0,5.0,0.0,259.190002441
335,0.0,125.0,5.0,0.0,264.789978027
336,0.0,112.0,5.0,0.0,251.5
337,0.0,111.0,5.0,0.0,258.570007324
338,0.0,114.0,5.0,1.0,252.25
339,0.0,113.0,5.0,1.0,256.289978027
340,0.0,111.0,5.0,1.0,248.409988403
341,0.0,109.0,5.0,1.0,251.550003052
342,0.0,116.0,5.0,1.0,253.070007324
343,0.0,746.0,6.0,0.0,967.630004883
344,1.0,513.0,5.0,0.0,696.090026855
345,0.0,518.0,5.0,0.0,695.890014648
346,0.0,511.0,5.0,0.0,691.719970703
347,0.0,509.0,5.0,0.0,691.079956055
348,0.0,512.0,5.0,0.0,690.409973145
349,0.0,512.0,5.0,0.0,690.409973145
350,0.0,513.0,5.0,0.0,696.140014648
351,0.0,511.0,5.0,0.0,686.460021973
352,0.0,511.0,5.0,0.0,686.399963379
353,0.0,508.0,5.0,0.0,686.809997559
354,0.0,508.0,5.0,0.0,686.520019531
355,0.0,507.0,5.0,0.0,685.590026855
356,0.0,505.0,5.0,0.0,687.489990234
357,0.0,507.0,5.0,0.0,688.130004883
358,0.0,508.0,5.0,0.0,683.200012207
359,0.0,506.0,5.0,0.0,687.649963379
360,1.0,509.0,5.0,0.0,686.809997559
361,0.0,508.0,5.0,0.0,684.760009766
362,0.0,504.0,5.0,0.0,685.0
363,0.0,505.0,5.0,0.0,684.190002441
364,0.0,510.0,5.0,0.0,683.640014648
365,0.0,503.0,5.0,0.0,684.049987793
366,0.0,503.0,5.0,0.0,684.049987793
367,0.0,503.0,5.0,0.0,684.049987793
368,0.0,504.0,5.0,0.0,687.24005127
369,0.0,503.0,5.0,0.0,689.279968262
370,0.0,504.0,5.0,0.0,693.510009766
371,0.0,506.0,5.0,0.0,686.150024414
372,0.0,504.0,5.0,0.0,685.979980469
373,0.0,503.0,5.0,0.0,687.150024414
374,0.0,503.0,5.0,0.0,688.599975586
375,0.0,503.0,5.0,0.0,697.029968262
376,0.0,505.0,5.0,0.0,686.720031738
377,0.0,505.0,5.0,0.0,683.420043945
378,0.0,503.0,5.0,0.0,679.940002441
379,0.0,502.0,5.0,0.0,684.199951172
380,0.0,501.0,5.0,0.0,681.010009766
381,0.0,501.0,5.0,0.0,680.199951172
382,0.0,498.0,5.0,0.0,691.100036621
383,0.0,499.0,5.0,0.0,680.650024414
384,0.0,499.0,5.0,0.0,680.650024414
385,0.0,499.0,5.0,0.0,680.650024414
386,0.0,502.0,5.0,0.0,678.650024414
387,0.0,501.0,5.0,0.0,682.299987793
388,0.0,506.0,5.0,0.0,683.200012207
389,0.0,501.0,5.0,0.0,680.239990234
390,0.0,500.0,5.0,0.0,693.58001709
391,0.0,502.0,5.0,0.0,689.029968262
392,0.0,501.0,5.0,0.0,686.779968262
393,0.0,500.0,5.0,0.0,682.809997559
394,0.0,502.0,5.0,0.0,681.0
395,0.0,500.0,5.0,0.0,694.510009766
396,0.0,500.0,5.0,0.0,693.549987793
397,0.0,499.0,5.0,0.0,691.530029297
398,0.0,491.0,5.0,0.0,671.33001709
399,0.0,489.0,5.0,0.0,669.389953613
400,0.0,490.0,5.0,0.0,683.459960938
401,0.0,490.0,5.0,0.0,683.459960938
402,0.0,490.0,5.0,0.0,683.459960938
403,1.0,424.0,5.0,0.0,605.429992676
404,0.0,424.0,5.0,0.0,601.729980469
405,1.0,423.0,5.0,0.0,613.41998291
406,0.0,422.0,5.0,0.0,612.609985352
407,0.0,427.0,5.0,0.0,619.779968262
408,0.0,427.0,5.0,0.0,616.959960938
409,0.0,422.0,5.0,0.0,613.440002441
410,0.0,429.0,5.0,0.0,617.679992676
411,0.0,432.0,5.0,0.0,614.469970703
412,0.0,425.0,5.0,0.0,615.049987793
413,0.0,427.0,5.0,0.0,616.730041504
414,0.0,425.0,5.0,0.0,613.869995117
415,0.0,424.0,5.0,0.0,608.880004883
416,0.0,426.0,5.0,0.0,601.600036621
417,0.0,425.0,5.0,0.0,618.109985352
418,0.0,427.0,5.0,0.0,616.679992676
419,0.0,427.0,5.0,0.0,616.679992676
420,0.0,427.0,5.0,0.0,616.679992676
421,0.0,424.0,5.0,0.0,619.809997559
422,0.0,429.0,5.0,0.0,620.359985352
423,0.0,430.0,5.0,0.0,614.58001709
424,0.0,424.0,5.0,0.0,615.890014648
425,0.0,428.0,5.0,0.0,597.959960938
426,0.0,427.0,5.0,0.0,618.690002441
427,0.0,427.0,5.0,0.0,614.210021973
428,0.0,426.0,5.0,0.0,616.149963379
429,0.0,425.0,5.0,0.0,613.970031738
430,0.0,427.0,5.0,0.0,621.690002441
431,0.0,426.0,5.0,0.0,622.479980469
432,0.0,427.0,5.0,0.0,621.480041504
433,0.0,426.0,5.0,0.0,525.510009766
434,0.0,32.0,5.0,0.0,206.229995728
435,0.0,30.0,5.0,1.0,206.75
436,0.0,28.0,5.0,1.0,205.88999939
437,0.0,28.0,5.0,1.0,205.88999939
438,0.0,28.0,5.0,1.0,205.88999939
439,0.0,28.0,5.0,1.0,203.700012207
440,0.0,29.0,5.0,1.0,204.690002441
441,0.0,29.0,5.0,1.0,201.929992676
442,0.0,30.0,5.0,1.0,202.210006714
443,0.0,28.0,5.0,1.0,202.589996338
444,0.0,28.0,5.0,1.0,201.589996338
445,0.0,29.0,5.0,1.0,202.949996948
446,0.0,28.0,5.0,1.0,206.770004272
447,0.0,28.0,5.0,1.0,216.770004272
448,0.0,28.0,5.0,1.0,205.419998169
449,0.0,29.0,5.0,1.0,206.420013428
450,0.0,29.0,5.0,1.0,205.0
451,0.0,29.0,5.0,0.0,203.339996338
452,0.0,30.0,5.0,1.0,204.75
453,0.0,30.0,5.0,1.0,204.679992676
454,0.0,30.0,5.0,1.0,204.679992676
455,0.0,31.0,5.0,1.0,206.120010376
456,0.0,28.0,5.0,1.0,203.940002441
457,0.0,28.0,5.0,1.0,205.260009766
458,0.0,28.0,5.0,1.0,203.220001221
459,0.0,31.0,5.0,1.0,206.180007935
460,0.0,28.0,5.0,1.0,202.399993896
461,0.0,28.0,5.0,1.0,208.199996948
462,0.0,30.0,5.0,1.0,204.880004883
463,0.0,28.0,5.0,1.0,208.480010986
464,0.0,28.0,5.0,1.0,213.970001221
465,0.0,28.0,5.0,1.0,207.339996338
466,0.0,29.0,5.0,1.0,207.279998779
467,0.0,34.0,5.0,1.0,211.38999939
468,0.0,28.0,5.0,1.0,209.489990234
469,0.0,29.0,5.0,1.0,204.099990845
470,0.0,29.0,5.0,1.0,204.099990845
471,0.0,32.0,5.0,1.0,210.010009766
472,0.0,28.0,5.0,1.0,207.130004883
473,0.0,29.0,5.0,1.0,204.559997559
474,0.0,30.0,5.0,1.0,207.970001221
475,0.0,30.0,5.0,1.0,206.669998169
476,0.0,30.0,5.0,1.0,203.529998779
477,0.0,30.0,5.0,1.0,207.86000061
478,0.0,28.0,5.0,1.0,208.429992676
479,0.0,28.0,5.0,1.0,204.160003662
480,0.0,29.0,5.0,1.0,206.700012207
481,0.0,33.0,5.0,1.0,213.880004883
482,0.0,31.0,5.0,1.0,205.699996948
483,0.0,28.0,5.0,1.0,355.510009766
484,0.0,30.0,5.0,1.0,344.75
485,0.0,28.0,5.0,1.0,356.470001221
486,0.0,31.0,5.0,0.0,367.529998779
487,0.0,31.0,5.0,0.0,367.529998779
488,0.0,31.0,5.0,0.0,367.529998779
489,1.0,30.0,5.0,1.0,365.200012207
490,1.0,32.0,5.0,1.0,365.510009766
491,0.0,33.0,5.0,1.0,367.320007324
492,1.0,28.0,5.0,1.0,363.720001221
493,1.0,28.0,5.0,1.0,360.840026855
494,0.0,29.0,5.0,1.0,361.890014648
495,0.0,28.0,5.0,1.0,357.790008545
496,0.0,28.0,5.0,1.0,359.650024414
497,0.0,28.0,5.0,1.0,358.269989014
498,0.0,29.0,5.0,1.0,354.729980469
499,0.0,28.0,5.0,1.0,356.799987793
500,1.0,30.0,5.0,1.0,353.929992676
501,1.0,29.0,5.0,1.0,353.910003662
502,0.0,28.0,5.0,1.0,353.869995117
503,0.0,30.0,5.0,1.0,356.719970703
504,0.0,31.0,5.0,1.0,347.25
505,0.0,31.0,5.0,1.0,347.25
506,0.0,31.0,5.0,1.0,347.25
507,0.0,28.0,5.0,1.0,348.709991455
508,0.0,30.0,5.0,1.0,343.480010986
509,1.0,28.0,5.0,1.0,345.290008545
510,1.0,28.0,5.0,1.0,344.820007324
511,0.0,29.0,5.0,1.0,343.140014648
512,0.0,30.0,5.0,1.0,340.229980469
513,0.0,30.0,5.0,1.0,339.75
514,0.0,28.0,5.0,1.0,341.390014648
515,0.0,28.0,5.0,1.0,345.720001221
516,0.0,28.0,5.0,1.0,338.100006104
517,0.0,29.0,5.0,1.0,337.91998291
518,0.0,28.0,5.0,1.0,342.290008545
519,0.0,30.0,5.0,0.0,341.690002441
520,0.0,28.0,5.0,1.0,338.540008545
521,0.0,29.0,5.0,1.0,341.799987793
522,0.0,29.0,5.0,1.0,341.799987793
523,0.0,29.0,5.0,1.0,341.799987793
524,1.0,29.0,5.0,1.0,339.049987793
525,1.0,28.0,5.0,1.0,339.760009766
526,1.0,29.0,5.0,1.0,346.640014648
527,0.0,28.0,5.0,1.0,340.5
528,0.0,28.0,5.0,1.0,338.510009766
529,0.0,28.0,5.0,1.0,339.510009766
530,3.0,29.0,5.0,1.0,337.549987793
531,1.0,30.0,5.0,1.0,335.929992676
532,0.0,30.0,5.0,1.0,335.869995117
533,1.0,30.0,5.0,1.0,343.059997559
534,0.0,30.0,5.0,1.0,339.920013428
535,0.0,30.0,5.0,1.0,337.959991455
536,0.0,31.0,5.0,1.0,339.559997559
537,0.0,38.0,5.0,1.0,342.339996338
538,0.0,28.0,5.0,1.0,340.289978027
539,1.0,31.0,5.0,1.0,339.410003662
540,1.0,31.0,5.0,1.0,339.410003662
541,0.0,38.0,5.0,1.0,342.149993896
542,0.0,38.0,5.0,1.0,341.980010986
543,0.0,32.0,5.0,1.0,339.350006104
544,0.0,29.0,5.0,1.0,336.650024414
545,0.0,28.0,5.0,1.0,338.869995117
546,1.0,31.0,5.0,1.0,341.070007324
547,0.0,28.0,5.0,1.0,338.859985352
548,0.0,28.0,5.0,1.0,338.929992676
549,1.0,31.0,5.0,1.0,340.720001221
550,0.0,29.0,5.0,1.0,334.16998291
551,0.0,28.0,5.0,1.0,334.440002441
552,0.0,32.0,5.0,1.0,337.890014648
553,1.0,28.0,5.0,1.0,337.25
554,0.0,32.0,5.0,1.0,341.75
555,0.0,32.0,5.0,1.0,335.549987793
556,0.0,28.0,5.0,1.0,337.690002441
557,0.0,28.0,5.0,1.0,337.690002441
558,0.0,28.0,5.0,1.0,337.690002441
559,1.0,31.0,5.0,1.0,338.859985352
560,0.0,31.0,5.0,1.0,336.720001221
561,0.0,31.0,5.0,1.0,338.789978027
562,1.0,28.0,5.0,1.0,334.529998779
563,0.0,28.0,5.0,1.0,337.08001709
564,0.0,30.0,5.0,1.0,335.339996338
565,0.0,28.0,5.0,1.0,339.220001221
566,0.0,28.0,5.0,1.0,331.910003662
567,0.0,30.0,5.0,1.0,335.190002441
568,0.0,29.0,5.0,1.0,338.58001709
569,0.0,28.0,5.0,1.0,334.989990234
570,1.0,30.0,5.0,1.0,336.709991455
571,1.0,28.0,5.0,1.0,339.75
572,0.0,29.0,5.0,1.0,341.720001221
573,0.0,28.0,5.0,1.0,344.779998779
574,0.0,28.0,5.0,1.0,335.909973145
575,0.0,28.0,5.0,1.0,335.909973145
576,1.0,28.0,5.0,1.0,337.630004883
577,0.0,28.0,5.0,1.0,337.039978027
578,0.0,30.0,5.0,1.0,336.270019531
579,0.0,32.0,5.0,1.0,345.83001709
580,0.0,28.0,5.0,1.0,348.010009766
581,0.0,28.0,5.0,1.0,342.320007324
582,0.0,29.0,5.0,1.0,338.239990234
583,0.0,28.0,5.0,1.0,335.950012207
