,dish washer,electric space heater,electric stove,fridge,microwave,washer dryer,main
48,0.0,0.0,0.0,7.0,4.0,0.0,96.0299987793
49,0.0,0.0,0.0,7.0,4.0,0.0,96.4100036621
50,0.0,0.0,0.0,7.0,4.0,0.0,96.3899993896
51,0.0,0.0,0.0,7.0,4.0,0.0,96.3899993896
52,0.0,0.0,0.0,7.0,4.0,0.0,96.2900009155
53,0.0,0.0,0.0,7.0,4.0,0.0,99.9799957275
54,0.0,0.0,0.0,6.0,4.0,0.0,95.9199981689
55,0.0,0.0,0.0,7.0,4.0,0.0,96.0399932861
56,0.0,0.0,0.0,6.0,4.0,0.0,100.309997559
57,0.0,0.0,0.0,7.0,4.0,0.0,95.9600067139
58,0.0,0.0,0.0,7.0,4.0,0.0,96.2299957275
59,0.0,0.0,0.0,7.0,4.0,0.0,96.7799987793
60,0.0,0.0,0.0,7.0,4.0,0.0,101.13999939
61,0.0,0.0,0.0,7.0,4.0,0.0,95.8700027466
62,0.0,0.0,0.0,7.0,4.0,0.0,95.8699951172
63,0.0,0.0,0.0,7.0,4.0,0.0,97.6900024414
64,0.0,0.0,0.0,6.0,4.0,0.0,100.25
65,0.0,0.0,0.0,7.0,4.0,0.0,96.0899963379
66,0.0,0.0,0.0,7.0,4.0,0.0,98.6499938965
67,0.0,0.0,0.0,7.0,4.0,0.0,98.6499938965
68,0.0,0.0,0.0,7.0,4.0,0.0,98.6499938965
69,0.0,0.0,0.0,6.0,4.0,0.0,99.5699996948
70,0.0,0.0,0.0,7.0,4.0,0.0,98.0299987793
71,0.0,0.0,0.0,7.0,4.0,0.0,96.6199951172
72,0.0,0.0,0.0,7.0,4.0,0.0,98.0500030518
73,0.0,0.0,0.0,7.0,4.0,0.0,98.8899993896
74,0.0,0.0,0.0,7.0,4.0,0.0,96.0299987793
75,0.0,0.0,0.0,7.0,4.0,0.0,97.9700012207
76,0.0,0.0,0.0,7.0,4.0,0.0,96.6399993896
77,0.0,0.0,0.0,7.0,4.0,0.0,95.9300003052
78,0.0,0.0,0.0,7.0,4.0,0.0,95.4100036621
79,0.0,0.0,0.0,7.0,4.0,0.0,96.1100006104
80,0.0,0.0,0.0,7.0,4.0,0.0,95.7799987793
81,0.0,0.0,0.0,7.0,4.0,0.0,96.1199951172
82,0.0,0.0,0.0,7.0,4.0,0.0,95.9199981689
83,0.0,0.0,0.0,6.0,4.0,0.0,96.4799957275
84,0.0,0.0,0.0,6.0,4.0,0.0,96.4799957275
85,0.0,0.0,0.0,6.0,4.0,0.0,96.4799957275
86,0.0,0.0,0.0,7.0,4.0,0.0,96.0299987793
87,0.0,0.0,0.0,7.0,4.0,0.0,95.7700042725
88,0.0,0.0,0.0,7.0,4.0,0.0,96.0200042725
89,0.0,0.0,0.0,7.0,4.0,0.0,96.3399963379
90,0.0,0.0,0.0,7.0,4.0,0.0,95.7900009155
91,0.0,0.0,0.0,7.0,4.0,0.0,96.1300048828
92,0.0,0.0,0.0,7.0,4.0,0.0,96.4599990845
93,0.0,0.0,0.0,7.0,4.0,0.0,95.9400024414
94,0.0,0.0,0.0,7.0,4.0,0.0,96.1900024414
95,0.0,0.0,0.0,7.0,4.0,0.0,96.25
96,0.0,0.0,0.0,7.0,4.0,0.0,95.8399963379
97,0.0,0.0,0.0,6.0,4.0,0.0,95.8600006104
98,0.0,0.0,0.0,7.0,4.0,0.0,96.1900024414
99,0.0,0.0,0.0,7.0,4.0,0.0,95.9199981689
100,0.0,0.0,0.0,7.0,4.0,0.0,95.75
101,0.0,0.0,0.0,7.0,4.0,0.0,95.75
102,0.0,0.0,0.0,7.0,4.0,0.0,95.75
103,0.0,0.0,0.0,7.0,4.0,0.0,96.1600036621
104,0.0,0.0,0.0,7.0,4.0,0.0,95.8000030518
105,0.0,0.0,0.0,6.0,4.0,0.0,95.9899978638
106,0.0,0.0,0.0,7.0,4.0,0.0,96.0899963379
107,0.0,0.0,0.0,7.0,4.0,0.0,96.0200042725
108,0.0,0.0,0.0,7.0,4.0,0.0,96.0599975586
109,0.0,0.0,0.0,7.0,4.0,0.0,95.8399963379
110,0.0,0.0,0.0,7.0,4.0,0.0,95.9100036621
111,0.0,0.0,0.0,7.0,4.0,0.0,95.8199996948
112,0.0,0.0,0.0,7.0,4.0,0.0,95.7900009155
113,0.0,0.0,0.0,7.0,4.0,0.0,95.5899963379
114,0.0,0.0,0.0,7.0,4.0,0.0,96.1699981689
115,0.0,0.0,0.0,7.0,4.0,0.0,95.8399963379
116,0.0,0.0,0.0,7.0,4.0,0.0,95.5
117,0.0,0.0,0.0,7.0,4.0,0.0,95.5
118,0.0,0.0,0.0,7.0,4.0,0.0,95.5
119,0.0,0.0,0.0,7.0,4.0,0.0,98.8499984741
120,0.0,0.0,0.0,7.0,4.0,0.0,100.050003052
121,0.0,0.0,0.0,6.0,4.0,0.0,97.6199951172
122,0.0,0.0,0.0,7.0,4.0,0.0,95.8499984741
123,0.0,0.0,0.0,6.0,4.0,0.0,98.6800003052
124,0.0,0.0,0.0,6.0,4.0,0.0,99.1800003052
125,0.0,0.0,0.0,7.0,4.0,0.0,97.3099975586
126,0.0,0.0,0.0,7.0,4.0,0.0,98.8000030518
127,0.0,0.0,0.0,7.0,4.0,0.0,98.2700042725
128,0.0,0.0,0.0,7.0,4.0,0.0,99.3899993896
129,0.0,0.0,0.0,6.0,4.0,0.0,96.0099945068
130,0.0,0.0,0.0,7.0,4.0,0.0,99.5099945068
131,0.0,0.0,0.0,7.0,4.0,0.0,97.8300018311
132,0.0,0.0,0.0,7.0,4.0,0.0,98.9300003052
133,0.0,0.0,0.0,7.0,4.0,0.0,96.6600036621
134,0.0,0.0,0.0,7.0,4.0,0.0,96.6600036621
135,0.0,0.0,0.0,7.0,4.0,0.0,96.6600036621
136,0.0,0.0,0.0,7.0,4.0,0.0,98.4600067139
137,0.0,0.0,0.0,7.0,4.0,0.0,96.0299987793
138,0.0,0.0,0.0,7.0,4.0,0.0,98.1900024414
139,0.0,0.0,0.0,7.0,4.0,0.0,97.8899993896
140,0.0,0.0,0.0,7.0,4.0,0.0,98.4700012207
141,0.0,0.0,0.0,6.0,4.0,0.0,95.8399963379
142,0.0,0.0,0.0,7.0,4.0,0.0,96.0599975586
143,0.0,0.0,0.0,7.0,4.0,0.0,95.9899978638
144,0.0,0.0,0.0,7.0,4.0,0.0,96.9000015259
145,0.0,0.0,0.0,7.0,4.0,0.0,96.9100036621
146,0.0,0.0,0.0,6.0,4.0,0.0,96.6299972534
147,0.0,0.0,0.0,7.0,4.0,0.0,96.2900009155
148,0.0,0.0,0.0,7.0,4.0,0.0,96.4300003052
149,0.0,0.0,0.0,6.0,4.0,0.0,95.8899993896
150,0.0,0.0,0.0,7.0,4.0,0.0,95.9199981689
151,0.0,0.0,0.0,7.0,4.0,0.0,95.9199981689
152,0.0,0.0,0.0,7.0,4.0,0.0,95.9199981689
153,0.0,0.0,0.0,7.0,4.0,0.0,95.9499969482
154,0.0,0.0,0.0,7.0,4.0,0.0,95.8800048828
155,0.0,0.0,0.0,7.0,4.0,0.0,96.0699996948
156,0.0,0.0,0.0,7.0,4.0,0.0,96.3300018311
157,0.0,0.0,0.0,6.0,4.0,0.0,96.7700042725
158,0.0,0.0,0.0,6.0,4.0,0.0,95.75
159,0.0,0.0,0.0,6.0,4.0,0.0,96.4300003052
160,0.0,0.0,0.0,7.0,4.0,0.0,96.3300018311
161,0.0,0.0,0.0,7.0,4.0,0.0,96.5599975586
162,0.0,0.0,0.0,6.0,4.0,0.0,95.9199981689
163,0.0,0.0,0.0,7.0,4.0,0.0,96.5099945068
164,0.0,0.0,0.0,6.0,4.0,0.0,96.0100021362
165,0.0,0.0,0.0,7.0,4.0,0.0,96.2900009155
166,0.0,0.0,0.0,7.0,4.0,0.0,95.3099975586
167,0.0,0.0,0.0,7.0,4.0,0.0,95.9300003052
168,0.0,0.0,0.0,7.0,4.0,0.0,95.9300003052
169,0.0,0.0,0.0,7.0,4.0,0.0,95.9300003052
170,0.0,0.0,0.0,7.0,4.0,0.0,95.3099975586
171,0.0,0.0,0.0,7.0,4.0,0.0,96.1500015259
172,0.0,0.0,0.0,7.0,4.0,0.0,95.9400024414
173,0.0,0.0,0.0,6.0,4.0,0.0,96.1800003052
174,0.0,0.0,0.0,7.0,4.0,0.0,95.8600006104
175,0.0,0.0,0.0,7.0,4.0,0.0,96.6999969482
176,0.0,0.0,0.0,7.0,4.0,0.0,98.1900024414
177,0.0,0.0,0.0,6.0,4.0,0.0,95.7799987793
178,0.0,0.0,0.0,7.0,4.0,0.0,95.6500015259
179,0.0,0.0,0.0,7.0,4.0,0.0,96.2900009155
180,0.0,0.0,0.0,7.0,4.0,0.0,95.9700012207
181,0.0,0.0,0.0,7.0,4.0,0.0,96.2399978638
182,0.0,0.0,0.0,7.0,4.0,0.0,95.6900024414
183,0.0,0.0,0.0,7.0,4.0,0.0,95.8799972534
184,0.0,0.0,0.0,7.0,4.0,0.0,97.5899963379
185,0.0,0.0,0.0,7.0,4.0,0.0,97.5899963379
186,0.0,0.0,0.0,7.0,4.0,0.0,97.5899963379
187,0.0,0.0,0.0,6.0,4.0,0.0,97.0999984741
188,0.0,0.0,0.0,7.0,4.0,0.0,98.3899993896
189,0.0,0.0,0.0,7.0,4.0,0.0,100.180000305
190,0.0,0.0,0.0,6.0,4.0,0.0,95.5100021362
191,0.0,0.0,0.0,7.0,4.0,0.0,95.8899993896
192,0.0,0.0,0.0,7.0,4.0,0.0,98.0899963379
193,0.0,0.0,0.0,6.0,4.0,0.0,97.4199981689
194,0.0,0.0,0.0,7.0,4.0,0.0,97.5599975586
195,0.0,0.0,0.0,7.0,4.0,0.0,98.3899993896
196,0.0,0.0,0.0,7.0,4.0,0.0,99.4599990845
197,0.0,0.0,0.0,7.0,4.0,0.0,95.7099990845
198,0.0,0.0,0.0,6.0,4.0,0.0,96.3500061035
199,0.0,0.0,0.0,7.0,4.0,0.0,96.4100036621
200,0.0,0.0,0.0,7.0,4.0,0.0,100.470001221
201,0.0,0.0,0.0,7.0,4.0,0.0,95.5800018311
202,0.0,0.0,0.0,7.0,4.0,0.0,95.5800018311
203,0.0,0.0,0.0,7.0,4.0,0.0,95.5800018311
204,0.0,0.0,0.0,7.0,4.0,0.0,97.1399993896
205,0.0,0.0,0.0,6.0,4.0,0.0,99.4700012207
206,0.0,0.0,0.0,7.0,4.0,0.0,99.3099975586
207,0.0,0.0,0.0,7.0,4.0,0.0,95.9400024414
208,0.0,0.0,0.0,7.0,4.0,0.0,98.4799957275
209,0.0,0.0,0.0,7.0,4.0,0.0,99.2399978638
210,0.0,0.0,0.0,6.0,4.0,0.0,98.0099945068
211,0.0,0.0,0.0,7.0,4.0,0.0,95.8199996948
212,0.0,0.0,0.0,7.0,4.0,0.0,96.3500061035
213,0.0,0.0,0.0,7.0,4.0,0.0,95.7400054932
214,0.0,0.0,0.0,7.0,4.0,0.0,95.4599990845
215,0.0,0.0,0.0,7.0,4.0,0.0,96.4199981689
216,0.0,0.0,0.0,7.0,4.0,0.0,95.7700042725
217,0.0,0.0,0.0,6.0,4.0,0.0,96.0699996948
218,0.0,0.0,0.0,7.0,4.0,0.0,96.2600021362
219,0.0,0.0,0.0,7.0,4.0,0.0,96.2600021362
220,0.0,0.0,0.0,7.0,4.0,0.0,96.2600021362
221,0.0,0.0,0.0,7.0,4.0,0.0,96.0999984741
222,0.0,0.0,0.0,7.0,4.0,0.0,96.1999969482
223,0.0,0.0,0.0,7.0,4.0,0.0,96.1000061035
224,0.0,0.0,0.0,7.0,4.0,0.0,95.8899993896
225,0.0,0.0,0.0,7.0,4.0,0.0,96.5800018311
226,0.0,0.0,0.0,7.0,4.0,0.0,95.8800048828
227,0.0,0.0,0.0,7.0,4.0,0.0,96.2299957275
228,0.0,0.0,0.0,7.0,4.0,0.0,95.8699951172
229,0.0,0.0,0.0,7.0,4.0,0.0,96.6999969482
230,0.0,0.0,0.0,7.0,4.0,0.0,95.8300018311
231,0.0,0.0,0.0,6.0,4.0,0.0,96.2099990845
232,0.0,0.0,0.0,6.0,4.0,0.0,95.6500015259
233,0.0,0.0,0.0,6.0,4.0,0.0,96.0800018311
234,0.0,0.0,0.0,7.0,4.0,0.0,95.5599975586
235,0.0,0.0,0.0,7.0,4.0,0.0,93.4300003052
236,0.0,0.0,0.0,7.0,4.0,0.0,93.4300003052
237,0.0,0.0,0.0,7.0,4.0,0.0,94.3099975586
238,0.0,0.0,0.0,7.0,4.0,0.0,94.1699981689
239,0.0,0.0,0.0,7.0,4.0,0.0,93.8399963379
240,0.0,0.0,0.0,7.0,4.0,0.0,94.2299957275
241,0.0,0.0,0.0,7.0,4.0,0.0,94.1100006104
242,0.0,0.0,0.0,7.0,4.0,0.0,94.2799987793
243,0.0,0.0,0.0,6.0,4.0,0.0,94.6699981689
244,0.0,0.0,0.0,7.0,4.0,0.0,92.9799957275
245,0.0,0.0,0.0,7.0,4.0,0.0,93.5599975586
246,0.0,0.0,0.0,7.0,4.0,0.0,92.9000015259
247,0.0,0.0,0.0,7.0,4.0,0.0,92.7900009155
248,0.0,0.0,0.0,7.0,4.0,0.0,92.6900024414
249,0.0,0.0,0.0,7.0,4.0,0.0,92.7700042725
250,0.0,0.0,0.0,6.0,4.0,0.0,92.9499969482
251,0.0,0.0,0.0,7.0,4.0,0.0,93.4700012207
252,0.0,0.0,0.0,7.0,4.0,0.0,93.4700012207
253,0.0,0.0,0.0,7.0,4.0,0.0,93.4700012207
254,0.0,0.0,0.0,7.0,4.0,0.0,95.2600021362
255,0.0,0.0,0.0,6.0,4.0,0.0,97.25
256,0.0,0.0,0.0,6.0,4.0,0.0,92.7299957275
257,0.0,0.0,0.0,7.0,4.0,0.0,92.8099975586
258,0.0,0.0,0.0,7.0,4.0,0.0,95.6399993896
259,0.0,0.0,0.0,7.0,4.0,0.0,93.0700073242
260,0.0,0.0,0.0,6.0,4.0,0.0,92.8199996948
261,0.0,0.0,0.0,7.0,4.0,0.0,94.1600036621
262,0.0,0.0,0.0,7.0,4.0,0.0,96.5299987793
263,0.0,0.0,0.0,6.0,4.0,0.0,94.8800048828
264,0.0,0.0,0.0,6.0,4.0,0.0,92.9900054932
265,0.0,0.0,0.0,6.0,4.0,0.0,93.6699981689
266,0.0,0.0,0.0,6.0,4.0,0.0,94.6900024414
267,0.0,0.0,0.0,7.0,4.0,0.0,95.1300048828
268,0.0,0.0,0.0,7.0,4.0,0.0,95.1300048828
269,0.0,0.0,0.0,7.0,4.0,0.0,95.1300048828
270,0.0,0.0,0.0,6.0,4.0,0.0,93.5200042725
271,0.0,0.0,0.0,7.0,4.0,0.0,93.6699981689
272,0.0,0.0,0.0,6.0,4.0,0.0,94.8399963379
273,0.0,0.0,0.0,6.0,4.0,0.0,96.6100006104
274,0.0,0.0,0.0,6.0,4.0,0.0,94.2599945068
275,0.0,0.0,0.0,7.0,4.0,0.0,93.7100067139
276,0.0,0.0,0.0,7.0,4.0,0.0,94.8099975586
277,0.0,0.0,0.0,7.0,4.0,0.0,93.4400024414
278,0.0,0.0,0.0,7.0,4.0,0.0,93.1800003052
279,0.0,0.0,0.0,7.0,4.0,0.0,93.9100036621
280,0.0,0.0,0.0,7.0,4.0,0.0,92.6800003052
281,0.0,0.0,0.0,6.0,4.0,0.0,93.5200042725
282,0.0,0.0,0.0,7.0,4.0,0.0,93.1100006104
283,0.0,0.0,0.0,7.0,4.0,0.0,93.1999969482
284,0.0,0.0,0.0,7.0,4.0,0.0,93.1399993896
285,0.0,0.0,0.0,7.0,4.0,0.0,93.1399993896
286,0.0,0.0,0.0,7.0,4.0,0.0,93.1399993896
287,0.0,0.0,0.0,7.0,4.0,0.0,92.8300018311
288,0.0,0.0,0.0,7.0,4.0,0.0,93.4000015259
289,0.0,0.0,0.0,7.0,4.0,0.0,93.0200042725
290,0.0,0.0,0.0,7.0,4.0,0.0,92.7700042725
291,0.0,0.0,0.0,7.0,4.0,0.0,92.9199981689
292,0.0,0.0,0.0,7.0,4.0,0.0,92.5699996948
293,0.0,0.0,0.0,6.0,4.0,0.0,93.1100006104
294,0.0,0.0,0.0,7.0,4.0,0.0,93.0500030518
295,0.0,0.0,0.0,6.0,4.0,0.0,95.2200012207
296,0.0,0.0,0.0,6.0,4.0,0.0,96.1100006104
297,0.0,0.0,0.0,7.0,4.0,0.0,95.75
298,0.0,0.0,0.0,7.0,4.0,0.0,95.2899932861
299,0.0,0.0,0.0,7.0,4.0,0.0,96.0
300,0.0,0.0,0.0,6.0,4.0,0.0,95.2900009155
301,0.0,0.0,0.0,7.0,4.0,0.0,95.0699996948
302,0.0,0.0,0.0,7.0,4.0,0.0,95.0699996948
303,0.0,0.0,0.0,7.0,4.0,0.0,95.2799987793
304,0.0,0.0,0.0,7.0,4.0,0.0,95.3500061035
305,0.0,0.0,0.0,7.0,4.0,0.0,95.75
306,0.0,0.0,0.0,7.0,4.0,0.0,95.2799987793
307,0.0,0.0,0.0,7.0,4.0,0.0,95.9400024414
308,0.0,0.0,0.0,7.0,4.0,0.0,95.2400054932
309,0.0,0.0,0.0,7.0,4.0,0.0,95.2600021362
310,0.0,0.0,0.0,7.0,4.0,0.0,95.1900024414
311,0.0,0.0,0.0,6.0,4.0,0.0,95.3699951172
312,0.0,0.0,0.0,6.0,4.0,0.0,95.6699981689
313,0.0,0.0,0.0,7.0,4.0,0.0,96.0699996948
314,0.0,0.0,0.0,7.0,4.0,0.0,95.4899978638
315,0.0,0.0,0.0,7.0,4.0,0.0,95.1399993896
316,0.0,0.0,0.0,6.0,4.0,0.0,94.9100036621
317,0.0,0.0,0.0,7.0,4.0,0.0,97.9499969482
318,0.0,0.0,0.0,7.0,4.0,0.0,97.9499969482
319,0.0,0.0,0.0,7.0,4.0,0.0,97.9499969482
320,0.0,0.0,0.0,6.0,4.0,0.0,99.8800048828
321,0.0,0.0,0.0,7.0,4.0,0.0,96.8300018311
322,0.0,0.0,0.0,7.0,4.0,0.0,94.7600021362
323,0.0,0.0,0.0,7.0,4.0,0.0,98.7899932861
324,0.0,0.0,0.0,7.0,4.0,0.0,97.5200042725
325,0.0,0.0,0.0,7.0,4.0,0.0,95.1500015259
326,0.0,0.0,0.0,7.0,4.0,0.0,96.0599975586
327,0.0,0.0,0.0,7.0,4.0,0.0,98.0099945068
328,0.0,0.0,0.0,7.0,4.0,0.0,98.7200012207
329,0.0,0.0,0.0,7.0,4.0,0.0,98.4899978638
330,0.0,0.0,0.0,7.0,4.0,0.0,96.5
331,0.0,0.0,0.0,7.0,4.0,0.0,96.9799957275
332,0.0,0.0,0.0,6.0,4.0,0.0,98.4799957275
333,0.0,0.0,0.0,6.0,4.0,0.0,98.1100006104
334,0.0,0.0,0.0,7.0,4.0,0.0,95.6200027466
335,0.0,0.0,0.0,7.0,4.0,0.0,95.6200027466
336,0.0,0.0,0.0,7.0,4.0,0.0,95.6200027466
337,0.0,0.0,0.0,7.0,4.0,0.0,99.1100006104
338,0.0,0.0,0.0,7.0,4.0,0.0,95.6900024414
339,0.0,0.0,0.0,7.0,4.0,0.0,97.6600036621
340,0.0,0.0,0.0,7.0,4.0,0.0,95.3399963379
341,0.0,0.0,0.0,7.0,4.0,0.0,95.3699951172
342,0.0,0.0,0.0,6.0,4.0,0.0,97.8500061035
343,0.0,0.0,0.0,7.0,4.0,0.0,95.6300048828
344,0.0,0.0,0.0,7.0,4.0,0.0,95.5
345,0.0,0.0,0.0,7.0,4.0,0.0,95.3300018311
346,0.0,0.0,0.0,7.0,4.0,0.0,96.0
347,0.0,0.0,0.0,7.0,4.0,0.0,95.0999984741
348,0.0,0.0,0.0,6.0,4.0,0.0,95.1900024414
349,0.0,0.0,0.0,7.0,4.0,0.0,94.9800033569
350,0.0,0.0,0.0,6.0,4.0,0.0,95.5099945068
351,0.0,0.0,0.0,6.0,4.0,0.0,95.2700042725
352,0.0,0.0,0.0,6.0,4.0,0.0,95.2700042725
353,0.0,0.0,0.0,6.0,4.0,0.0,95.2700042725
354,0.0,0.0,0.0,7.0,4.0,0.0,94.8300018311
355,0.0,0.0,0.0,7.0,4.0,0.0,95.6999969482
356,0.0,0.0,0.0,7.0,4.0,0.0,94.8500061035
357,0.0,0.0,0.0,7.0,4.0,0.0,94.4899978638
358,0.0,0.0,0.0,7.0,4.0,0.0,94.1699981689
359,0.0,0.0,0.0,7.0,4.0,0.0,94.9799957275
360,0.0,0.0,0.0,7.0,4.0,0.0,94.2600021362
361,0.0,0.0,0.0,6.0,4.0,0.0,94.9100036621
362,0.0,0.0,0.0,7.0,4.0,0.0,94.2699966431
363,0.0,0.0,0.0,6.0,4.0,0.0,95.8199996948
364,0.0,0.0,0.0,7.0,4.0,0.0,94.6900024414
365,0.0,0.0,0.0,7.0,4.0,0.0,94.6999969482
366,0.0,0.0,0.0,6.0,4.0,0.0,95.6999969482
367,0.0,0.0,0.0,6.0,4.0,0.0,94.9599990845
368,0.0,0.0,0.0,6.0,4.0,0.0,94.9599990845
369,0.0,0.0,0.0,6.0,4.0,0.0,94.9599990845
370,0.0,0.0,0.0,7.0,4.0,0.0,94.5299987793
371,0.0,0.0,0.0,7.0,4.0,0.0,95.1900024414
372,0.0,0.0,0.0,7.0,4.0,0.0,95.0400009155
373,0.0,0.0,0.0,6.0,4.0,0.0,95.2799987793
374,0.0,0.0,0.0,7.0,4.0,0.0,94.9000015259
375,0.0,0.0,0.0,7.0,4.0,0.0,94.8000030518
376,0.0,0.0,0.0,7.0,4.0,0.0,95.6699981689
377,0.0,0.0,0.0,7.0,4.0,0.0,95.1100006104
378,0.0,0.0,0.0,6.0,4.0,0.0,94.4300003052
379,0.0,0.0,0.0,7.0,4.0,0.0,94.7599945068
380,0.0,0.0,0.0,6.0,4.0,0.0,92.9000015259
381,0.0,0.0,0.0,7.0,4.0,0.0,92.3899993896
382,0.0,0.0,0.0,7.0,4.0,0.0,92.3099975586
383,0.0,0.0,0.0,6.0,4.0,0.0,92.6199951172
384,0.0,0.0,0.0,7.0,4.0,0.0,93.0299987793
385,0.0,0.0,0.0,7.0,4.0,0.0,93.0299987793
386,0.0,0.0,0.0,7.0,4.0,0.0,93.0299987793
387,0.0,0.0,0.0,7.0,4.0,0.0,96.6600036621
388,0.0,0.0,0.0,7.0,4.0,0.0,92.5599975586
389,0.0,0.0,0.0,7.0,4.0,0.0,93.6199951172
390,0.0,0.0,0.0,7.0,4.0,0.0,96.9400024414
391,0.0,0.0,0.0,6.0,4.0,0.0,96.5599975586
392,0.0,0.0,0.0,7.0,4.0,0.0,93.0599975586
393,0.0,0.0,0.0,7.0,4.0,0.0,93.8099975586
394,0.0,0.0,0.0,7.0,4.0,0.0,96.6900024414
395,0.0,0.0,0.0,7.0,4.0,0.0,93.1800003052
396,0.0,0.0,0.0,7.0,4.0,0.0,92.8300018311
397,0.0,0.0,0.0,7.0,4.0,0.0,93.8399963379
398,0.0,0.0,0.0,7.0,4.0,0.0,93.6399993896
399,0.0,0.0,0.0,7.0,4.0,0.0,93.9900054932
400,0.0,0.0,0.0,7.0,4.0,0.0,93.0800018311
401,0.0,0.0,0.0,7.0,4.0,0.0,95.3199996948
402,0.0,0.0,0.0,7.0,4.0,0.0,95.3199996948
403,0.0,0.0,0.0,7.0,4.0,0.0,95.3199996948
404,0.0,0.0,0.0,6.0,4.0,0.0,94.5
405,0.0,0.0,0.0,6.0,4.0,0.0,93.5
406,0.0,0.0,0.0,7.0,4.0,0.0,93.1300048828
407,0.0,0.0,0.0,7.0,4.0,0.0,93.3800048828
408,0.0,0.0,0.0,6.0,4.0,0.0,94.0200042725
409,0.0,0.0,0.0,7.0,4.0,0.0,95.0400009155
410,0.0,0.0,0.0,6.0,4.0,0.0,92.4599990845
411,0.0,0.0,0.0,6.0,4.0,0.0,95.9199981689
412,0.0,0.0,0.0,6.0,4.0,0.0,94.8500061035
413,0.0,0.0,0.0,7.0,4.0,0.0,95.7299957275
414,0.0,0.0,0.0,7.0,4.0,0.0,96.6100006104
415,0.0,0.0,0.0,7.0,4.0,0.0,95.4100036621
416,0.0,0.0,0.0,6.0,4.0,0.0,95.3699951172
417,0.0,0.0,0.0,6.0,4.0,0.0,95.0899963379
418,0.0,0.0,0.0,7.0,4.0,0.0,92.9100036621
419,0.0,0.0,0.0,7.0,4.0,0.0,92.9100036621
420,0.0,0.0,0.0,7.0,4.0,0.0,92.9100036621
421,0.0,0.0,0.0,7.0,4.0,0.0,92.0899963379
422,0.0,0.0,0.0,7.0,4.0,0.0,93.0500030518
423,0.0,0.0,0.0,6.0,4.0,0.0,92.6500015259
