,dish washer,electric space heater,electric stove,fridge,microwave,washer dryer,main
43,0.0,0.0,0.0,7.0,5.0,0.0,217.959991455
44,0.0,0.0,0.0,6.0,4.0,0.0,218.769989014
45,0.0,0.0,0.0,7.0,5.0,0.0,215.459991455
46,0.0,0.0,0.0,7.0,4.0,0.0,217.41998291
47,0.0,0.0,0.0,6.0,5.0,0.0,217.100006104
48,0.0,0.0,0.0,6.0,4.0,0.0,218.029998779
49,0.0,0.0,0.0,6.0,4.0,0.0,218.609985352
50,0.0,0.0,0.0,6.0,4.0,0.0,217.080001831
51,0.0,0.0,0.0,6.0,4.0,0.0,217.080001831
52,0.0,0.0,0.0,6.0,4.0,0.0,217.080001831
53,0.0,0.0,0.0,6.0,5.0,0.0,216.960006714
54,0.0,0.0,0.0,7.0,4.0,0.0,213.420013428
55,0.0,0.0,0.0,6.0,5.0,0.0,219.910003662
56,0.0,0.0,0.0,6.0,4.0,0.0,214.970001221
57,0.0,0.0,0.0,6.0,4.0,0.0,217.190002441
58,0.0,0.0,0.0,7.0,4.0,0.0,217.729995728
59,0.0,0.0,0.0,6.0,5.0,0.0,215.059997559
60,0.0,0.0,0.0,6.0,5.0,0.0,217.059997559
61,0.0,0.0,0.0,6.0,5.0,0.0,218.820007324
62,0.0,0.0,0.0,6.0,4.0,0.0,216.130004883
63,0.0,0.0,0.0,6.0,4.0,0.0,214.769989014
64,0.0,0.0,0.0,7.0,4.0,0.0,215.389984131
65,0.0,0.0,0.0,7.0,4.0,0.0,214.839996338
66,0.0,0.0,0.0,6.0,4.0,0.0,216.080001831
67,0.0,0.0,0.0,6.0,5.0,0.0,220.410003662
68,0.0,0.0,0.0,6.0,4.0,0.0,215.930007935
69,0.0,0.0,0.0,6.0,4.0,0.0,215.930007935
70,0.0,0.0,0.0,7.0,4.0,0.0,213.149993896
71,0.0,0.0,0.0,7.0,4.0,0.0,212.849990845
72,0.0,0.0,0.0,6.0,4.0,0.0,213.890014648
73,0.0,0.0,0.0,6.0,4.0,0.0,215.489990234
74,0.0,0.0,0.0,6.0,5.0,0.0,217.230010986
75,0.0,0.0,0.0,6.0,4.0,0.0,213.919998169
76,0.0,0.0,0.0,7.0,5.0,0.0,215.449996948
77,0.0,0.0,0.0,6.0,5.0,0.0,217.300003052
78,0.0,0.0,0.0,7.0,4.0,0.0,214.260009766
79,0.0,0.0,0.0,7.0,5.0,0.0,215.859985352
80,0.0,0.0,0.0,7.0,4.0,0.0,213.820007324
81,0.0,0.0,0.0,6.0,4.0,0.0,212.979995728
82,0.0,0.0,0.0,6.0,4.0,0.0,213.559997559
83,0.0,0.0,0.0,6.0,4.0,0.0,213.589996338
84,0.0,0.0,0.0,7.0,4.0,0.0,216.029998779
85,0.0,0.0,0.0,7.0,4.0,0.0,216.029998779
86,0.0,0.0,0.0,6.0,4.0,0.0,212.609985352
87,0.0,0.0,0.0,6.0,4.0,0.0,215.25
88,0.0,0.0,0.0,7.0,4.0,0.0,215.229995728
89,0.0,0.0,0.0,6.0,5.0,0.0,215.600006104
90,0.0,0.0,0.0,7.0,4.0,0.0,213.959991455
91,0.0,0.0,0.0,7.0,4.0,0.0,213.649993896
92,0.0,0.0,0.0,7.0,4.0,0.0,214.950012207
93,0.0,0.0,0.0,7.0,4.0,0.0,215.179992676
94,0.0,0.0,0.0,6.0,4.0,0.0,212.910003662
95,0.0,0.0,0.0,7.0,5.0,0.0,215.579986572
96,0.0,0.0,0.0,6.0,4.0,0.0,213.040008545
97,0.0,0.0,0.0,6.0,5.0,0.0,215.61000061
98,0.0,0.0,0.0,6.0,4.0,0.0,213.029998779
99,0.0,0.0,0.0,6.0,4.0,0.0,216.5
100,0.0,0.0,0.0,6.0,5.0,0.0,215.260009766
101,0.0,0.0,0.0,6.0,5.0,0.0,215.420013428
102,0.0,0.0,0.0,6.0,5.0,0.0,215.420013428
103,0.0,0.0,0.0,6.0,5.0,0.0,215.420013428
104,0.0,0.0,0.0,6.0,4.0,0.0,215.010009766
105,0.0,0.0,0.0,6.0,4.0,0.0,214.209991455
106,0.0,0.0,0.0,6.0,5.0,0.0,215.520004272
107,0.0,0.0,0.0,6.0,4.0,0.0,214.440002441
108,0.0,0.0,0.0,6.0,5.0,0.0,214.529998779
109,0.0,0.0,0.0,6.0,4.0,0.0,213.229995728
110,0.0,0.0,0.0,7.0,4.0,0.0,213.050003052
111,0.0,0.0,0.0,7.0,5.0,0.0,214.709991455
112,0.0,0.0,0.0,6.0,4.0,0.0,215.330001831
113,0.0,0.0,0.0,6.0,5.0,0.0,212.829986572
114,0.0,0.0,0.0,6.0,5.0,0.0,214.620010376
115,0.0,0.0,0.0,7.0,4.0,0.0,214.769989014
116,0.0,0.0,0.0,6.0,4.0,0.0,212.38999939
117,0.0,0.0,0.0,6.0,4.0,0.0,212.259994507
118,0.0,0.0,0.0,6.0,4.0,0.0,214.730010986
119,0.0,0.0,0.0,6.0,4.0,0.0,213.100006104
120,0.0,0.0,0.0,6.0,4.0,0.0,213.100006104
121,0.0,0.0,0.0,7.0,4.0,0.0,215.100006104
122,0.0,0.0,0.0,7.0,4.0,0.0,211.770004272
123,0.0,0.0,0.0,6.0,4.0,0.0,215.549987793
124,0.0,0.0,0.0,7.0,5.0,0.0,214.970001221
125,0.0,0.0,0.0,6.0,4.0,0.0,219.269989014
126,0.0,0.0,0.0,6.0,4.0,0.0,214.220001221
127,0.0,0.0,0.0,7.0,4.0,0.0,214.989990234
128,0.0,0.0,0.0,6.0,5.0,0.0,219.860015869
129,0.0,0.0,0.0,6.0,4.0,0.0,216.880004883
130,0.0,0.0,0.0,6.0,5.0,0.0,214.960006714
131,0.0,0.0,0.0,6.0,5.0,0.0,215.36000061
132,0.0,0.0,0.0,7.0,5.0,0.0,219.429992676
133,0.0,0.0,0.0,7.0,4.0,0.0,217.329986572
134,0.0,0.0,0.0,6.0,5.0,0.0,214.770004272
135,0.0,0.0,0.0,6.0,4.0,0.0,219.070007324
136,0.0,0.0,0.0,7.0,4.0,0.0,216.269989014
137,0.0,0.0,0.0,7.0,4.0,0.0,216.269989014
138,0.0,0.0,0.0,7.0,4.0,0.0,216.269989014
139,0.0,0.0,0.0,6.0,5.0,0.0,215.929992676
140,0.0,0.0,0.0,7.0,5.0,0.0,214.869995117
141,0.0,0.0,0.0,6.0,4.0,0.0,215.919998169
142,0.0,0.0,0.0,7.0,4.0,0.0,213.269989014
143,0.0,0.0,0.0,6.0,5.0,0.0,213.620010376
144,0.0,0.0,0.0,6.0,4.0,0.0,217.75
145,0.0,0.0,0.0,6.0,5.0,0.0,217.449996948
146,0.0,0.0,0.0,7.0,4.0,0.0,216.529998779
147,0.0,0.0,0.0,7.0,4.0,0.0,215.5
148,0.0,0.0,0.0,7.0,5.0,0.0,216.670013428
149,0.0,0.0,0.0,6.0,4.0,0.0,213.819992065
150,0.0,0.0,0.0,7.0,4.0,0.0,216.510009766
151,0.0,0.0,0.0,6.0,5.0,0.0,213.899993896
152,0.0,0.0,0.0,6.0,4.0,0.0,213.639984131
153,0.0,0.0,0.0,6.0,4.0,0.0,214.25
154,0.0,0.0,0.0,6.0,4.0,0.0,214.179992676
155,0.0,0.0,0.0,6.0,4.0,0.0,214.179992676
156,0.0,0.0,0.0,6.0,5.0,0.0,212.86000061
157,0.0,0.0,0.0,7.0,4.0,0.0,215.230010986
158,0.0,0.0,0.0,6.0,5.0,0.0,216.089996338
159,0.0,0.0,0.0,7.0,4.0,0.0,216.089996338
160,0.0,0.0,0.0,7.0,4.0,0.0,214.890014648
161,0.0,0.0,0.0,7.0,4.0,0.0,216.169998169
162,0.0,0.0,0.0,7.0,4.0,0.0,215.549987793
163,0.0,0.0,0.0,6.0,4.0,0.0,216.100006104
164,0.0,0.0,0.0,6.0,4.0,0.0,215.579986572
165,0.0,0.0,0.0,6.0,5.0,0.0,215.290008545
166,0.0,0.0,0.0,7.0,5.0,0.0,213.979995728
167,0.0,0.0,0.0,7.0,4.0,0.0,215.179992676
168,0.0,0.0,0.0,6.0,4.0,0.0,212.550003052
169,0.0,0.0,0.0,6.0,4.0,0.0,215.040008545
170,0.0,0.0,0.0,7.0,5.0,0.0,215.419998169
171,0.0,0.0,0.0,6.0,5.0,0.0,215.020004272
172,0.0,0.0,0.0,6.0,5.0,0.0,215.020004272
173,0.0,0.0,0.0,6.0,5.0,0.0,215.020004272
174,0.0,0.0,0.0,7.0,4.0,0.0,213.190002441
175,0.0,0.0,0.0,6.0,5.0,0.0,216.480010986
176,0.0,0.0,0.0,7.0,4.0,0.0,213.300018311
177,0.0,0.0,0.0,7.0,4.0,0.0,213.38999939
178,0.0,0.0,0.0,7.0,4.0,0.0,212.259994507
179,0.0,0.0,0.0,7.0,4.0,0.0,212.089996338
180,0.0,0.0,0.0,7.0,5.0,0.0,213.029998779
181,0.0,0.0,0.0,7.0,4.0,0.0,212.759994507
182,0.0,0.0,0.0,7.0,5.0,0.0,212.369995117
183,0.0,0.0,0.0,6.0,5.0,0.0,213.820007324
184,0.0,0.0,0.0,6.0,5.0,0.0,212.459991455
185,0.0,0.0,0.0,7.0,4.0,0.0,211.289993286
186,0.0,0.0,0.0,7.0,5.0,0.0,210.150009155
187,0.0,0.0,0.0,6.0,5.0,0.0,212.690002441
188,0.0,0.0,0.0,6.0,4.0,0.0,210.919998169
189,0.0,0.0,0.0,6.0,4.0,0.0,210.919998169
190,0.0,0.0,0.0,6.0,4.0,0.0,210.919998169
191,0.0,0.0,0.0,6.0,4.0,0.0,211.699996948
192,0.0,0.0,0.0,6.0,4.0,0.0,211.940002441
193,0.0,0.0,0.0,7.0,4.0,0.0,212.819992065
194,0.0,0.0,0.0,7.0,4.0,0.0,211.220001221
195,0.0,0.0,0.0,7.0,5.0,0.0,216.239990234
196,0.0,0.0,0.0,7.0,4.0,0.0,212.819992065
197,0.0,0.0,0.0,7.0,4.0,0.0,209.890014648
198,0.0,0.0,0.0,7.0,5.0,0.0,216.239990234
199,0.0,0.0,0.0,7.0,4.0,0.0,212.149993896
200,0.0,0.0,0.0,6.0,4.0,0.0,214.389984131
201,0.0,0.0,0.0,6.0,5.0,0.0,215.479995728
202,0.0,0.0,0.0,6.0,4.0,0.0,213.279998779
203,0.0,0.0,0.0,6.0,4.0,0.0,210.890014648
204,0.0,0.0,0.0,6.0,5.0,0.0,213.619995117
205,0.0,0.0,0.0,7.0,5.0,0.0,214.190002441
206,0.0,0.0,0.0,6.0,4.0,0.0,213.100006104
207,0.0,0.0,0.0,6.0,4.0,0.0,213.100006104
208,0.0,0.0,0.0,6.0,4.0,0.0,213.100006104
209,0.0,0.0,0.0,6.0,5.0,0.0,212.950012207
210,0.0,0.0,0.0,7.0,4.0,0.0,212.920013428
211,0.0,0.0,0.0,7.0,4.0,0.0,211.190002441
212,0.0,0.0,0.0,6.0,5.0,0.0,217.390014648
213,0.0,0.0,0.0,7.0,5.0,0.0,212.029998779
214,0.0,0.0,0.0,6.0,5.0,0.0,214.979995728
215,0.0,0.0,0.0,7.0,4.0,0.0,213.570007324
216,0.0,0.0,0.0,6.0,4.0,0.0,214.160003662
217,0.0,0.0,0.0,7.0,5.0,0.0,212.169998169
218,0.0,0.0,0.0,7.0,4.0,0.0,208.489990234
219,0.0,0.0,0.0,7.0,5.0,0.0,212.330001831
220,0.0,0.0,0.0,6.0,4.0,0.0,210.699996948
221,0.0,0.0,0.0,7.0,5.0,0.0,210.300003052
222,0.0,0.0,0.0,7.0,5.0,0.0,212.399993896
223,0.0,0.0,0.0,7.0,5.0,0.0,211.279998779
224,0.0,0.0,0.0,7.0,5.0,0.0,212.430007935
225,0.0,0.0,0.0,7.0,5.0,0.0,212.430007935
226,0.0,0.0,0.0,7.0,5.0,0.0,212.430007935
227,0.0,0.0,0.0,7.0,4.0,0.0,210.080001831
228,0.0,0.0,0.0,7.0,4.0,0.0,210.790008545
229,0.0,0.0,0.0,6.0,4.0,0.0,210.239990234
230,0.0,0.0,0.0,7.0,4.0,0.0,211.75
231,0.0,0.0,0.0,6.0,5.0,0.0,210.5
232,0.0,0.0,0.0,6.0,4.0,0.0,212.410003662
233,0.0,0.0,0.0,7.0,4.0,0.0,210.489990234
234,0.0,0.0,0.0,7.0,4.0,0.0,209.540008545
235,0.0,0.0,0.0,7.0,4.0,0.0,213.510009766
236,0.0,0.0,0.0,6.0,4.0,0.0,209.100006104
237,0.0,0.0,0.0,6.0,4.0,0.0,213.080001831
238,0.0,0.0,0.0,6.0,4.0,0.0,211.400009155
239,0.0,0.0,0.0,7.0,4.0,0.0,210.610015869
240,0.0,0.0,0.0,6.0,4.0,0.0,210.429992676
241,0.0,0.0,0.0,7.0,5.0,0.0,212.059997559
242,0.0,0.0,0.0,7.0,5.0,0.0,211.959991455
243,0.0,0.0,0.0,7.0,5.0,0.0,211.959991455
244,0.0,0.0,0.0,6.0,4.0,0.0,211.270004272
245,0.0,0.0,0.0,6.0,4.0,0.0,212.720001221
246,0.0,0.0,0.0,6.0,4.0,0.0,211.209991455
247,0.0,0.0,0.0,7.0,4.0,0.0,212.0
248,0.0,0.0,0.0,6.0,4.0,0.0,210.269989014
249,0.0,0.0,0.0,7.0,4.0,0.0,209.839996338
250,0.0,0.0,0.0,6.0,4.0,0.0,212.58001709
251,0.0,0.0,0.0,7.0,4.0,0.0,212.209991455
252,0.0,0.0,0.0,6.0,5.0,0.0,210.949996948
253,0.0,0.0,0.0,6.0,4.0,0.0,210.509994507
254,0.0,0.0,0.0,7.0,4.0,0.0,209.269989014
255,0.0,0.0,0.0,7.0,5.0,0.0,211.699996948
256,0.0,0.0,0.0,6.0,5.0,0.0,212.570007324
257,0.0,0.0,0.0,7.0,4.0,0.0,210.240005493
258,0.0,0.0,0.0,7.0,4.0,0.0,212.730010986
259,0.0,0.0,0.0,6.0,4.0,0.0,212.61000061
260,0.0,0.0,0.0,6.0,4.0,0.0,212.61000061
261,0.0,0.0,0.0,6.0,4.0,0.0,212.61000061
262,0.0,0.0,0.0,7.0,5.0,0.0,210.339996338
263,0.0,0.0,0.0,6.0,4.0,0.0,209.429992676
264,0.0,0.0,0.0,6.0,4.0,0.0,209.119995117
265,0.0,0.0,0.0,7.0,5.0,0.0,216.329986572
266,0.0,0.0,0.0,6.0,4.0,0.0,216.11000061
267,0.0,0.0,0.0,7.0,4.0,0.0,212.759994507
268,0.0,0.0,0.0,7.0,4.0,0.0,215.220001221
269,0.0,0.0,0.0,6.0,4.0,0.0,214.830001831
270,0.0,0.0,0.0,6.0,4.0,0.0,214.399993896
271,0.0,0.0,0.0,7.0,4.0,0.0,214.660003662
272,0.0,0.0,0.0,6.0,4.0,0.0,213.25
273,0.0,0.0,0.0,6.0,4.0,0.0,213.459991455
274,0.0,0.0,0.0,6.0,4.0,0.0,214.980010986
275,0.0,0.0,0.0,7.0,4.0,0.0,214.889984131
276,0.0,0.0,0.0,7.0,4.0,0.0,212.38999939
277,0.0,0.0,0.0,7.0,5.0,0.0,215.080001831
278,0.0,0.0,0.0,7.0,5.0,0.0,215.080001831
279,0.0,0.0,0.0,6.0,4.0,0.0,215.330001831
280,0.0,0.0,0.0,6.0,5.0,0.0,212.899993896
281,0.0,0.0,0.0,6.0,4.0,0.0,210.770004272
282,0.0,0.0,0.0,6.0,4.0,0.0,215.160003662
283,0.0,0.0,0.0,6.0,4.0,0.0,211.850006104
284,0.0,0.0,0.0,7.0,4.0,0.0,214.039993286
285,0.0,0.0,0.0,6.0,5.0,0.0,209.959991455
286,0.0,0.0,0.0,7.0,4.0,0.0,212.290008545
287,0.0,0.0,0.0,6.0,5.0,0.0,212.690002441
288,0.0,0.0,0.0,7.0,4.0,0.0,211.669998169
289,0.0,0.0,0.0,6.0,5.0,0.0,211.320007324
290,0.0,0.0,0.0,7.0,4.0,0.0,211.940002441
291,0.0,0.0,0.0,7.0,5.0,0.0,210.110015869
292,0.0,0.0,0.0,7.0,5.0,0.0,209.300003052
293,0.0,0.0,0.0,6.0,5.0,0.0,196.630004883
294,0.0,0.0,0.0,6.0,5.0,0.0,196.630004883
295,0.0,0.0,0.0,6.0,5.0,0.0,196.630004883
296,0.0,0.0,0.0,7.0,4.0,0.0,216.160003662
297,0.0,0.0,0.0,6.0,4.0,0.0,227.509994507
298,0.0,0.0,0.0,6.0,4.0,0.0,230.260009766
299,0.0,0.0,0.0,7.0,4.0,0.0,225.290008545
300,0.0,0.0,0.0,6.0,4.0,0.0,225.540008545
301,0.0,0.0,0.0,6.0,4.0,0.0,227.839996338
302,0.0,0.0,0.0,6.0,5.0,0.0,226.839996338
303,0.0,0.0,0.0,6.0,4.0,0.0,230.010009766
304,0.0,0.0,0.0,6.0,5.0,0.0,224.220001221
305,0.0,0.0,0.0,6.0,4.0,0.0,231.339996338
306,0.0,0.0,0.0,6.0,4.0,0.0,228.240005493
307,0.0,0.0,0.0,6.0,5.0,0.0,226.470001221
308,0.0,0.0,0.0,7.0,5.0,0.0,231.929992676
309,0.0,0.0,0.0,6.0,4.0,0.0,228.619995117
310,0.0,0.0,0.0,6.0,4.0,0.0,229.100006104
311,0.0,0.0,0.0,7.0,4.0,0.0,231.559997559
312,0.0,0.0,0.0,7.0,4.0,0.0,231.559997559
313,0.0,0.0,0.0,7.0,4.0,0.0,231.680007935
314,0.0,0.0,0.0,7.0,4.0,0.0,225.869995117
315,0.0,0.0,0.0,7.0,5.0,0.0,228.559997559
316,0.0,0.0,0.0,7.0,5.0,0.0,229.869995117
317,0.0,0.0,0.0,6.0,4.0,0.0,230.529998779
318,0.0,0.0,0.0,6.0,4.0,0.0,231.960006714
319,0.0,0.0,0.0,7.0,4.0,0.0,226.720001221
320,0.0,0.0,0.0,7.0,4.0,0.0,230.679992676
321,0.0,0.0,0.0,7.0,4.0,0.0,225.139984131
322,0.0,0.0,0.0,6.0,4.0,0.0,225.519989014
323,0.0,0.0,0.0,6.0,4.0,0.0,229.180007935
324,0.0,0.0,0.0,6.0,4.0,0.0,230.020004272
325,0.0,0.0,0.0,7.0,4.0,0.0,228.309997559
326,0.0,0.0,0.0,6.0,4.0,0.0,225.300003052
327,0.0,0.0,0.0,7.0,4.0,0.0,229.100006104
328,0.0,0.0,0.0,6.0,4.0,0.0,224.609985352
329,0.0,0.0,0.0,6.0,4.0,0.0,224.609985352
330,0.0,0.0,0.0,6.0,4.0,0.0,224.609985352
331,0.0,0.0,0.0,6.0,4.0,0.0,230.5
332,0.0,0.0,0.0,6.0,4.0,0.0,226.079986572
333,0.0,0.0,0.0,6.0,4.0,0.0,233.119995117
334,0.0,0.0,0.0,7.0,4.0,0.0,232.699996948
335,0.0,0.0,0.0,6.0,5.0,0.0,227.440002441
336,0.0,0.0,0.0,6.0,4.0,0.0,230.899993896
337,0.0,0.0,0.0,6.0,4.0,0.0,228.729995728
338,0.0,0.0,0.0,7.0,4.0,0.0,231.820007324
339,0.0,0.0,0.0,6.0,4.0,0.0,230.239990234
340,0.0,0.0,0.0,7.0,4.0,0.0,233.059997559
341,0.0,0.0,0.0,6.0,4.0,0.0,230.329986572
342,0.0,0.0,0.0,6.0,5.0,0.0,185.519989014
343,0.0,0.0,0.0,7.0,4.0,0.0,228.779998779
344,0.0,0.0,0.0,6.0,4.0,0.0,234.029998779
345,0.0,0.0,0.0,6.0,5.0,0.0,228.220001221
346,0.0,0.0,0.0,6.0,5.0,0.0,225.510009766
347,0.0,0.0,0.0,6.0,5.0,0.0,225.510009766
348,0.0,0.0,0.0,6.0,5.0,0.0,225.510009766
349,0.0,0.0,0.0,6.0,4.0,0.0,228.920013428
350,0.0,0.0,0.0,7.0,4.0,0.0,230.819992065
351,0.0,0.0,0.0,6.0,4.0,0.0,225.5
352,0.0,0.0,0.0,6.0,5.0,0.0,225.779998779
353,0.0,0.0,0.0,6.0,5.0,0.0,231.529998779
354,0.0,0.0,0.0,6.0,4.0,0.0,230.949981689
355,0.0,0.0,0.0,6.0,4.0,0.0,230.010009766
356,0.0,0.0,0.0,6.0,4.0,0.0,228.980010986
357,0.0,0.0,0.0,6.0,4.0,0.0,231.139984131
358,0.0,0.0,0.0,7.0,4.0,0.0,224.510009766
359,0.0,0.0,0.0,6.0,4.0,0.0,229.630004883
360,0.0,0.0,0.0,6.0,4.0,0.0,227.300003052
361,0.0,0.0,0.0,6.0,4.0,0.0,230.880004883
362,0.0,0.0,0.0,7.0,4.0,0.0,229.63999939
363,0.0,0.0,0.0,6.0,4.0,0.0,228.869995117
364,0.0,0.0,0.0,6.0,4.0,0.0,228.869995117
365,0.0,0.0,0.0,6.0,4.0,0.0,228.869995117
366,0.0,0.0,0.0,6.0,5.0,0.0,233.149993896
367,0.0,0.0,0.0,6.0,4.0,0.0,232.660003662
368,0.0,0.0,0.0,6.0,4.0,0.0,230.61000061
369,0.0,0.0,0.0,7.0,5.0,0.0,231.109985352
370,0.0,0.0,0.0,6.0,4.0,0.0,228.929992676
371,0.0,0.0,0.0,6.0,4.0,0.0,232.209991455
372,0.0,0.0,0.0,7.0,4.0,0.0,224.519989014
373,0.0,0.0,0.0,7.0,4.0,0.0,226.470001221
374,0.0,0.0,0.0,7.0,4.0,0.0,226.040008545
375,0.0,0.0,0.0,7.0,4.0,0.0,230.570007324
376,0.0,0.0,0.0,6.0,4.0,0.0,230.690002441
377,0.0,0.0,0.0,7.0,5.0,0.0,225.850006104
378,0.0,0.0,0.0,6.0,4.0,0.0,229.489990234
379,0.0,0.0,0.0,7.0,4.0,0.0,227.679992676
380,0.0,0.0,0.0,6.0,4.0,0.0,229.63999939
381,0.0,0.0,0.0,6.0,4.0,0.0,228.739990234
382,0.0,0.0,0.0,6.0,4.0,0.0,228.739990234
383,0.0,0.0,0.0,6.0,4.0,0.0,228.729995728
384,0.0,0.0,0.0,6.0,4.0,0.0,228.390014648
385,0.0,0.0,0.0,6.0,4.0,0.0,226.889984131
386,0.0,0.0,0.0,7.0,4.0,0.0,231.25
387,0.0,0.0,0.0,6.0,4.0,0.0,229.630004883
388,0.0,0.0,0.0,6.0,4.0,0.0,228.229995728
389,0.0,0.0,0.0,6.0,4.0,0.0,224.980010986
390,0.0,0.0,0.0,7.0,4.0,0.0,228.559997559
391,0.0,0.0,0.0,6.0,4.0,0.0,227.729995728
392,0.0,0.0,0.0,7.0,4.0,0.0,228.029998779
393,0.0,0.0,0.0,7.0,4.0,0.0,228.690002441
394,0.0,0.0,0.0,6.0,4.0,0.0,229.309997559
395,0.0,0.0,0.0,6.0,5.0,0.0,224.430007935
396,0.0,0.0,0.0,6.0,5.0,0.0,226.41998291
397,0.0,0.0,0.0,7.0,5.0,0.0,229.759994507
398,0.0,0.0,0.0,6.0,5.0,0.0,226.75
399,0.0,0.0,0.0,6.0,5.0,0.0,226.75
400,0.0,0.0,0.0,6.0,5.0,0.0,226.75
401,0.0,0.0,0.0,6.0,4.0,0.0,223.089996338
402,0.0,0.0,0.0,6.0,5.0,0.0,219.0
403,0.0,0.0,0.0,6.0,4.0,0.0,228.009994507
404,0.0,0.0,0.0,7.0,5.0,0.0,224.809997559
405,0.0,0.0,0.0,6.0,5.0,0.0,221.539993286
406,0.0,0.0,0.0,6.0,4.0,0.0,221.670013428
407,0.0,0.0,0.0,7.0,4.0,0.0,227.330001831
408,0.0,0.0,0.0,7.0,4.0,0.0,223.809997559
409,0.0,0.0,0.0,6.0,5.0,0.0,224.820007324
410,0.0,0.0,0.0,6.0,4.0,0.0,227.479995728
411,0.0,0.0,0.0,7.0,4.0,0.0,224.38999939
412,0.0,0.0,0.0,6.0,4.0,0.0,225.369995117
413,0.0,0.0,0.0,6.0,4.0,0.0,229.960006714
414,0.0,0.0,0.0,6.0,4.0,0.0,222.190002441
415,0.0,0.0,0.0,6.0,4.0,0.0,219.420013428
416,0.0,0.0,0.0,6.0,4.0,0.0,223.809997559
417,0.0,0.0,0.0,6.0,4.0,0.0,223.809997559
418,0.0,0.0,0.0,6.0,4.0,0.0,223.809997559
419,0.0,0.0,0.0,6.0,4.0,0.0,226.709991455
420,0.0,0.0,0.0,6.0,4.0,0.0,224.33001709
421,0.0,0.0,0.0,6.0,4.0,0.0,221.61000061
422,0.0,0.0,0.0,6.0,4.0,0.0,227.809997559
423,0.0,0.0,0.0,6.0,4.0,0.0,228.25
424,0.0,0.0,0.0,6.0,4.0,0.0,223.940002441
425,0.0,0.0,0.0,6.0,5.0,0.0,225.850006104
426,0.0,0.0,0.0,6.0,4.0,0.0,225.080001831
427,0.0,0.0,0.0,7.0,4.0,0.0,230.919998169
428,0.0,0.0,0.0,6.0,4.0,0.0,222.269989014
429,0.0,0.0,0.0,6.0,4.0,0.0,220.789993286
430,0.0,0.0,0.0,6.0,5.0,0.0,220.779998779
431,0.0,0.0,0.0,6.0,5.0,0.0,225.309997559
432,0.0,0.0,0.0,7.0,5.0,0.0,219.950012207
433,0.0,0.0,0.0,7.0,4.0,0.0,220.559997559
434,0.0,0.0,0.0,7.0,4.0,0.0,226.649993896
435,0.0,0.0,0.0,7.0,4.0,0.0,226.649993896
