,dish washer,electric space heater,electric stove,fridge,microwave,washer dryer,main
90,2.0,0.0,1.0,426.0,4.0,0.0,596.940002441
91,2.0,0.0,1.0,426.0,4.0,0.0,596.979980469
92,2.0,0.0,1.0,426.0,4.0,0.0,595.659973145
93,2.0,0.0,1.0,426.0,4.0,0.0,596.219970703
94,2.0,0.0,1.0,426.0,4.0,0.0,596.219970703
95,2.0,0.0,1.0,426.0,4.0,0.0,596.219970703
96,2.0,0.0,1.0,426.0,4.0,0.0,594.219970703
97,2.0,0.0,0.0,426.0,4.0,0.0,596.289978027
98,2.0,0.0,1.0,426.0,4.0,0.0,594.850036621
99,2.0,0.0,1.0,426.0,4.0,1.0,594.340026855
100,2.0,0.0,1.0,426.0,4.0,1.0,595.5
101,2.0,0.0,1.0,426.0,4.0,0.0,594.33996582
102,2.0,0.0,1.0,425.0,4.0,1.0,594.670043945
103,2.0,0.0,0.0,426.0,4.0,1.0,595.149963379
104,2.0,0.0,0.0,426.0,4.0,0.0,596.16003418
105,2.0,0.0,1.0,426.0,4.0,0.0,594.420043945
106,2.0,0.0,0.0,426.0,4.0,1.0,596.190002441
107,2.0,0.0,1.0,425.0,4.0,0.0,596.66998291
108,2.0,0.0,1.0,426.0,4.0,0.0,594.220031738
109,2.0,0.0,1.0,426.0,4.0,0.0,594.569946289
110,2.0,0.0,0.0,426.0,4.0,1.0,595.180053711
111,2.0,0.0,1.0,425.0,4.0,0.0,595.010009766
112,2.0,0.0,1.0,425.0,4.0,0.0,595.010009766
113,2.0,0.0,1.0,425.0,4.0,0.0,595.010009766
114,2.0,0.0,1.0,426.0,4.0,1.0,594.950012207
115,2.0,0.0,1.0,425.0,4.0,0.0,595.219970703
116,2.0,0.0,1.0,425.0,4.0,1.0,594.08996582
117,2.0,0.0,1.0,425.0,4.0,1.0,594.179992676
118,2.0,0.0,1.0,425.0,4.0,0.0,593.450012207
119,2.0,0.0,1.0,425.0,4.0,0.0,594.799987793
120,2.0,0.0,1.0,426.0,4.0,1.0,595.270019531
121,2.0,0.0,1.0,426.0,4.0,0.0,594.909973145
122,2.0,0.0,1.0,426.0,4.0,0.0,594.779968262
123,2.0,0.0,1.0,425.0,4.0,0.0,593.270019531
124,2.0,0.0,1.0,425.0,4.0,0.0,593.820007324
125,2.0,0.0,1.0,425.0,4.0,1.0,594.789978027
126,2.0,0.0,1.0,426.0,4.0,1.0,595.020019531
127,2.0,0.0,0.0,426.0,4.0,1.0,595.469970703
128,2.0,0.0,1.0,426.0,4.0,1.0,595.880004883
129,2.0,0.0,1.0,426.0,4.0,1.0,595.5
130,2.0,0.0,1.0,426.0,4.0,1.0,595.5
131,2.0,0.0,0.0,426.0,4.0,1.0,595.979980469
132,2.0,0.0,1.0,425.0,4.0,1.0,593.739990234
133,2.0,0.0,0.0,425.0,4.0,1.0,594.700012207
134,2.0,0.0,1.0,425.0,4.0,1.0,592.920043945
135,2.0,0.0,1.0,426.0,4.0,1.0,593.469970703
136,2.0,0.0,1.0,425.0,4.0,1.0,594.039978027
137,2.0,0.0,0.0,425.0,4.0,0.0,595.890014648
138,2.0,0.0,1.0,425.0,4.0,0.0,594.91003418
139,2.0,0.0,0.0,425.0,4.0,1.0,595.010009766
140,2.0,0.0,1.0,425.0,4.0,0.0,594.880004883
141,2.0,0.0,0.0,425.0,4.0,1.0,594.520019531
142,2.0,0.0,1.0,425.0,4.0,1.0,596.019958496
143,2.0,0.0,0.0,425.0,4.0,1.0,593.349975586
144,2.0,0.0,1.0,425.0,4.0,0.0,596.059997559
145,2.0,0.0,1.0,426.0,4.0,1.0,598.510009766
146,2.0,0.0,1.0,426.0,4.0,1.0,596.210021973
147,2.0,0.0,1.0,426.0,4.0,1.0,596.210021973
148,2.0,0.0,1.0,426.0,4.0,1.0,596.210021973
149,2.0,0.0,0.0,426.0,4.0,0.0,595.530029297
150,2.0,0.0,1.0,426.0,4.0,0.0,598.890014648
151,2.0,0.0,1.0,425.0,4.0,1.0,594.0
152,2.0,0.0,1.0,426.0,4.0,1.0,596.399963379
153,2.0,0.0,1.0,425.0,4.0,0.0,597.270019531
154,2.0,0.0,1.0,426.0,4.0,1.0,596.269958496
155,2.0,0.0,1.0,426.0,4.0,1.0,595.520019531
156,2.0,0.0,0.0,426.0,4.0,1.0,593.760009766
157,2.0,0.0,1.0,425.0,4.0,1.0,595.560058594
158,2.0,0.0,1.0,426.0,4.0,1.0,595.899963379
159,2.0,0.0,1.0,426.0,4.0,1.0,595.489990234
160,2.0,0.0,1.0,426.0,4.0,0.0,594.710021973
161,2.0,0.0,1.0,426.0,4.0,1.0,596.130004883
162,2.0,0.0,1.0,426.0,4.0,1.0,596.329956055
163,2.0,0.0,1.0,426.0,4.0,0.0,595.590026855
164,2.0,0.0,1.0,426.0,4.0,1.0,598.599975586
165,2.0,0.0,1.0,426.0,4.0,1.0,598.599975586
166,2.0,0.0,1.0,426.0,4.0,1.0,598.599975586
167,2.0,0.0,1.0,426.0,4.0,0.0,593.940002441
168,2.0,0.0,0.0,426.0,4.0,0.0,594.700012207
169,2.0,0.0,0.0,426.0,4.0,0.0,595.789978027
170,2.0,0.0,1.0,426.0,4.0,0.0,596.520019531
171,2.0,0.0,1.0,426.0,4.0,0.0,595.700012207
172,2.0,0.0,1.0,427.0,4.0,0.0,595.409973145
173,2.0,0.0,0.0,426.0,4.0,1.0,595.550048828
174,2.0,0.0,1.0,427.0,4.0,1.0,597.619995117
175,2.0,0.0,1.0,427.0,4.0,1.0,594.770019531
176,2.0,0.0,0.0,426.0,4.0,1.0,596.269958496
177,2.0,0.0,0.0,426.0,4.0,1.0,597.190002441
178,2.0,0.0,1.0,426.0,4.0,0.0,595.75
179,2.0,0.0,1.0,426.0,4.0,1.0,595.190002441
180,2.0,0.0,0.0,426.0,4.0,1.0,596.770019531
181,2.0,0.0,1.0,426.0,4.0,0.0,596.239990234
182,2.0,0.0,1.0,426.0,4.0,0.0,594.809997559
183,2.0,0.0,1.0,426.0,4.0,0.0,594.809997559
184,2.0,0.0,1.0,426.0,4.0,0.0,597.110046387
185,2.0,0.0,1.0,426.0,4.0,0.0,595.079956055
186,2.0,0.0,1.0,426.0,4.0,0.0,596.100036621
187,2.0,0.0,1.0,426.0,4.0,1.0,595.229980469
188,2.0,0.0,1.0,426.0,4.0,0.0,595.229980469
189,2.0,0.0,1.0,426.0,4.0,0.0,595.969970703
190,2.0,0.0,0.0,426.0,4.0,0.0,595.409973145
191,2.0,0.0,1.0,426.0,4.0,0.0,596.529968262
192,2.0,0.0,1.0,426.0,4.0,1.0,595.049987793
193,2.0,0.0,1.0,426.0,4.0,1.0,594.859985352
194,2.0,0.0,1.0,426.0,4.0,0.0,595.599975586
195,2.0,0.0,0.0,426.0,4.0,1.0,594.349975586
196,2.0,0.0,0.0,426.0,4.0,1.0,595.630004883
197,2.0,0.0,1.0,426.0,4.0,1.0,596.25
198,2.0,0.0,0.0,426.0,4.0,1.0,595.519958496
199,2.0,0.0,1.0,426.0,4.0,1.0,594.109985352
200,2.0,0.0,1.0,426.0,4.0,1.0,594.109985352
201,2.0,0.0,0.0,426.0,4.0,0.0,594.940002441
202,2.0,0.0,1.0,426.0,4.0,1.0,595.5
203,2.0,0.0,0.0,426.0,4.0,1.0,594.909973145
204,2.0,0.0,1.0,426.0,4.0,1.0,595.770019531
205,2.0,0.0,0.0,426.0,4.0,1.0,594.530029297
206,2.0,0.0,1.0,426.0,4.0,0.0,593.929992676
207,2.0,0.0,1.0,426.0,4.0,1.0,596.0
208,2.0,0.0,1.0,427.0,4.0,0.0,594.890014648
209,2.0,0.0,1.0,427.0,4.0,0.0,597.099975586
210,2.0,0.0,1.0,427.0,4.0,0.0,600.66998291
211,2.0,0.0,1.0,427.0,4.0,0.0,598.25
212,2.0,0.0,0.0,427.0,4.0,0.0,596.959960938
213,2.0,0.0,1.0,427.0,4.0,1.0,599.50994873
214,2.0,0.0,1.0,427.0,4.0,1.0,599.489990234
215,2.0,0.0,0.0,427.0,4.0,0.0,596.769958496
216,2.0,0.0,0.0,427.0,4.0,0.0,598.440002441
217,2.0,0.0,0.0,427.0,4.0,0.0,598.440002441
218,2.0,0.0,0.0,427.0,4.0,0.0,598.440002441
219,2.0,0.0,1.0,427.0,4.0,0.0,597.739990234
220,2.0,0.0,1.0,427.0,4.0,0.0,598.239990234
221,2.0,0.0,1.0,427.0,4.0,0.0,597.309997559
222,2.0,0.0,1.0,426.0,4.0,0.0,598.070007324
223,2.0,0.0,1.0,427.0,4.0,1.0,597.940002441
224,2.0,0.0,0.0,427.0,4.0,0.0,598.860046387
225,2.0,0.0,1.0,427.0,4.0,0.0,596.780029297
226,2.0,0.0,1.0,427.0,4.0,0.0,598.130004883
227,2.0,0.0,1.0,427.0,4.0,1.0,599.559997559
228,2.0,0.0,1.0,427.0,4.0,0.0,596.33001709
229,2.0,0.0,1.0,426.0,4.0,1.0,598.579956055
230,2.0,0.0,1.0,427.0,4.0,0.0,598.929992676
231,2.0,0.0,0.0,427.0,4.0,1.0,595.320007324
232,2.0,0.0,0.0,426.0,4.0,0.0,599.320007324
233,2.0,0.0,1.0,427.0,4.0,0.0,597.880004883
234,2.0,0.0,1.0,427.0,4.0,0.0,597.880004883
235,2.0,0.0,1.0,427.0,4.0,0.0,597.880004883
236,2.0,0.0,0.0,426.0,4.0,0.0,596.25
237,2.0,0.0,1.0,427.0,4.0,0.0,596.83001709
238,2.0,0.0,0.0,426.0,4.0,0.0,597.049987793
239,2.0,0.0,1.0,426.0,4.0,1.0,594.630004883
240,2.0,0.0,1.0,426.0,4.0,1.0,597.109985352
241,2.0,0.0,1.0,426.0,4.0,1.0,596.570007324
242,2.0,0.0,1.0,426.0,4.0,0.0,595.619995117
243,2.0,0.0,1.0,426.0,4.0,0.0,597.16003418
244,2.0,0.0,1.0,426.0,4.0,1.0,595.630004883
245,2.0,0.0,1.0,426.0,4.0,0.0,596.760009766
246,2.0,0.0,0.0,426.0,4.0,0.0,595.639953613
247,2.0,0.0,1.0,426.0,4.0,1.0,596.069946289
248,2.0,0.0,1.0,426.0,4.0,0.0,596.0
249,2.0,0.0,1.0,426.0,4.0,0.0,596.429992676
250,2.0,0.0,1.0,426.0,4.0,0.0,597.040039062
251,2.0,0.0,1.0,426.0,4.0,0.0,594.909973145
252,2.0,0.0,1.0,426.0,4.0,0.0,594.909973145
253,2.0,0.0,1.0,426.0,4.0,0.0,594.909973145
254,2.0,0.0,0.0,426.0,4.0,1.0,596.83001709
255,2.0,0.0,1.0,426.0,4.0,1.0,596.700012207
256,2.0,0.0,1.0,426.0,4.0,0.0,596.730041504
257,2.0,0.0,1.0,426.0,4.0,0.0,596.409973145
258,2.0,0.0,0.0,426.0,4.0,0.0,594.619995117
259,2.0,0.0,1.0,426.0,4.0,0.0,595.109985352
260,2.0,0.0,1.0,426.0,4.0,0.0,595.600036621
261,2.0,0.0,1.0,425.0,4.0,0.0,595.320007324
262,2.0,0.0,0.0,425.0,4.0,0.0,596.989990234
263,2.0,0.0,1.0,426.0,4.0,1.0,594.440002441
264,2.0,0.0,1.0,426.0,4.0,1.0,596.699951172
265,2.0,0.0,1.0,426.0,4.0,1.0,595.059997559
266,2.0,0.0,1.0,426.0,4.0,1.0,595.630004883
267,2.0,0.0,1.0,426.0,4.0,0.0,595.570007324
268,2.0,0.0,1.0,426.0,4.0,0.0,595.349975586
269,2.0,0.0,0.0,426.0,4.0,1.0,596.49005127
270,2.0,0.0,0.0,426.0,4.0,1.0,596.49005127
271,2.0,0.0,0.0,426.0,4.0,1.0,596.49005127
272,2.0,0.0,1.0,426.0,4.0,0.0,594.849975586
273,2.0,0.0,1.0,426.0,4.0,0.0,596.010009766
274,2.0,0.0,1.0,426.0,4.0,0.0,597.41998291
275,2.0,0.0,1.0,426.0,4.0,0.0,595.0
276,2.0,0.0,1.0,426.0,4.0,0.0,596.309997559
277,2.0,0.0,0.0,426.0,4.0,0.0,596.700012207
278,2.0,0.0,1.0,426.0,4.0,0.0,596.66003418
279,2.0,0.0,1.0,426.0,4.0,0.0,597.130004883
280,2.0,0.0,1.0,426.0,4.0,0.0,597.090026855
281,2.0,0.0,1.0,426.0,4.0,1.0,598.070007324
282,2.0,0.0,1.0,426.0,4.0,1.0,596.869995117
283,2.0,0.0,1.0,426.0,4.0,1.0,597.950012207
284,2.0,0.0,1.0,426.0,4.0,1.0,598.630004883
285,2.0,0.0,1.0,426.0,4.0,1.0,597.140014648
286,2.0,0.0,1.0,426.0,4.0,1.0,597.690002441
287,2.0,0.0,0.0,426.0,4.0,0.0,599.780029297
288,2.0,0.0,0.0,426.0,4.0,0.0,599.780029297
289,2.0,0.0,0.0,426.0,4.0,0.0,599.780029297
290,2.0,0.0,0.0,426.0,4.0,0.0,596.090026855
291,2.0,0.0,0.0,426.0,4.0,0.0,596.0
292,2.0,0.0,1.0,426.0,4.0,1.0,599.08996582
293,2.0,0.0,1.0,426.0,4.0,1.0,596.409973145
294,2.0,0.0,1.0,426.0,4.0,1.0,596.41998291
295,2.0,0.0,1.0,426.0,4.0,0.0,598.559997559
296,2.0,0.0,1.0,426.0,4.0,0.0,598.939941406
297,2.0,0.0,1.0,426.0,4.0,1.0,595.780029297
298,2.0,0.0,1.0,426.0,4.0,1.0,600.409973145
299,2.0,0.0,0.0,426.0,4.0,1.0,599.789978027
300,2.0,0.0,1.0,426.0,4.0,0.0,594.409973145
301,2.0,0.0,1.0,426.0,4.0,1.0,599.140014648
302,2.0,0.0,1.0,426.0,4.0,0.0,598.970031738
303,2.0,0.0,1.0,426.0,4.0,0.0,595.849975586
304,2.0,0.0,1.0,426.0,4.0,1.0,595.649963379
305,2.0,0.0,1.0,426.0,4.0,1.0,595.649963379
306,2.0,0.0,1.0,426.0,4.0,1.0,595.649963379
307,2.0,0.0,1.0,426.0,4.0,0.0,594.809997559
308,2.0,0.0,1.0,426.0,4.0,0.0,596.550048828
309,2.0,0.0,1.0,426.0,4.0,0.0,595.940002441
310,2.0,0.0,1.0,426.0,4.0,1.0,596.400024414
311,2.0,0.0,1.0,426.0,4.0,0.0,594.550048828
312,2.0,0.0,1.0,426.0,4.0,0.0,594.820007324
313,2.0,0.0,1.0,425.0,4.0,0.0,594.020019531
314,2.0,0.0,1.0,426.0,4.0,0.0,595.849975586
315,2.0,0.0,0.0,426.0,4.0,0.0,596.16998291
316,2.0,0.0,1.0,426.0,4.0,0.0,595.760009766
317,2.0,0.0,0.0,426.0,4.0,1.0,594.200012207
318,2.0,0.0,1.0,426.0,4.0,0.0,593.91998291
319,2.0,0.0,1.0,426.0,4.0,0.0,596.029968262
320,2.0,0.0,1.0,426.0,4.0,0.0,596.489990234
321,2.0,0.0,1.0,426.0,4.0,0.0,594.929992676
322,2.0,0.0,0.0,426.0,4.0,1.0,595.33996582
323,2.0,0.0,0.0,426.0,4.0,1.0,595.33996582
324,2.0,0.0,0.0,426.0,4.0,1.0,595.33996582
325,2.0,0.0,1.0,426.0,4.0,1.0,594.609985352
326,2.0,0.0,1.0,426.0,4.0,0.0,595.599975586
327,0.0,0.0,0.0,7.0,4.0,0.0,174.61000061
328,0.0,0.0,0.0,7.0,4.0,0.0,174.330001831
329,0.0,0.0,0.0,7.0,4.0,0.0,173.710006714
330,0.0,0.0,0.0,7.0,4.0,0.0,174.579986572
331,0.0,0.0,0.0,7.0,4.0,0.0,174.589996338
332,0.0,0.0,0.0,7.0,4.0,0.0,175.539993286
333,0.0,0.0,0.0,7.0,4.0,0.0,174.079986572
334,0.0,0.0,0.0,7.0,4.0,0.0,174.519989014
335,0.0,0.0,0.0,7.0,4.0,0.0,174.770004272
336,0.0,0.0,0.0,7.0,4.0,0.0,174.369995117
337,0.0,0.0,0.0,7.0,4.0,0.0,177.179992676
338,0.0,0.0,0.0,7.0,4.0,0.0,174.63999939
339,0.0,0.0,0.0,7.0,4.0,0.0,174.25
340,0.0,0.0,0.0,7.0,4.0,0.0,174.669998169
341,0.0,0.0,0.0,7.0,4.0,0.0,174.669998169
342,0.0,0.0,0.0,7.0,4.0,0.0,174.669998169
343,0.0,0.0,0.0,7.0,4.0,0.0,174.369995117
344,0.0,0.0,0.0,7.0,4.0,0.0,173.86000061
345,0.0,0.0,0.0,7.0,4.0,0.0,174.679992676
346,0.0,0.0,0.0,7.0,4.0,0.0,174.789993286
347,0.0,0.0,0.0,7.0,4.0,0.0,174.130004883
348,0.0,0.0,0.0,7.0,4.0,0.0,174.63999939
349,0.0,0.0,0.0,7.0,4.0,0.0,174.369995117
350,0.0,0.0,0.0,7.0,4.0,0.0,174.470001221
351,0.0,0.0,0.0,7.0,4.0,0.0,175.240005493
352,0.0,0.0,0.0,7.0,4.0,0.0,177.240005493
353,0.0,0.0,0.0,7.0,4.0,0.0,177.149993896
354,0.0,0.0,0.0,7.0,4.0,0.0,174.61000061
355,0.0,0.0,0.0,7.0,4.0,0.0,175.950012207
356,0.0,0.0,0.0,7.0,4.0,0.0,174.660003662
357,0.0,0.0,0.0,7.0,4.0,0.0,175.229995728
358,0.0,0.0,0.0,7.0,4.0,0.0,176.450012207
359,0.0,0.0,0.0,7.0,4.0,0.0,176.450012207
360,0.0,0.0,0.0,7.0,4.0,0.0,176.520004272
361,0.0,0.0,0.0,7.0,4.0,0.0,173.729995728
362,0.0,0.0,0.0,7.0,4.0,0.0,174.770004272
363,0.0,0.0,0.0,7.0,4.0,0.0,177.110015869
364,0.0,0.0,0.0,7.0,4.0,0.0,174.319992065
365,0.0,0.0,0.0,7.0,4.0,0.0,177.819992065
366,0.0,0.0,0.0,7.0,4.0,0.0,174.190002441
367,0.0,0.0,0.0,7.0,4.0,0.0,176.440002441
368,0.0,0.0,0.0,7.0,4.0,0.0,177.600006104
369,0.0,0.0,0.0,7.0,4.0,0.0,177.649993896
370,0.0,0.0,0.0,7.0,4.0,0.0,175.679992676
371,0.0,0.0,0.0,7.0,4.0,0.0,178.059997559
372,0.0,0.0,0.0,7.0,4.0,0.0,173.790008545
373,0.0,0.0,0.0,7.0,4.0,0.0,174.800003052
374,0.0,0.0,0.0,7.0,4.0,0.0,177.459991455
375,0.0,0.0,0.0,7.0,4.0,0.0,176.009994507
376,0.0,0.0,0.0,7.0,4.0,0.0,176.009994507
377,0.0,0.0,0.0,7.0,4.0,0.0,174.300003052
378,0.0,0.0,0.0,7.0,4.0,0.0,173.949996948
379,0.0,0.0,0.0,7.0,4.0,0.0,174.369995117
380,0.0,0.0,0.0,7.0,4.0,0.0,174.839996338
381,0.0,0.0,0.0,7.0,4.0,0.0,174.520004272
382,0.0,0.0,0.0,7.0,4.0,0.0,174.190002441
383,0.0,0.0,0.0,7.0,4.0,0.0,174.529998779
384,0.0,0.0,0.0,7.0,4.0,0.0,173.900009155
385,0.0,0.0,0.0,7.0,4.0,0.0,174.230010986
386,0.0,0.0,0.0,7.0,4.0,0.0,174.86000061
387,0.0,0.0,0.0,7.0,4.0,0.0,174.349990845
388,0.0,0.0,0.0,7.0,4.0,0.0,174.169998169
389,0.0,0.0,0.0,7.0,4.0,0.0,174.669998169
390,0.0,0.0,0.0,7.0,4.0,0.0,174.480010986
391,0.0,0.0,0.0,7.0,4.0,0.0,174.369995117
392,0.0,0.0,0.0,7.0,4.0,0.0,175.129989624
393,0.0,0.0,0.0,7.0,4.0,0.0,175.129989624
394,0.0,0.0,0.0,7.0,4.0,0.0,175.129989624
395,0.0,0.0,0.0,7.0,4.0,0.0,173.830001831
396,0.0,0.0,0.0,7.0,4.0,0.0,174.740005493
397,0.0,0.0,0.0,7.0,4.0,0.0,173.770004272
398,0.0,0.0,0.0,7.0,4.0,0.0,174.510009766
399,0.0,0.0,0.0,7.0,4.0,0.0,174.370010376
400,0.0,0.0,0.0,7.0,4.0,0.0,175.200012207
401,0.0,0.0,0.0,7.0,4.0,0.0,174.059997559
402,0.0,0.0,0.0,7.0,4.0,0.0,173.640014648
403,0.0,0.0,0.0,7.0,4.0,0.0,175.429992676
404,0.0,0.0,0.0,7.0,4.0,0.0,174.520004272
405,0.0,0.0,0.0,7.0,4.0,0.0,174.529998779
406,0.0,0.0,0.0,7.0,4.0,0.0,175.220001221
407,0.0,0.0,0.0,7.0,4.0,0.0,174.290008545
408,0.0,0.0,0.0,7.0,4.0,0.0,174.050003052
409,0.0,0.0,0.0,7.0,4.0,0.0,174.350006104
410,0.0,0.0,0.0,7.0,4.0,0.0,174.350006104
411,0.0,0.0,0.0,7.0,4.0,0.0,174.350006104
412,0.0,0.0,0.0,7.0,4.0,0.0,174.86000061
413,0.0,0.0,0.0,7.0,4.0,0.0,174.539993286
414,0.0,0.0,0.0,7.0,4.0,0.0,174.509994507
415,0.0,0.0,0.0,7.0,4.0,0.0,174.349990845
416,0.0,0.0,0.0,7.0,4.0,0.0,174.649993896
417,0.0,0.0,0.0,7.0,4.0,0.0,174.149993896
418,0.0,0.0,0.0,7.0,4.0,0.0,174.600006104
419,0.0,0.0,0.0,7.0,4.0,0.0,175.549987793
420,0.0,0.0,0.0,7.0,4.0,0.0,175.220001221
421,0.0,0.0,0.0,7.0,4.0,0.0,178.350006104
422,0.0,0.0,0.0,7.0,4.0,0.0,174.5
423,0.0,0.0,0.0,7.0,4.0,0.0,175.989990234
424,0.0,0.0,0.0,7.0,4.0,0.0,177.809997559
425,0.0,0.0,0.0,7.0,4.0,0.0,175.660003662
426,0.0,0.0,0.0,7.0,4.0,0.0,175.179992676
427,0.0,0.0,0.0,7.0,4.0,0.0,178.169998169
428,0.0,0.0,0.0,7.0,4.0,0.0,178.169998169
429,0.0,0.0,0.0,7.0,4.0,0.0,178.169998169
430,0.0,0.0,0.0,7.0,4.0,0.0,174.63999939
431,0.0,0.0,0.0,7.0,4.0,0.0,175.970001221
432,0.0,0.0,0.0,7.0,4.0,0.0,177.699996948
433,0.0,0.0,0.0,7.0,4.0,0.0,176.300003052
434,0.0,0.0,0.0,7.0,4.0,0.0,174.890014648
435,0.0,0.0,0.0,7.0,4.0,0.0,175.649993896
